ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000086589,RNA binding motif protein 22(RBM22),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000101654,RNA guanine-7 methyltransferase(RNMT),Homo sapiens,"R-HSA-167160:R-HSA-167160,R-HSA-72086:R-HSA-72086,R-HSA-77075:R-HSA-77075,"
ENSG00000102978,RNA polymerase II subunit C(POLR2C),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-203927:R-HSA-203927,R-HSA-452723:R-HSA-452723,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-77075:R-HSA-77075,"
ENSG00000058600,RNA polymerase III subunit E(POLR3E),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000121851,RNA polymerase III subunit G like(POLR3GL),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000164327,RPTOR independent companion of MTOR complex 2(RICTOR),Homo sapiens,"R-HSA-1257604:R-HSA-1257604,R-HSA-389357:R-HSA-389357,R-HSA-5218920:R-HSA-5218920,R-HSA-5674400:R-HSA-5674400,"
ENSG00000137815,"RTF1 homolog, Paf1/RNA polymerase II complex component(RTF1)",Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-674695:R-HSA-674695,R-HSA-75955:R-HSA-75955,"
ENSG00000143622,Ras like without CAAX 1(RIT1),Homo sapiens,"R-HSA-187706:R-HSA-187706,"
ENSG00000155876,Ras related GTP binding A(RRAGA),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,R-HSA-165159:R-HSA-165159,R-HSA-166208:R-HSA-166208,R-HSA-380972:R-HSA-380972,R-HSA-5628897:R-HSA-5628897,"
ENSG00000178966,RecQ mediated genome instability 1(RMI1),Homo sapiens,"R-HSA-5685938:R-HSA-5685938,R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,R-HSA-5693607:R-HSA-5693607,R-HSA-5693616:R-HSA-5693616,R-HSA-69473:R-HSA-69473,"
ENSG00000141522,Rho GDP dissociation inhibitor alpha(ARHGDIA),Homo sapiens,"R-HSA-193634:R-HSA-193634,R-HSA-194840:R-HSA-194840,R-HSA-209563:R-HSA-209563,"
ENSG00000075884,Rho GTPase activating protein 15(ARHGAP15),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000134318,Rho associated coiled-coil containing protein kinase 2(ROCK2),Homo sapiens,"R-HSA-3928662:R-HSA-3928662,R-HSA-3928663:R-HSA-3928663,R-HSA-416482:R-HSA-416482,R-HSA-416572:R-HSA-416572,R-HSA-4420097:R-HSA-4420097,R-HSA-5627117:R-HSA-5627117,"
ENSG00000100347,SAMM50 sorting and assembly machinery component(SAMM50),Homo sapiens,"R-HSA-1268020:R-HSA-1268020,"
ENSG00000157020,"SEC13 homolog, nuclear pore and COPII coat complex component(SEC13)",Homo sapiens,"R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,R-HSA-983170:R-HSA-983170,"
ENSG00000148396,"SEC16 homolog A, endoplasmic reticulum export factor(SEC16A)",Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000027869,SH2 domain containing 2A(SH2D2A),Homo sapiens,"R-HSA-4420097:R-HSA-4420097,"
ENSG00000107338,SH2 domain containing adaptor protein B(SHB),Homo sapiens,"R-HSA-3928663:R-HSA-3928663,R-HSA-4420097:R-HSA-4420097,"
ENSG00000147010,SH3 domain containing kinase binding protein 1(SH3KBP1),Homo sapiens,"R-HSA-182971:R-HSA-182971,R-HSA-983695:R-HSA-983695,"
ENSG00000148082,SHC adaptor protein 3(SHC3),Homo sapiens,"R-HSA-167044:R-HSA-167044,R-HSA-5673001:R-HSA-5673001,"
ENSG00000188827,SLX4 structure-specific endonuclease subunit(SLX4),Homo sapiens,"R-HSA-5693568:R-HSA-5693568,R-HSA-6783310:R-HSA-6783310,"
ENSG00000120693,SMAD family member 9(SMAD9),Homo sapiens,"R-HSA-201451:R-HSA-201451,"
ENSG00000119760,SPT7-like STAGA complex gamma subunit(SUPT7L),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000182934,SRP receptor alpha subunit(SRPRA),Homo sapiens,"R-HSA-1799339:R-HSA-1799339,R-HSA-381038:R-HSA-381038,"
ENSG00000125398,SRY-box 9(SOX9),Homo sapiens,"R-HSA-3769402:R-HSA-3769402,"
ENSG00000070526,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1(ST6GALNAC1)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000184005,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3(ST6GALNAC3)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,R-HSA-977068:R-HSA-977068,"
ENSG00000082146,STE20-related kinase adaptor beta(STRADB),Homo sapiens,"R-HSA-380972:R-HSA-380972,"
ENSG00000178691,SUZ12 polycomb repressive complex 2 subunit(SUZ12),Homo sapiens,"R-HSA-212300:R-HSA-212300,R-HSA-2559580:R-HSA-2559580,R-HSA-3214841:R-HSA-3214841,R-HSA-5617472:R-HSA-5617472,"
ENSG00000130052,StAR related lipid transfer domain containing 8(STARD8),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000231925,TAP binding protein(TAPBP),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-983170:R-HSA-983170,"
ENSG00000122728,TATA-box binding protein associated factor 1 like(TAF1L),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000166337,TATA-box binding protein associated factor 10(TAF10),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-3214847:R-HSA-3214847,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000064995,TATA-box binding protein associated factor 11(TAF11),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000092330,TERF1 interacting nuclear factor 2(TINF2),Homo sapiens,"R-HSA-1221632:R-HSA-1221632,R-HSA-171306:R-HSA-171306,R-HSA-2559586:R-HSA-2559586,"
ENSG00000251201,TMED7-TICAM2 readthrough(TMED7-TICAM2),Homo sapiens,"R-HSA-140534:R-HSA-140534,R-HSA-166016:R-HSA-166016,R-HSA-166166:R-HSA-166166,R-HSA-2562578:R-HSA-2562578,R-HSA-6807878:R-HSA-6807878,R-HSA-936964:R-HSA-936964,R-HSA-937041:R-HSA-937041,R-HSA-937072:R-HSA-937072,"
ENSG00000067182,TNF receptor superfamily member 1A(TNFRSF1A),Homo sapiens,"R-HSA-5357786:R-HSA-5357786,R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-5626978:R-HSA-5626978,R-HSA-5669034:R-HSA-5669034,R-HSA-75893:R-HSA-75893,"
ENSG00000146072,TNF receptor superfamily member 21(TNFRSF21),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,"
ENSG00000168884,TNFAIP3 interacting protein 2(TNIP2),Homo sapiens,"R-HSA-5684264:R-HSA-5684264,"
ENSG00000130560,UBA domain containing 1(UBAC1),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000241119,UDP glucuronosyltransferase family 1 member A9(UGT1A9),Homo sapiens,"R-HSA-156588:R-HSA-156588,R-HSA-1989781:R-HSA-1989781,"
ENSG00000109181,UDP glucuronosyltransferase family 2 member B10(UGT2B10),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000196620,UDP glucuronosyltransferase family 2 member B15(UGT2B15),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000175711,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1(B3GNTL1)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000111981,UL16 binding protein 1(ULBP1),Homo sapiens,"R-HSA-198933:R-HSA-198933,"
ENSG00000131019,UL16 binding protein 3(ULBP3),Homo sapiens,"R-HSA-198933:R-HSA-198933,"
ENSG00000138768,USO1 vesicle transport factor(USO1),Homo sapiens,"R-HSA-162658:R-HSA-162658,R-HSA-204005:R-HSA-204005,R-HSA-6807878:R-HSA-6807878,"
ENSG00000122958,"VPS26, retromer complex component A(VPS26A)",Homo sapiens,"R-HSA-3238698:R-HSA-3238698,"
ENSG00000155975,"VPS37A, ESCRT-I subunit(VPS37A)",Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-174490:R-HSA-174490,R-HSA-917729:R-HSA-917729,"
ENSG00000112290,WAS protein family member 1(WASF1),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-4420097:R-HSA-4420097,R-HSA-5663213:R-HSA-5663213,"
ENSG00000166483,WEE1 G2 checkpoint kinase(WEE1),Homo sapiens,"R-HSA-156711:R-HSA-156711,R-HSA-69202:R-HSA-69202,R-HSA-69273:R-HSA-69273,R-HSA-69478:R-HSA-69478,R-HSA-69656:R-HSA-69656,R-HSA-75035:R-HSA-75035,R-HSA-983231:R-HSA-983231,"
ENSG00000165238,WNK lysine deficient protein kinase 2(WNK2),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000084463,WW domain binding protein 11(WBP11),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000144827,abhydrolase domain containing 10(ABHD10),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000087085,acetylcholinesterase (Cartwright blood group)(ACHE),Homo sapiens,"R-HSA-112311:R-HSA-112311,R-HSA-1483191:R-HSA-1483191,R-HSA-422085:R-HSA-422085,"
ENSG00000102575,"acid phosphatase 5, tartrate resistant(ACP5)",Homo sapiens,"R-HSA-196843:R-HSA-196843,"
ENSG00000072182,acid sensing ion channel subunit family member 4(ASIC4),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000100312,acrosin(ACR),Homo sapiens,"R-HSA-1300645:R-HSA-1300645,"
ENSG00000075624,actin beta(ACTB),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,R-HSA-190873:R-HSA-190873,R-HSA-196025:R-HSA-196025,R-HSA-2029482:R-HSA-2029482,R-HSA-3214847:R-HSA-3214847,R-HSA-389957:R-HSA-389957,R-HSA-390450:R-HSA-390450,R-HSA-3928662:R-HSA-3928662,R-HSA-3928665:R-HSA-3928665,R-HSA-418990:R-HSA-418990,R-HSA-437239:R-HSA-437239,R-HSA-4420097:R-HSA-4420097,R-HSA-445095:R-HSA-445095,R-HSA-446353:R-HSA-446353,R-HSA-5250924:R-HSA-5250924,R-HSA-5626467:R-HSA-5626467,R-HSA-5663213:R-HSA-5663213,R-HSA-5663220:R-HSA-5663220,R-HSA-5674135:R-HSA-5674135,R-HSA-5696394:R-HSA-5696394,R-HSA-983231:R-HSA-983231,"
ENSG00000241685,actin related protein 2/3 complex subunit 1A(ARPC1A),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-3928662:R-HSA-3928662,R-HSA-5663213:R-HSA-5663213,"
ENSG00000111229,actin related protein 2/3 complex subunit 3(ARPC3),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-3928662:R-HSA-3928662,R-HSA-5663213:R-HSA-5663213,"
ENSG00000170017,activated leukocyte cell adhesion molecule(ALCAM),Homo sapiens,"R-HSA-373760:R-HSA-373760,"
ENSG00000100325,activating signal cointegrator 1 complex subunit 2(ASCC2),Homo sapiens,"R-HSA-112126:R-HSA-112126,"
ENSG00000161533,acyl-CoA oxidase 1(ACOX1),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2046106:R-HSA-2046106,R-HSA-390247:R-HSA-390247,"
ENSG00000131069,acyl-CoA synthetase short-chain family member 2(ACSS2),Homo sapiens,"R-HSA-71384:R-HSA-71384,"
ENSG00000101473,acyl-CoA thioesterase 8(ACOT8),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-2046106:R-HSA-2046106,R-HSA-389887:R-HSA-389887,R-HSA-390247:R-HSA-390247,R-HSA-75105:R-HSA-75105,"
ENSG00000123130,acyl-CoA thioesterase 9(ACOT9),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000204195,acyl-CoA wax alcohol acyltransferase 1(AWAT1),Homo sapiens,"R-HSA-2142753:R-HSA-2142753,"
ENSG00000129354,adaptor related protein complex 1 mu 2 subunit(AP1M2),Homo sapiens,"R-HSA-164940:R-HSA-164940,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000087274,adducin 1(ADD1),Homo sapiens,"R-HSA-264870:R-HSA-264870,R-HSA-381038:R-HSA-381038,R-HSA-5223345:R-HSA-5223345,"
ENSG00000198931,adenine phosphoribosyltransferase(APRT),Homo sapiens,"R-HSA-74217:R-HSA-74217,"
ENSG00000170425,adenosine A2b receptor(ADORA2B),Homo sapiens,"R-HSA-417973:R-HSA-417973,R-HSA-418555:R-HSA-418555,R-HSA-5683826:R-HSA-5683826,"
ENSG00000162104,adenylate cyclase 9(ADCY9),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-5610787:R-HSA-5610787,"
ENSG00000141433,adenylate cyclase activating polypeptide 1(ADCYAP1),Homo sapiens,"R-HSA-187024:R-HSA-187024,R-HSA-418555:R-HSA-418555,R-HSA-420092:R-HSA-420092,"
ENSG00000006831,adiponectin receptor 2(ADIPOR2),Homo sapiens,"R-HSA-163680:R-HSA-163680,"
ENSG00000248144,"alcohol dehydrogenase 1C (class I), gamma polypeptide(ADH1C)",Homo sapiens,"R-HSA-5365859:R-HSA-5365859,R-HSA-71384:R-HSA-71384,"
ENSG00000144908,aldehyde dehydrogenase 1 family member L1(ALDH1L1),Homo sapiens,"R-HSA-196757:R-HSA-196757,"
ENSG00000196139,aldo-keto reductase family 1 member C3(AKR1C3),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-193775:R-HSA-193775,R-HSA-193807:R-HSA-193807,R-HSA-2162123:R-HSA-2162123,R-HSA-5365859:R-HSA-5365859,R-HSA-975634:R-HSA-975634,"
ENSG00000091542,"alkB homolog 5, RNA demethylase(ALKBH5)",Homo sapiens,"R-HSA-73943:R-HSA-73943,"
ENSG00000187546,alkylglycerol monooxygenase(AGMO),Homo sapiens,"R-HSA-75109:R-HSA-75109,"
ENSG00000131471,"amine oxidase, copper containing 3(AOC3)",Homo sapiens,"R-HSA-211945:R-HSA-211945,"
ENSG00000132744,aminoacylase 3(ACY3),Homo sapiens,"R-HSA-5423646:R-HSA-5423646,"
ENSG00000109321,amphiregulin(AREG),Homo sapiens,"R-HSA-204005:R-HSA-204005,R-HSA-5694530:R-HSA-5694530,"
ENSG00000237763,"amylase, alpha 1A (salivary)(AMY1A)",Homo sapiens,"R-HSA-189085:R-HSA-189085,"
ENSG00000142192,amyloid beta precursor protein(APP),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-1810476:R-HSA-1810476,R-HSA-3000178:R-HSA-3000178,R-HSA-3134963:R-HSA-3134963,R-HSA-416476:R-HSA-416476,R-HSA-418594:R-HSA-418594,R-HSA-432720:R-HSA-432720,R-HSA-444473:R-HSA-444473,R-HSA-445989:R-HSA-445989,R-HSA-844456:R-HSA-844456,R-HSA-879415:R-HSA-879415,R-HSA-933542:R-HSA-933542,R-HSA-977225:R-HSA-977225,"
ENSG00000141552,anaphase promoting complex subunit 11(ANAPC11),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000130173,angiopoietin like 8(ANGPTL8),Homo sapiens,"R-HSA-174800:R-HSA-174800,"
ENSG00000239388,ankyrin repeat and SOCS box containing 14(ASB14),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000154007,ankyrin repeat and SOCS box containing 17(ASB17),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000164122,ankyrin repeat and SOCS box containing 5(ASB5),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000134343,anoctamin 3(ANO3),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000171714,anoctamin 5(ANO5),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000074855,anoctamin 8(ANO8),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000185101,anoctamin 9(ANO9),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000169604,anthrax toxin receptor 1(ANTXR1),Homo sapiens,"R-HSA-5210891:R-HSA-5210891,"
ENSG00000177556,antioxidant 1 copper chaperone(ATOX1),Homo sapiens,"R-HSA-3299685:R-HSA-3299685,"
ENSG00000084674,apolipoprotein B(APOB),Homo sapiens,"R-HSA-171052:R-HSA-171052,R-HSA-174800:R-HSA-174800,R-HSA-202733:R-HSA-202733,R-HSA-3000471:R-HSA-3000471,R-HSA-3000480:R-HSA-3000480,R-HSA-3000484:R-HSA-3000484,R-HSA-3000497:R-HSA-3000497,R-HSA-432142:R-HSA-432142,R-HSA-975634:R-HSA-975634,"
ENSG00000204444,apolipoprotein M(APOM),Homo sapiens,"R-HSA-975634:R-HSA-975634,"
ENSG00000155008,apolipoprotein O like(APOOL),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000178301,aquaporin 11(AQP11),Homo sapiens,"R-HSA-432047:R-HSA-432047,"
ENSG00000108839,"arachidonate 12-lipoxygenase, 12S type(ALOX12)",Homo sapiens,"R-HSA-2142696:R-HSA-2142696,R-HSA-2142700:R-HSA-2142700,R-HSA-2142712:R-HSA-2142712,"
ENSG00000092847,"argonaute 1, RISC catalytic component(AGO1)",Homo sapiens,"R-HSA-1257604:R-HSA-1257604,R-HSA-1912408:R-HSA-1912408,R-HSA-203927:R-HSA-203927,R-HSA-2559580:R-HSA-2559580,R-HSA-2559585:R-HSA-2559585,R-HSA-4086398:R-HSA-4086398,R-HSA-426486:R-HSA-426486,R-HSA-426496:R-HSA-426496,R-HSA-5578749:R-HSA-5578749,R-HSA-5628897:R-HSA-5628897,R-HSA-5687128:R-HSA-5687128,"
ENSG00000062096,arylsulfatase F(ARSF),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000164291,arylsulfatase family member K(ARSK),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000115866,aspartyl-tRNA synthetase(DARS),Homo sapiens,"R-HSA-2408517:R-HSA-2408517,R-HSA-379716:R-HSA-379716,"
ENSG00000106819,asporin(ASPN),Homo sapiens,"R-HSA-3000178:R-HSA-3000178,"
ENSG00000087152,ataxin 7 like 3(ATXN7L3),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000178999,aurora kinase B(AURKB),Homo sapiens,"R-HSA-174178:R-HSA-174178,R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-4615885:R-HSA-4615885,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000175334,barrier to autointegration factor 1(BANF1),Homo sapiens,"R-HSA-162592:R-HSA-162592,R-HSA-164843:R-HSA-164843,R-HSA-175567:R-HSA-175567,R-HSA-177539:R-HSA-177539,R-HSA-180689:R-HSA-180689,R-HSA-180910:R-HSA-180910,R-HSA-2993913:R-HSA-2993913,R-HSA-2995383:R-HSA-2995383,"
ENSG00000109956,"beta-1,3-glucuronyltransferase 1(B3GAT1)",Homo sapiens,"R-HSA-1971475:R-HSA-1971475,"
ENSG00000149541,"beta-1,3-glucuronyltransferase 3(B3GAT3)",Homo sapiens,"R-HSA-1971475:R-HSA-1971475,R-HSA-3560801:R-HSA-3560801,"
ENSG00000186222,biogenesis of lysosomal organelles complex 1 subunit 4(BLOC1S4),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000163217,bone morphogenetic protein 10(BMP10),Homo sapiens,"R-HSA-2129379:R-HSA-2129379,"
ENSG00000112983,bromodomain containing 8(BRD8),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000039068,cadherin 1(CDH1),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,R-HSA-198933:R-HSA-198933,R-HSA-216083:R-HSA-216083,R-HSA-351906:R-HSA-351906,R-HSA-418990:R-HSA-418990,R-HSA-5626467:R-HSA-5626467,"
ENSG00000160325,calcium channel flower domain containing 1(CACFD1),Homo sapiens,"R-HSA-112308:R-HSA-112308,"
ENSG00000075461,calcium voltage-gated channel auxiliary subunit gamma 4(CACNG4),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-399719:R-HSA-399719,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,R-HSA-5682910:R-HSA-5682910,"
ENSG00000198216,calcium voltage-gated channel subunit alpha1 E(CACNA1E),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-422356:R-HSA-422356,"
ENSG00000152495,calcium/calmodulin dependent protein kinase IV(CAMK4),Homo sapiens,"R-HSA-111932:R-HSA-111932,R-HSA-442717:R-HSA-442717,R-HSA-442745:R-HSA-442745,"
ENSG00000127022,calnexin(CANX),Homo sapiens,"R-HSA-168316:R-HSA-168316,R-HSA-2132295:R-HSA-2132295,R-HSA-901042:R-HSA-901042,R-HSA-983170:R-HSA-983170,"
ENSG00000128595,calumenin(CALU),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000169105,carbohydrate sulfotransferase 14(CHST14),Homo sapiens,"R-HSA-2022923:R-HSA-2022923,R-HSA-3595174:R-HSA-3595174,"
ENSG00000182022,carbohydrate sulfotransferase 15(CHST15),Homo sapiens,"R-HSA-2022870:R-HSA-2022870,"
ENSG00000118298,carbonic anhydrase 14(CA14),Homo sapiens,"R-HSA-1475029:R-HSA-1475029,"
ENSG00000095321,carnitine O-acetyltransferase(CRAT),Homo sapiens,"R-HSA-389887:R-HSA-389887,R-HSA-390247:R-HSA-390247,"
ENSG00000003400,caspase 10(CASP10),Homo sapiens,"R-HSA-75157:R-HSA-75157,R-HSA-75158:R-HSA-75158,R-HSA-933543:R-HSA-933543,"
ENSG00000198286,caspase recruitment domain family member 11(CARD11),Homo sapiens,"R-HSA-1169091:R-HSA-1169091,R-HSA-202424:R-HSA-202424,R-HSA-2871837:R-HSA-2871837,R-HSA-5607764:R-HSA-5607764,"
ENSG00000121691,catalase(CAT),Homo sapiens,"R-HSA-3299685:R-HSA-3299685,R-HSA-74259:R-HSA-74259,"
ENSG00000044115,catenin alpha 1(CTNNA1),Homo sapiens,"R-HSA-375170:R-HSA-375170,R-HSA-418990:R-HSA-418990,R-HSA-5218920:R-HSA-5218920,R-HSA-5626467:R-HSA-5626467,"
ENSG00000066032,catenin alpha 2(CTNNA2),Homo sapiens,"R-HSA-375170:R-HSA-375170,"
ENSG00000164733,cathepsin B(CTSB),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1679131:R-HSA-1679131,R-HSA-2022090:R-HSA-2022090,R-HSA-2132295:R-HSA-2132295,"
ENSG00000196188,cathepsin E(CTSE),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,"
ENSG00000174080,cathepsin F(CTSF),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,"
ENSG00000133962,cation channel sperm associated auxiliary subunit beta(CATSPERB),Homo sapiens,"R-HSA-1300642:R-HSA-1300642,"
ENSG00000187288,cell death inducing DFFA like effector c(CIDEC),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-73923:R-HSA-73923,"
ENSG00000120334,centromere protein L(CENPL),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-606279:R-HSA-606279,R-HSA-68877:R-HSA-68877,"
ENSG00000175279,centromere protein S(CENPS),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-606279:R-HSA-606279,R-HSA-6783310:R-HSA-6783310,R-HSA-68877:R-HSA-68877,"
ENSG00000141577,centrosomal protein 131(CEP131),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000110274,centrosomal protein 164(CEP164),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
