ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000004660,calcium/calmodulin dependent protein kinase kinase 1(CAMKK1),Homo sapiens,"R-HSA-442717:R-HSA-442717,"
ENSG00000092529,calpain 3(CAPN3),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000183196,carbohydrate sulfotransferase 6(CHST6),Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-3656225:R-HSA-3656225,"
ENSG00000167434,carbonic anhydrase 4(CA4),Homo sapiens,"R-HSA-1237044:R-HSA-1237044,R-HSA-1247673:R-HSA-1247673,R-HSA-1475029:R-HSA-1475029,"
ENSG00000157184,carnitine palmitoyltransferase 2(CPT2),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-200425:R-HSA-200425,"
ENSG00000170275,cartilage associated protein(CRTAP),Homo sapiens,"R-HSA-1650814:R-HSA-1650814,"
ENSG00000196954,caspase 4(CASP4),Homo sapiens,"R-HSA-168638:R-HSA-168638,"
ENSG00000064601,cathepsin A(CTSA),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-2132295:R-HSA-2132295,R-HSA-4085001:R-HSA-4085001,"
ENSG00000109861,cathepsin C(CTSC),Homo sapiens,"R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-5694530:R-HSA-5694530,"
ENSG00000175294,cation channel sperm associated 1(CATSPER1),Homo sapiens,"R-HSA-1300642:R-HSA-1300642,"
ENSG00000064309,"cell adhesion associated, oncogene regulated(CDON)",Homo sapiens,"R-HSA-375170:R-HSA-375170,R-HSA-5632681:R-HSA-5632681,"
ENSG00000101224,cell division cycle 25B(CDC25B),Homo sapiens,"R-HSA-157881:R-HSA-157881,R-HSA-69273:R-HSA-69273,R-HSA-69656:R-HSA-69656,"
ENSG00000138778,centromere protein E(CENPE),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,R-HSA-983189:R-HSA-983189,"
ENSG00000106477,centrosomal protein 41(CEP41),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000114107,centrosomal protein 70(CEP70),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000164695,charged multivesicular body protein 4C(CHMP4C),Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-1632852:R-HSA-1632852,R-HSA-917729:R-HSA-917729,"
ENSG00000176108,charged multivesicular body protein 6(CHMP6),Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-1632852:R-HSA-1632852,R-HSA-917729:R-HSA-917729,"
ENSG00000016602,chloride channel accessory 4(CLCA4),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000070748,choline O-acetyltransferase(CHAT),Homo sapiens,"R-HSA-1483191:R-HSA-1483191,R-HSA-264642:R-HSA-264642,"
ENSG00000169684,cholinergic receptor nicotinic alpha 5 subunit(CHRNA5),Homo sapiens,"R-HSA-629594:R-HSA-629594,R-HSA-629597:R-HSA-629597,"
ENSG00000173546,chondroitin sulfate proteoglycan 4(CSPG4),Homo sapiens,"R-HSA-1971475:R-HSA-1971475,R-HSA-2022870:R-HSA-2022870,R-HSA-2022923:R-HSA-2022923,R-HSA-2024101:R-HSA-2024101,R-HSA-3560783:R-HSA-3560783,R-HSA-3560801:R-HSA-3560801,R-HSA-3595172:R-HSA-3595172,R-HSA-3595174:R-HSA-3595174,R-HSA-3595177:R-HSA-3595177,R-HSA-4420332:R-HSA-4420332,"
ENSG00000122756,ciliary neurotrophic factor receptor(CNTFR),Homo sapiens,"R-HSA-6788467:R-HSA-6788467,"
ENSG00000164220,coagulation factor II thrombin receptor like 2(F2RL2),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,R-HSA-456926:R-HSA-456926,"
ENSG00000126218,coagulation factor X(F10),Homo sapiens,"R-HSA-140834:R-HSA-140834,R-HSA-140837:R-HSA-140837,R-HSA-140875:R-HSA-140875,R-HSA-159740:R-HSA-159740,R-HSA-159763:R-HSA-159763,R-HSA-159782:R-HSA-159782,"
ENSG00000158623,coatomer protein complex subunit gamma 2(COPG2),Homo sapiens,"R-HSA-6807878:R-HSA-6807878,"
ENSG00000171812,collagen type VIII alpha 2 chain(COL8A2),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1650814:R-HSA-1650814,R-HSA-2022090:R-HSA-2022090,R-HSA-216083:R-HSA-216083,"
ENSG00000082293,collagen type XIX alpha 1 chain(COL19A1),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1650814:R-HSA-1650814,"
ENSG00000243649,complement factor B(CFB),Homo sapiens,"R-HSA-173736:R-HSA-173736,R-HSA-174577:R-HSA-174577,R-HSA-977606:R-HSA-977606,"
ENSG00000120088,corticotropin releasing hormone receptor 1(CRHR1),Homo sapiens,"R-HSA-373080:R-HSA-373080,R-HSA-418555:R-HSA-418555,"
ENSG00000147571,corticotropin releasing hormone(CRH),Homo sapiens,"R-HSA-373080:R-HSA-373080,R-HSA-418555:R-HSA-418555,"
ENSG00000130545,"crumbs 3, cell polarity complex component(CRB3)",Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000055130,cullin 1(CUL1),Homo sapiens,"R-HSA-1169091:R-HSA-1169091,R-HSA-1170546:R-HSA-1170546,R-HSA-174113:R-HSA-174113,R-HSA-187577:R-HSA-187577,R-HSA-195253:R-HSA-195253,R-HSA-202424:R-HSA-202424,R-HSA-2122947:R-HSA-2122947,R-HSA-2565942:R-HSA-2565942,R-HSA-2644606:R-HSA-2644606,R-HSA-2644607:R-HSA-2644607,R-HSA-2871837:R-HSA-2871837,R-HSA-2894862:R-HSA-2894862,R-HSA-400253:R-HSA-400253,R-HSA-5607761:R-HSA-5607761,R-HSA-5607764:R-HSA-5607764,R-HSA-5610780:R-HSA-5610780,R-HSA-5610783:R-HSA-5610783,R-HSA-5610785:R-HSA-5610785,R-HSA-5676590:R-HSA-5676590,R-HSA-5684264:R-HSA-5684264,R-HSA-69231:R-HSA-69231,R-HSA-983168:R-HSA-983168,"
ENSG00000132259,cyclic nucleotide gated channel alpha 4(CNGA4),Homo sapiens,"R-HSA-5620916:R-HSA-5620916,"
ENSG00000132964,cyclin dependent kinase 8(CDK8),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2122947:R-HSA-2122947,R-HSA-212436:R-HSA-212436,R-HSA-2173796:R-HSA-2173796,R-HSA-2644606:R-HSA-2644606,R-HSA-2894862:R-HSA-2894862,R-HSA-381340:R-HSA-381340,"
ENSG00000129596,cysteine dioxygenase type 1(CDO1),Homo sapiens,"R-HSA-1614558:R-HSA-1614558,"
ENSG00000110619,cysteinyl-tRNA synthetase(CARS),Homo sapiens,"R-HSA-379716:R-HSA-379716,"
ENSG00000205795,cystin 1(CYS1),Homo sapiens,"R-HSA-5624138:R-HSA-5624138,"
ENSG00000255974,cytochrome P450 family 2 subfamily A member 6(CYP2A6),Homo sapiens,"R-HSA-211981:R-HSA-211981,R-HSA-211999:R-HSA-211999,"
ENSG00000100197,cytochrome P450 family 2 subfamily D member 6(CYP2D6),Homo sapiens,"R-HSA-211935:R-HSA-211935,R-HSA-211958:R-HSA-211958,R-HSA-211981:R-HSA-211981,R-HSA-211999:R-HSA-211999,"
ENSG00000130649,cytochrome P450 family 2 subfamily E member 1(CYP2E1),Homo sapiens,"R-HSA-211981:R-HSA-211981,R-HSA-211999:R-HSA-211999,"
ENSG00000146233,cytochrome P450 family 39 subfamily A member 1(CYP39A1),Homo sapiens,"R-HSA-193775:R-HSA-193775,R-HSA-211976:R-HSA-211976,"
ENSG00000172817,cytochrome P450 family 7 subfamily B member 1(CYP7B1),Homo sapiens,"R-HSA-192105:R-HSA-192105,R-HSA-193368:R-HSA-193368,R-HSA-193807:R-HSA-193807,R-HSA-211976:R-HSA-211976,R-HSA-5579013:R-HSA-5579013,"
ENSG00000180432,cytochrome P450 family 8 subfamily B member 1(CYP8B1),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-193775:R-HSA-193775,R-HSA-193807:R-HSA-193807,R-HSA-197264:R-HSA-197264,R-HSA-211979:R-HSA-211979,R-HSA-211994:R-HSA-211994,R-HSA-2162123:R-HSA-2162123,"
ENSG00000071967,cytochrome b reductase 1(CYBRD1),Homo sapiens,"R-HSA-917937:R-HSA-917937,"
ENSG00000179091,cytochrome c1(CYC1),Homo sapiens,"R-HSA-1268020:R-HSA-1268020,R-HSA-611105:R-HSA-611105,"
ENSG00000114737,cytokine inducible SH2 containing protein(CISH),Homo sapiens,"R-HSA-982772:R-HSA-982772,"
ENSG00000132676,death associated protein 3(DAP3),Homo sapiens,"R-HSA-5368286:R-HSA-5368286,R-HSA-5389840:R-HSA-5389840,R-HSA-5419276:R-HSA-5419276,"
ENSG00000172795,decapping mRNA 2(DCP2),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-430039:R-HSA-430039,R-HSA-450385:R-HSA-450385,R-HSA-450513:R-HSA-450513,R-HSA-450604:R-HSA-450604,"
ENSG00000135905,dedicator of cytokinesis 10(DOCK10),Homo sapiens,"R-HSA-983231:R-HSA-983231,"
ENSG00000116641,dedicator of cytokinesis 7(DOCK7),Homo sapiens,"R-HSA-983231:R-HSA-983231,"
ENSG00000088387,dedicator of cytokinesis 9(DOCK9),Homo sapiens,"R-HSA-983231:R-HSA-983231,"
ENSG00000206047,defensin alpha 1(DEFA1),Homo sapiens,"R-HSA-1461973:R-HSA-1461973,R-HSA-1462054:R-HSA-1462054,"
ENSG00000125788,defensin beta 126(DEFB126),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000186146,defensin beta 131(DEFB131),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000205884,defensin beta 136(DEFB136),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000177257,defensin beta 4B(DEFB4B),Homo sapiens,"R-HSA-1461957:R-HSA-1461957,R-HSA-1461973:R-HSA-1461973,"
ENSG00000117682,dehydrodolichyl diphosphate synthase subunit(DHDDS),Homo sapiens,"R-HSA-446199:R-HSA-446199,R-HSA-4755609:R-HSA-4755609,"
ENSG00000211452,"deiodinase, iodothyronine type I(DIO1)",Homo sapiens,"R-HSA-350864:R-HSA-350864,"
ENSG00000163840,deltex E3 ubiquitin ligase 3L(DTX3L),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000134757,desmoglein 3(DSG3),Homo sapiens,"R-HSA-351906:R-HSA-351906,"
ENSG00000096696,desmoplakin(DSP),Homo sapiens,"R-HSA-351906:R-HSA-351906,"
ENSG00000077044,diacylglycerol kinase delta(DGKD),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000153933,diacylglycerol kinase epsilon(DGKE),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000157680,diacylglycerol kinase iota(DGKI),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000145214,diacylglycerol kinase theta(DGKQ),Homo sapiens,"R-HSA-114508:R-HSA-114508,"
ENSG00000178700,dihydrofolate reductase 2(DHFR2),Homo sapiens,"R-HSA-196757:R-HSA-196757,"
ENSG00000113657,dihydropyrimidinase like 3(DPYSL3),Homo sapiens,"R-HSA-399956:R-HSA-399956,"
ENSG00000108963,diphthamide biosynthesis 1(DPH1),Homo sapiens,"R-HSA-5358493:R-HSA-5358493,"
ENSG00000162733,discoidin domain receptor tyrosine kinase 2(DDR2),Homo sapiens,"R-HSA-3000171:R-HSA-3000171,"
ENSG00000165617,dishevelled binding antagonist of beta catenin 1(DACT1),Homo sapiens,"R-HSA-4641258:R-HSA-4641258,"
ENSG00000149295,dopamine receptor D2(DRD2),Homo sapiens,"R-HSA-390651:R-HSA-390651,R-HSA-418594:R-HSA-418594,"
ENSG00000113360,drosha ribonuclease III(DROSHA),Homo sapiens,"R-HSA-203927:R-HSA-203927,"
ENSG00000158560,dynein cytoplasmic 1 intermediate chain 1(DYNC1I1),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,R-HSA-6807878:R-HSA-6807878,"
ENSG00000264364,dynein light chain LC8-type 2(DYNLL2),Homo sapiens,"R-HSA-139910:R-HSA-139910,R-HSA-1632852:R-HSA-1632852,R-HSA-2132295:R-HSA-2132295,R-HSA-5620924:R-HSA-5620924,R-HSA-6807878:R-HSA-6807878,"
ENSG00000006744,elaC ribonuclease Z 2(ELAC2),Homo sapiens,"R-HSA-6784531:R-HSA-6784531,R-HSA-6785470:R-HSA-6785470,"
ENSG00000049540,elastin(ELN),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,R-HSA-1566948:R-HSA-1566948,R-HSA-2129379:R-HSA-2129379,"
ENSG00000102119,emerin(EMD),Homo sapiens,"R-HSA-2993913:R-HSA-2993913,R-HSA-2995383:R-HSA-2995383,R-HSA-4419969:R-HSA-4419969,"
ENSG00000086619,endoplasmic reticulum oxidoreductase 1 beta(ERO1B),Homo sapiens,"R-HSA-264876:R-HSA-264876,"
ENSG00000074800,enolase 1(ENO1),Homo sapiens,"R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,"
ENSG00000108515,enolase 3(ENO3),Homo sapiens,"R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,"
ENSG00000090776,ephrin B1(EFNB1),Homo sapiens,"R-HSA-2682334:R-HSA-2682334,R-HSA-3928662:R-HSA-3928662,R-HSA-3928664:R-HSA-3928664,R-HSA-3928665:R-HSA-3928665,"
ENSG00000065361,erb-b2 receptor tyrosine kinase 3(ERBB3),Homo sapiens,"R-HSA-1227986:R-HSA-1227986,R-HSA-1236394:R-HSA-1236394,R-HSA-1250196:R-HSA-1250196,R-HSA-1257604:R-HSA-1257604,R-HSA-1306955:R-HSA-1306955,R-HSA-1358803:R-HSA-1358803,R-HSA-1963642:R-HSA-1963642,R-HSA-2219530:R-HSA-2219530,R-HSA-5673001:R-HSA-5673001,"
ENSG00000181090,euchromatic histone lysine methyltransferase 1(EHMT1),Homo sapiens,"R-HSA-2559582:R-HSA-2559582,R-HSA-3214841:R-HSA-3214841,"
ENSG00000055332,eukaryotic translation initiation factor 2 alpha kinase 2(EIF2AK2),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,R-HSA-169131:R-HSA-169131,"
ENSG00000100353,eukaryotic translation initiation factor 3 subunit D(EIF3D),Homo sapiens,"R-HSA-156827:R-HSA-156827,R-HSA-72649:R-HSA-72649,R-HSA-72689:R-HSA-72689,R-HSA-72695:R-HSA-72695,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,"
ENSG00000084623,eukaryotic translation initiation factor 3 subunit I(EIF3I),Homo sapiens,"R-HSA-156827:R-HSA-156827,R-HSA-72649:R-HSA-72649,R-HSA-72689:R-HSA-72689,R-HSA-72695:R-HSA-72695,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,"
ENSG00000075151,eukaryotic translation initiation factor 4 gamma 3(EIF4G3),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,"
ENSG00000161960,eukaryotic translation initiation factor 4A1(EIF4A1),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,R-HSA-156827:R-HSA-156827,R-HSA-429947:R-HSA-429947,R-HSA-72649:R-HSA-72649,R-HSA-72662:R-HSA-72662,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,"
ENSG00000106682,eukaryotic translation initiation factor 4H(EIF4H),Homo sapiens,"R-HSA-156827:R-HSA-156827,R-HSA-72649:R-HSA-72649,R-HSA-72662:R-HSA-72662,R-HSA-72702:R-HSA-72702,R-HSA-72706:R-HSA-72706,"
ENSG00000112685,exocyst complex component 2(EXOC2),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,R-HSA-264876:R-HSA-264876,R-HSA-5620916:R-HSA-5620916,"
ENSG00000075914,exosome component 7(EXOSC7),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-429958:R-HSA-429958,R-HSA-450385:R-HSA-450385,R-HSA-450513:R-HSA-450513,R-HSA-450604:R-HSA-450604,"
ENSG00000139641,extended synaptotagmin 1(ESYT1),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,"
ENSG00000143369,extracellular matrix protein 1(ECM1),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000171262,family with sequence similarity 98 member B(FAM98B),Homo sapiens,"R-HSA-6784531:R-HSA-6784531,"
ENSG00000170323,fatty acid binding protein 4(FABP4),Homo sapiens,"R-HSA-163560:R-HSA-163560,R-HSA-381340:R-HSA-381340,"
ENSG00000164687,fatty acid binding protein 5(FABP5),Homo sapiens,"R-HSA-163560:R-HSA-163560,R-HSA-5362517:R-HSA-5362517,"
ENSG00000164434,fatty acid binding protein 7(FABP7),Homo sapiens,"R-HSA-163560:R-HSA-163560,"
ENSG00000070193,fibroblast growth factor 10(FGF10),Homo sapiens,"R-HSA-109704:R-HSA-109704,R-HSA-1257604:R-HSA-1257604,R-HSA-190370:R-HSA-190370,R-HSA-190377:R-HSA-190377,R-HSA-2033519:R-HSA-2033519,R-HSA-210747:R-HSA-210747,R-HSA-2219530:R-HSA-2219530,R-HSA-5654219:R-HSA-5654219,R-HSA-5654221:R-HSA-5654221,R-HSA-5654687:R-HSA-5654687,R-HSA-5654688:R-HSA-5654688,R-HSA-5654689:R-HSA-5654689,R-HSA-5654693:R-HSA-5654693,R-HSA-5654695:R-HSA-5654695,R-HSA-5654699:R-HSA-5654699,R-HSA-5654700:R-HSA-5654700,R-HSA-5654726:R-HSA-5654726,R-HSA-5654727:R-HSA-5654727,R-HSA-5655253:R-HSA-5655253,R-HSA-5673001:R-HSA-5673001,"
ENSG00000161958,fibroblast growth factor 11(FGF11),Homo sapiens,"R-HSA-5576892:R-HSA-5576892,"
ENSG00000158815,fibroblast growth factor 17(FGF17),Homo sapiens,"R-HSA-109704:R-HSA-109704,R-HSA-1257604:R-HSA-1257604,R-HSA-1839122:R-HSA-1839122,R-HSA-1839130:R-HSA-1839130,R-HSA-190322:R-HSA-190322,R-HSA-190371:R-HSA-190371,R-HSA-190372:R-HSA-190372,R-HSA-190373:R-HSA-190373,R-HSA-190375:R-HSA-190375,R-HSA-2033514:R-HSA-2033514,R-HSA-2033519:R-HSA-2033519,R-HSA-2219530:R-HSA-2219530,R-HSA-5654219:R-HSA-5654219,R-HSA-5654221:R-HSA-5654221,R-HSA-5654227:R-HSA-5654227,R-HSA-5654228:R-HSA-5654228,R-HSA-5654687:R-HSA-5654687,R-HSA-5654688:R-HSA-5654688,R-HSA-5654689:R-HSA-5654689,R-HSA-5654693:R-HSA-5654693,R-HSA-5654695:R-HSA-5654695,R-HSA-5654699:R-HSA-5654699,R-HSA-5654700:R-HSA-5654700,R-HSA-5654704:R-HSA-5654704,R-HSA-5654706:R-HSA-5654706,R-HSA-5654710:R-HSA-5654710,R-HSA-5654712:R-HSA-5654712,R-HSA-5654719:R-HSA-5654719,R-HSA-5654720:R-HSA-5654720,R-HSA-5654726:R-HSA-5654726,R-HSA-5654727:R-HSA-5654727,R-HSA-5654732:R-HSA-5654732,R-HSA-5654733:R-HSA-5654733,R-HSA-5655253:R-HSA-5655253,R-HSA-5655302:R-HSA-5655302,R-HSA-5673001:R-HSA-5673001,"
ENSG00000078579,fibroblast growth factor 20(FGF20),Homo sapiens,"R-HSA-109704:R-HSA-109704,R-HSA-1257604:R-HSA-1257604,R-HSA-1839122:R-HSA-1839122,R-HSA-1839130:R-HSA-1839130,R-HSA-190322:R-HSA-190322,R-HSA-190371:R-HSA-190371,R-HSA-190372:R-HSA-190372,R-HSA-190373:R-HSA-190373,R-HSA-190375:R-HSA-190375,R-HSA-2033514:R-HSA-2033514,R-HSA-2033519:R-HSA-2033519,R-HSA-2219530:R-HSA-2219530,R-HSA-5654219:R-HSA-5654219,R-HSA-5654221:R-HSA-5654221,R-HSA-5654227:R-HSA-5654227,R-HSA-5654228:R-HSA-5654228,R-HSA-5654687:R-HSA-5654687,R-HSA-5654688:R-HSA-5654688,R-HSA-5654689:R-HSA-5654689,R-HSA-5654693:R-HSA-5654693,R-HSA-5654695:R-HSA-5654695,R-HSA-5654699:R-HSA-5654699,R-HSA-5654700:R-HSA-5654700,R-HSA-5654704:R-HSA-5654704,R-HSA-5654706:R-HSA-5654706,R-HSA-5654710:R-HSA-5654710,R-HSA-5654712:R-HSA-5654712,R-HSA-5654719:R-HSA-5654719,R-HSA-5654720:R-HSA-5654720,R-HSA-5654726:R-HSA-5654726,R-HSA-5654727:R-HSA-5654727,R-HSA-5654732:R-HSA-5654732,R-HSA-5654733:R-HSA-5654733,R-HSA-5655253:R-HSA-5655253,R-HSA-5655302:R-HSA-5655302,R-HSA-5673001:R-HSA-5673001,"
ENSG00000118972,fibroblast growth factor 23(FGF23),Homo sapiens,"R-HSA-109704:R-HSA-109704,R-HSA-1257604:R-HSA-1257604,R-HSA-1839122:R-HSA-1839122,R-HSA-1839130:R-HSA-1839130,R-HSA-190322:R-HSA-190322,R-HSA-190372:R-HSA-190372,R-HSA-190373:R-HSA-190373,R-HSA-190374:R-HSA-190374,R-HSA-190375:R-HSA-190375,R-HSA-2033514:R-HSA-2033514,R-HSA-2033519:R-HSA-2033519,R-HSA-2219530:R-HSA-2219530,R-HSA-5654219:R-HSA-5654219,R-HSA-5654221:R-HSA-5654221,R-HSA-5654227:R-HSA-5654227,R-HSA-5654228:R-HSA-5654228,R-HSA-5654687:R-HSA-5654687,R-HSA-5654688:R-HSA-5654688,R-HSA-5654689:R-HSA-5654689,R-HSA-5654693:R-HSA-5654693,R-HSA-5654695:R-HSA-5654695,R-HSA-5654699:R-HSA-5654699,R-HSA-5654700:R-HSA-5654700,R-HSA-5654704:R-HSA-5654704,R-HSA-5654706:R-HSA-5654706,R-HSA-5654710:R-HSA-5654710,R-HSA-5654712:R-HSA-5654712,R-HSA-5654719:R-HSA-5654719,R-HSA-5654720:R-HSA-5654720,R-HSA-5654726:R-HSA-5654726,R-HSA-5654727:R-HSA-5654727,R-HSA-5654732:R-HSA-5654732,R-HSA-5654733:R-HSA-5654733,R-HSA-5655253:R-HSA-5655253,R-HSA-5655302:R-HSA-5655302,R-HSA-5673001:R-HSA-5673001,"
ENSG00000137440,fibroblast growth factor binding protein 1(FGFBP1),Homo sapiens,"R-HSA-190377:R-HSA-190377,"
ENSG00000160867,fibroblast growth factor receptor 4(FGFR4),Homo sapiens,"R-HSA-109704:R-HSA-109704,R-HSA-1257604:R-HSA-1257604,R-HSA-1307965:R-HSA-1307965,R-HSA-1839128:R-HSA-1839128,R-HSA-190322:R-HSA-190322,R-HSA-2219530:R-HSA-2219530,R-HSA-5654228:R-HSA-5654228,R-HSA-5654712:R-HSA-5654712,R-HSA-5654719:R-HSA-5654719,R-HSA-5654720:R-HSA-5654720,R-HSA-5654733:R-HSA-5654733,R-HSA-5655291:R-HSA-5655291,R-HSA-5673001:R-HSA-5673001,"
ENSG00000137218,fibroblast growth factor receptor substrate 3(FRS3),Homo sapiens,"R-HSA-5654693:R-HSA-5654693,R-HSA-5654699:R-HSA-5654699,R-HSA-5654700:R-HSA-5654700,R-HSA-5654706:R-HSA-5654706,R-HSA-5654712:R-HSA-5654712,R-HSA-5654719:R-HSA-5654719,R-HSA-5673001:R-HSA-5673001,"
ENSG00000140092,fibulin 5(FBLN5),Homo sapiens,"R-HSA-1566948:R-HSA-1566948,R-HSA-2129379:R-HSA-2129379,"
ENSG00000090554,fms related tyrosine kinase 3 ligand(FLT3LG),Homo sapiens,"R-HSA-449147:R-HSA-449147,"
ENSG00000122025,fms related tyrosine kinase 3(FLT3),Homo sapiens,"R-HSA-449147:R-HSA-449147,"
ENSG00000170608,forkhead box A3(FOXA3),Homo sapiens,"R-HSA-210745:R-HSA-210745,"
ENSG00000187474,formyl peptide receptor 3(FPR3),Homo sapiens,"R-HSA-418594:R-HSA-418594,R-HSA-444473:R-HSA-444473,"
ENSG00000141560,fructosamine 3 kinase related protein(FN3KRP),Homo sapiens,"R-HSA-163841:R-HSA-163841,"
ENSG00000165140,fructose-bisphosphatase 1(FBP1),Homo sapiens,"R-HSA-70263:R-HSA-70263,"
ENSG00000033170,fucosyltransferase 8(FUT8),Homo sapiens,"R-HSA-975578:R-HSA-975578,"
ENSG00000054983,galactosylceramidase(GALC),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,"
ENSG00000128310,galanin receptor 3(GALR3),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-418594:R-HSA-418594,"
ENSG00000011677,gamma-aminobutyric acid type A receptor alpha3 subunit(GABRA3),Homo sapiens,"R-HSA-112314:R-HSA-112314,R-HSA-975298:R-HSA-975298,R-HSA-977441:R-HSA-977441,"
ENSG00000145863,gamma-aminobutyric acid type A receptor alpha6 subunit(GABRA6),Homo sapiens,"R-HSA-112314:R-HSA-112314,R-HSA-975298:R-HSA-975298,R-HSA-977441:R-HSA-977441,"
ENSG00000197421,gamma-glutamyltransferase 3 pseudogene(GGT3P),Homo sapiens,"R-HSA-174403:R-HSA-174403,R-HSA-5423646:R-HSA-5423646,"
ENSG00000153767,general transcription factor IIE subunit 1(GTF2E1),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000115207,general transcription factor IIIC subunit 2(GTF3C2),Homo sapiens,"R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,"
ENSG00000106633,glucokinase(GCK),Homo sapiens,"R-HSA-170822:R-HSA-170822,R-HSA-210745:R-HSA-210745,R-HSA-5619073:R-HSA-5619073,R-HSA-5619107:R-HSA-5619107,R-HSA-70153:R-HSA-70153,R-HSA-70171:R-HSA-70171,"
ENSG00000113552,glucosamine-6-phosphate deaminase 1(GNPDA1),Homo sapiens,"R-HSA-70326:R-HSA-70326,"
ENSG00000176928,"glucosaminyl (N-acetyl) transferase 4, core 2(GCNT4)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000089597,glucosidase II alpha subunit(GANAB),Homo sapiens,"R-HSA-532668:R-HSA-532668,R-HSA-901042:R-HSA-901042,"
ENSG00000128683,glutamate decarboxylase 1(GAD1),Homo sapiens,"R-HSA-888568:R-HSA-888568,R-HSA-888590:R-HSA-888590,"
ENSG00000164082,glutamate metabotropic receptor 2(GRM2),Homo sapiens,"R-HSA-418594:R-HSA-418594,R-HSA-420499:R-HSA-420499,"
ENSG00000155974,glutamate receptor interacting protein 1(GRIP1),Homo sapiens,"R-HSA-416993:R-HSA-416993,"
ENSG00000144596,glutamate receptor interacting protein 2(GRIP2),Homo sapiens,"R-HSA-416993:R-HSA-416993,"
ENSG00000001084,glutamate-cysteine ligase catalytic subunit(GCLC),Homo sapiens,"R-HSA-1614635:R-HSA-1614635,R-HSA-174403:R-HSA-174403,R-HSA-5578999:R-HSA-5578999,"
ENSG00000131459,glutamine-fructose-6-phosphate transaminase 2(GFPT2),Homo sapiens,"R-HSA-446210:R-HSA-446210,"
