ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000047315,RNA polymerase II subunit B(POLR2B),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-203927:R-HSA-203927,R-HSA-452723:R-HSA-452723,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-77075:R-HSA-77075,"
ENSG00000109756,Rap guanine nucleotide exchange factor 2(RAPGEF2),Homo sapiens,"R-HSA-5673001:R-HSA-5673001,"
ENSG00000152214,Ras like without CAAX 2(RIT2),Homo sapiens,"R-HSA-187706:R-HSA-187706,"
ENSG00000058335,Ras protein specific guanine nucleotide releasing factor 1(RASGRF1),Homo sapiens,"R-HSA-442982:R-HSA-442982,R-HSA-5673001:R-HSA-5673001,"
ENSG00000140519,Rh family C glycoprotein(RHCG),Homo sapiens,"R-HSA-444411:R-HSA-444411,"
ENSG00000242173,Rho GDP dissociation inhibitor gamma(ARHGDIG),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000145819,Rho GTPase activating protein 26(ARHGAP26),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000160007,Rho GTPase activating protein 35(ARHGAP35),Homo sapiens,"R-HSA-194840:R-HSA-194840,R-HSA-416550:R-HSA-416550,"
ENSG00000147799,Rho GTPase activating protein 39(ARHGAP39),Homo sapiens,"R-HSA-194840:R-HSA-194840,R-HSA-428543:R-HSA-428543,"
ENSG00000248405,Rho GTPase activating protein 8(ARHGAP8),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000163947,Rho guanine nucleotide exchange factor 3(ARHGEF3),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000104880,Rho/Rac guanine nucleotide exchange factor 18(ARHGEF18),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-2173791:R-HSA-2173791,R-HSA-416482:R-HSA-416482,"
ENSG00000175792,RuvB like AAA ATPase 1(RUVBL1),Homo sapiens,"R-HSA-171319:R-HSA-171319,R-HSA-201722:R-HSA-201722,R-HSA-3214847:R-HSA-3214847,R-HSA-5696394:R-HSA-5696394,R-HSA-606279:R-HSA-606279,"
ENSG00000197747,S100 calcium binding protein A10(S100A10),Homo sapiens,"R-HSA-75205:R-HSA-75205,"
ENSG00000140612,"SEC11 homolog A, signal peptidase complex subunit(SEC11A)",Homo sapiens,"R-HSA-1799339:R-HSA-1799339,R-HSA-381771:R-HSA-381771,R-HSA-400511:R-HSA-400511,R-HSA-422085:R-HSA-422085,"
ENSG00000107651,SEC23 interacting protein(SEC23IP),Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000008952,"SEC62 homolog, preprotein translocation factor(SEC62)",Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000025796,"SEC63 homolog, protein translocation regulator(SEC63)",Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000071537,SEL1L ERAD E3 ligase adaptor subunit(SEL1L),Homo sapiens,"R-HSA-1912420:R-HSA-1912420,R-HSA-382556:R-HSA-382556,R-HSA-5358346:R-HSA-5358346,R-HSA-5362768:R-HSA-5362768,R-HSA-5678895:R-HSA-5678895,R-HSA-901032:R-HSA-901032,"
ENSG00000099381,SET domain containing 1A(SETD1A),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000183576,SET domain containing 3(SETD3),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000101049,"SGK2, serine/threonine kinase 2(SGK2)",Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000198574,SH2 domain containing 1B(SH2D1B),Homo sapiens,"R-HSA-198933:R-HSA-198933,"
ENSG00000107295,"SH3 domain containing GRB2 like 2, endophilin A1(SH3GL2)",Homo sapiens,"R-HSA-177504:R-HSA-177504,R-HSA-182971:R-HSA-182971,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,R-HSA-437239:R-HSA-437239,"
ENSG00000136603,SKI like proto-oncogene(SKIL),Homo sapiens,"R-HSA-2173795:R-HSA-2173795,"
ENSG00000175387,SMAD family member 2(SMAD2),Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1502540:R-HSA-1502540,R-HSA-2173788:R-HSA-2173788,R-HSA-2173789:R-HSA-2173789,R-HSA-2173795:R-HSA-2173795,R-HSA-2173796:R-HSA-2173796,R-HSA-3304356:R-HSA-3304356,R-HSA-3311021:R-HSA-3311021,R-HSA-3315487:R-HSA-3315487,R-HSA-3656532:R-HSA-3656532,R-HSA-452723:R-HSA-452723,"
ENSG00000101665,SMAD family member 7(SMAD7),Homo sapiens,"R-HSA-201451:R-HSA-201451,R-HSA-2173788:R-HSA-2173788,R-HSA-2173796:R-HSA-2173796,"
ENSG00000157106,"SMG1, nonsense mediated mRNA decay associated PI3K related kinase(SMG1)",Homo sapiens,"R-HSA-975957:R-HSA-975957,"
ENSG00000198952,"SMG5, nonsense mediated mRNA decay factor(SMG5)",Homo sapiens,"R-HSA-975957:R-HSA-975957,"
ENSG00000273173,SNRPN upstream reading frame(SNURF),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000115904,SOS Ras/Rac guanine nucleotide exchange factor 1(SOS1),Homo sapiens,"R-HSA-112412:R-HSA-112412,R-HSA-1236382:R-HSA-1236382,R-HSA-1250196:R-HSA-1250196,R-HSA-1250347:R-HSA-1250347,R-HSA-1433557:R-HSA-1433557,R-HSA-1433559:R-HSA-1433559,R-HSA-167044:R-HSA-167044,R-HSA-179812:R-HSA-179812,R-HSA-180336:R-HSA-180336,R-HSA-186763:R-HSA-186763,R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-1963640:R-HSA-1963640,R-HSA-210993:R-HSA-210993,R-HSA-2179392:R-HSA-2179392,R-HSA-2424491:R-HSA-2424491,R-HSA-2428933:R-HSA-2428933,R-HSA-2730905:R-HSA-2730905,R-HSA-2871796:R-HSA-2871796,R-HSA-2871809:R-HSA-2871809,R-HSA-354194:R-HSA-354194,R-HSA-375165:R-HSA-375165,R-HSA-416482:R-HSA-416482,R-HSA-428540:R-HSA-428540,R-HSA-5637810:R-HSA-5637810,R-HSA-5654688:R-HSA-5654688,R-HSA-5654693:R-HSA-5654693,R-HSA-5654699:R-HSA-5654699,R-HSA-5654700:R-HSA-5654700,R-HSA-5654704:R-HSA-5654704,R-HSA-5654706:R-HSA-5654706,R-HSA-5654712:R-HSA-5654712,R-HSA-5654719:R-HSA-5654719,R-HSA-5655253:R-HSA-5655253,R-HSA-5655291:R-HSA-5655291,R-HSA-5655302:R-HSA-5655302,R-HSA-5673001:R-HSA-5673001,R-HSA-74749:R-HSA-74749,R-HSA-74751:R-HSA-74751,R-HSA-912526:R-HSA-912526,R-HSA-983695:R-HSA-983695,"
ENSG00000196235,"SPT5 homolog, DSIF elongation factor subunit(SUPT5H)",Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-674695:R-HSA-674695,R-HSA-72086:R-HSA-72086,R-HSA-75955:R-HSA-75955,R-HSA-77075:R-HSA-77075,"
ENSG00000114650,SREBF chaperone(SCAP),Homo sapiens,"R-HSA-1655829:R-HSA-1655829,"
ENSG00000073849,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1(ST6GAL1)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,R-HSA-975577:R-HSA-975577,R-HSA-977068:R-HSA-977068,"
ENSG00000157214,STEAP2 metalloreductase(STEAP2),Homo sapiens,"R-HSA-917977:R-HSA-917977,"
ENSG00000119231,SUMO1/sentrin specific peptidase 5(SENP5),Homo sapiens,"R-HSA-3065679:R-HSA-3065679,"
ENSG00000080503,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2(SMARCA2)",Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000082014,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3(SMARCD3)",Homo sapiens,"R-HSA-1368082:R-HSA-1368082,R-HSA-1368108:R-HSA-1368108,R-HSA-1989781:R-HSA-1989781,R-HSA-2032785:R-HSA-2032785,R-HSA-2151201:R-HSA-2151201,R-HSA-2426168:R-HSA-2426168,R-HSA-3214858:R-HSA-3214858,R-HSA-381340:R-HSA-381340,R-HSA-400206:R-HSA-400206,R-HSA-400253:R-HSA-400253,"
ENSG00000073584,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1(SMARCE1)",Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000150459,Sin3A associated protein 18(SAP18),Homo sapiens,"R-HSA-3214815:R-HSA-3214815,R-HSA-427413:R-HSA-427413,"
ENSG00000183735,TANK binding kinase 1(TBK1),Homo sapiens,"R-HSA-1606341:R-HSA-1606341,R-HSA-3134975:R-HSA-3134975,R-HSA-3249367:R-HSA-3249367,R-HSA-3270619:R-HSA-3270619,R-HSA-918233:R-HSA-918233,R-HSA-933541:R-HSA-933541,R-HSA-936440:R-HSA-936440,R-HSA-936964:R-HSA-936964,"
ENSG00000106290,TATA-box binding protein associated factor 6(TAF6),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000102387,TATA-box binding protein associated factor 7 like(TAF7L),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000115750,"TATA-box binding protein associated factor, RNA polymerase I subunit B(TAF1B)",Homo sapiens,"R-HSA-427359:R-HSA-427359,R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73777:R-HSA-73777,R-HSA-73863:R-HSA-73863,"
ENSG00000112592,TATA-box binding protein(TBP),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-427359:R-HSA-427359,R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-674695:R-HSA-674695,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73776:R-HSA-73776,R-HSA-73777:R-HSA-73777,R-HSA-73779:R-HSA-73779,R-HSA-73863:R-HSA-73863,R-HSA-749476:R-HSA-749476,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000118707,TGFB induced factor homeobox 2(TGIF2),Homo sapiens,"R-HSA-2173795:R-HSA-2173795,R-HSA-2173796:R-HSA-2173796,"
ENSG00000131652,THO complex 6(THOC6),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72187:R-HSA-72187,"
ENSG00000172315,TP53 regulating kinase(TP53RK),Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000157014,TatD DNase domain containing 2(TATDN2),Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000185019,U-box domain containing 5(UBOX5),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000063244,U2 small nuclear RNA auxiliary factor 2(U2AF2),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,"
ENSG00000244122,UDP glucuronosyltransferase family 1 member A7(UGT1A7),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000197888,UDP glucuronosyltransferase family 2 member B17(UGT2B17),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000124164,VAMP associated protein B and C(VAPB),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000160948,"VPS28, ESCRT-I subunit(VPS28)",Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-174490:R-HSA-174490,R-HSA-917729:R-HSA-917729,"
ENSG00000109046,WD repeat and SOCS box containing 1(WSB1),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000126870,WD repeat domain 60(WDR60),Homo sapiens,"R-HSA-5620924:R-HSA-5620924,"
ENSG00000140395,WD repeat domain 61(WDR61),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-674695:R-HSA-674695,R-HSA-75955:R-HSA-75955,"
ENSG00000123124,WW domain containing E3 ubiquitin protein ligase 1(WWP1),Homo sapiens,"R-HSA-1253288:R-HSA-1253288,R-HSA-2672351:R-HSA-2672351,R-HSA-983168:R-HSA-983168,"
ENSG00000085741,Wnt family member 11(WNT11),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-4086398:R-HSA-4086398,R-HSA-4086400:R-HSA-4086400,"
ENSG00000109685,Wolf-Hirschhorn syndrome candidate 1(WHSC1),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,R-HSA-5693565:R-HSA-5693565,R-HSA-5693571:R-HSA-5693571,R-HSA-5693607:R-HSA-5693607,R-HSA-69473:R-HSA-69473,"
ENSG00000147548,Wolf-Hirschhorn syndrome candidate 1-like 1(WHSC1L1),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000047597,X-linked Kx blood group(XK),Homo sapiens,"R-HSA-375276:R-HSA-375276,"
ENSG00000176105,"YES proto-oncogene 1, Src family tyrosine kinase(YES1)",Homo sapiens,"R-HSA-1227986:R-HSA-1227986,R-HSA-1433557:R-HSA-1433557,R-HSA-1433559:R-HSA-1433559,R-HSA-2029481:R-HSA-2029481,R-HSA-210990:R-HSA-210990,R-HSA-2682334:R-HSA-2682334,R-HSA-389356:R-HSA-389356,R-HSA-389513:R-HSA-389513,R-HSA-3928662:R-HSA-3928662,R-HSA-3928663:R-HSA-3928663,R-HSA-3928665:R-HSA-3928665,R-HSA-912631:R-HSA-912631,"
ENSG00000124256,Z-DNA binding protein 1(ZBP1),Homo sapiens,"R-HSA-1606322:R-HSA-1606322,R-HSA-1606341:R-HSA-1606341,R-HSA-1810476:R-HSA-1810476,R-HSA-3134975:R-HSA-3134975,R-HSA-3270619:R-HSA-3270619,"
ENSG00000100997,abhydrolase domain containing 12(ABHD12),Homo sapiens,"R-HSA-426048:R-HSA-426048,"
ENSG00000163686,abhydrolase domain containing 6(ABHD6),Homo sapiens,"R-HSA-426048:R-HSA-426048,"
ENSG00000140350,acidic nuclear phosphoprotein 32 family member A(ANP32A),Homo sapiens,"R-HSA-450520:R-HSA-450520,"
ENSG00000182551,acireductone dioxygenase 1(ADI1),Homo sapiens,"R-HSA-1237112:R-HSA-1237112,"
ENSG00000100412,aconitase 2(ACO2),Homo sapiens,"R-HSA-1268020:R-HSA-1268020,R-HSA-71403:R-HSA-71403,"
ENSG00000121989,activin A receptor type 2A(ACVR2A),Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1433617:R-HSA-1433617,R-HSA-1502540:R-HSA-1502540,R-HSA-201451:R-HSA-201451,"
ENSG00000240303,acyl-CoA dehydrogenase family member 11(ACAD11),Homo sapiens,"R-HSA-77289:R-HSA-77289,"
ENSG00000122971,"acyl-CoA dehydrogenase, C-2 to C-3 short chain(ACADS)",Homo sapiens,"R-HSA-77350:R-HSA-77350,R-HSA-77352:R-HSA-77352,"
ENSG00000153093,acyl-CoA oxidase-like(ACOXL),Homo sapiens,"R-HSA-389887:R-HSA-389887,"
ENSG00000103740,acyl-CoA synthetase bubblegum family member 1(ACSBG1),Homo sapiens,"R-HSA-75876:R-HSA-75876,"
ENSG00000068366,acyl-CoA synthetase long-chain family member 4(ACSL4),Homo sapiens,"R-HSA-75876:R-HSA-75876,"
ENSG00000184227,acyl-CoA thioesterase 1(ACOT1),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000162390,acyl-CoA thioesterase 11(ACOT11),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000119673,acyl-CoA thioesterase 2(ACOT2),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000006530,acylglycerol kinase(AGK),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000106367,adaptor related protein complex 1 sigma 1 subunit(AP1S1),Homo sapiens,"R-HSA-164940:R-HSA-164940,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000006125,adaptor related protein complex 2 beta 1 subunit(AP2B1),Homo sapiens,"R-HSA-167590:R-HSA-167590,R-HSA-171052:R-HSA-171052,R-HSA-177504:R-HSA-177504,R-HSA-182218:R-HSA-182218,R-HSA-2132295:R-HSA-2132295,R-HSA-3928665:R-HSA-3928665,R-HSA-416993:R-HSA-416993,R-HSA-437239:R-HSA-437239,R-HSA-5099900:R-HSA-5099900,"
ENSG00000196839,adenosine deaminase(ADA),Homo sapiens,"R-HSA-74217:R-HSA-74217,"
ENSG00000160710,"adenosine deaminase, RNA specific(ADAR)",Homo sapiens,"R-HSA-75102:R-HSA-75102,R-HSA-77042:R-HSA-77042,R-HSA-909733:R-HSA-909733,"
ENSG00000133805,adenosine monophosphate deaminase 3(AMPD3),Homo sapiens,"R-HSA-74217:R-HSA-74217,"
ENSG00000106992,adenylate kinase 1(AK1),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000154027,adenylate kinase 5(AK5),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000171873,adrenoceptor alpha 1D(ADRA1D),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-416476:R-HSA-416476,R-HSA-416482:R-HSA-416482,"
ENSG00000150594,adrenoceptor alpha 2A(ADRA2A),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-392023:R-HSA-392023,R-HSA-400042:R-HSA-400042,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-5683826:R-HSA-5683826,"
ENSG00000148926,adrenomedullin(ADM),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-419812:R-HSA-419812,"
ENSG00000172482,alanine-glyoxylate aminotransferase(AGXT),Homo sapiens,"R-HSA-389661:R-HSA-389661,"
ENSG00000118017,"alpha-1,4-N-acetylglucosaminyltransferase(A4GNT)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000106305,aminoacyl tRNA synthetase complex interacting multifunctional protein 2(AIMP2),Homo sapiens,"R-HSA-2408517:R-HSA-2408517,R-HSA-379716:R-HSA-379716,"
ENSG00000149313,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase(AASDHPPT),Homo sapiens,"R-HSA-199220:R-HSA-199220,"
ENSG00000008311,aminoadipate-semialdehyde synthase(AASS),Homo sapiens,"R-HSA-71064:R-HSA-71064,"
ENSG00000145020,aminomethyltransferase(AMT),Homo sapiens,"R-HSA-6783984:R-HSA-6783984,"
ENSG00000162688,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)",Homo sapiens,"R-HSA-70221:R-HSA-70221,"
ENSG00000132703,"amyloid P component, serum(APCS)",Homo sapiens,"R-HSA-977225:R-HSA-977225,"
ENSG00000132855,angiopoietin like 3(ANGPTL3),Homo sapiens,"R-HSA-174800:R-HSA-174800,"
ENSG00000180772,angiotensin II receptor type 2(AGTR2),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-418594:R-HSA-418594,"
ENSG00000196372,ankyrin repeat and SOCS box containing 13(ASB13),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000206560,ankyrin repeat domain 28(ANKRD28),Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000197043,annexin A6(ANXA6),Homo sapiens,"R-HSA-445355:R-HSA-445355,"
ENSG00000177119,anoctamin 6(ANO6),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000146205,anoctamin 7(ANO7),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000138613,"aph-1 homolog B, gamma-secretase subunit(APH1B)",Homo sapiens,"R-HSA-1251985:R-HSA-1251985,R-HSA-193692:R-HSA-193692,R-HSA-1980148:R-HSA-1980148,R-HSA-1980150:R-HSA-1980150,R-HSA-205043:R-HSA-205043,R-HSA-2122948:R-HSA-2122948,R-HSA-2644606:R-HSA-2644606,R-HSA-2894862:R-HSA-2894862,R-HSA-2979096:R-HSA-2979096,R-HSA-3928665:R-HSA-3928665,"
ENSG00000110244,apolipoprotein A4(APOA4),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-975634:R-HSA-975634,R-HSA-977225:R-HSA-977225,"
ENSG00000275700,apoptosis antagonizing transcription factor(AATF),Homo sapiens,"R-HSA-193648:R-HSA-193648,"
ENSG00000118520,arginase 1(ARG1),Homo sapiens,"R-HSA-70635:R-HSA-70635,"
ENSG00000101200,arginine vasopressin(AVP),Homo sapiens,"R-HSA-1368108:R-HSA-1368108,R-HSA-388479:R-HSA-388479,R-HSA-416476:R-HSA-416476,R-HSA-418555:R-HSA-418555,R-HSA-432040:R-HSA-432040,R-HSA-5619099:R-HSA-5619099,R-HSA-879518:R-HSA-879518,"
ENSG00000137486,arrestin beta 1(ARRB1),Homo sapiens,"R-HSA-2122948:R-HSA-2122948,R-HSA-418555:R-HSA-418555,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,R-HSA-456926:R-HSA-456926,R-HSA-5635838:R-HSA-5635838,R-HSA-5674135:R-HSA-5674135,"
ENSG00000100299,arylsulfatase A(ARSA),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000183876,arylsulfatase family member I(ARSI),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000198363,aspartate beta-hydroxylase(ASPH),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,R-HSA-5578775:R-HSA-5578775,"
ENSG00000087586,aurora kinase A(AURKA),Homo sapiens,"R-HSA-174178:R-HSA-174178,R-HSA-2565942:R-HSA-2565942,R-HSA-4615885:R-HSA-4615885,"
ENSG00000023445,baculoviral IAP repeat containing 3(BIRC3),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-5213460:R-HSA-5213460,R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-5668541:R-HSA-5668541,R-HSA-5675482:R-HSA-5675482,R-HSA-5676594:R-HSA-5676594,R-HSA-937041:R-HSA-937041,"
ENSG00000134107,basic helix-loop-helix family member e40(BHLHE40),Homo sapiens,"R-HSA-1368108:R-HSA-1368108,"
ENSG00000167995,bestrophin 1(BEST1),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000117411,"beta-1,4-galactosyltransferase 2(B4GALT2)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-975577:R-HSA-975577,"
ENSG00000186318,beta-secretase 1(BACE1),Homo sapiens,"R-HSA-977225:R-HSA-977225,"
ENSG00000168398,bradykinin receptor B2(BDKRB2),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,R-HSA-418594:R-HSA-418594,"
ENSG00000118260,cAMP responsive element binding protein 1(CREB1),Homo sapiens,"R-HSA-111931:R-HSA-111931,R-HSA-111932:R-HSA-111932,R-HSA-1368108:R-HSA-1368108,R-HSA-198693:R-HSA-198693,R-HSA-199920:R-HSA-199920,R-HSA-2151201:R-HSA-2151201,R-HSA-2197563:R-HSA-2197563,R-HSA-375165:R-HSA-375165,R-HSA-400253:R-HSA-400253,R-HSA-442717:R-HSA-442717,R-HSA-442720:R-HSA-442720,R-HSA-442729:R-HSA-442729,R-HSA-442742:R-HSA-442742,R-HSA-5674400:R-HSA-5674400,R-HSA-881907:R-HSA-881907,"
ENSG00000145526,cadherin 18(CDH18),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000062038,cadherin 3(CDH3),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000064989,calcitonin receptor like receptor(CALCRL),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-419812:R-HSA-419812,"
ENSG00000004948,calcitonin receptor(CALCR),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-419812:R-HSA-419812,"
ENSG00000175868,calcitonin related polypeptide beta(CALCB),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-419812:R-HSA-419812,"
ENSG00000007402,calcium voltage-gated channel auxiliary subunit alpha2delta 2(CACNA2D2),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-400042:R-HSA-400042,R-HSA-422356:R-HSA-422356,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000157445,calcium voltage-gated channel auxiliary subunit alpha2delta 3(CACNA2D3),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000182389,calcium voltage-gated channel auxiliary subunit beta 4(CACNB4),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-419037:R-HSA-419037,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000006116,calcium voltage-gated channel auxiliary subunit gamma 3(CACNG3),Homo sapiens,"R-HSA-399719:R-HSA-399719,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,R-HSA-5682910:R-HSA-5682910,"
