ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000005075,RNA polymerase II subunit J(POLR2J),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-203927:R-HSA-203927,R-HSA-452723:R-HSA-452723,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-77075:R-HSA-77075,"
ENSG00000177700,RNA polymerase II subunit L(POLR2L),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-1834949:R-HSA-1834949,R-HSA-203927:R-HSA-203927,R-HSA-427413:R-HSA-427413,R-HSA-452723:R-HSA-452723,R-HSA-5250924:R-HSA-5250924,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73776:R-HSA-73776,R-HSA-73777:R-HSA-73777,R-HSA-73779:R-HSA-73779,R-HSA-73780:R-HSA-73780,R-HSA-73863:R-HSA-73863,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,R-HSA-77075:R-HSA-77075,"
ENSG00000099821,RNA polymerase mitochondrial(POLRMT),Homo sapiens,"R-HSA-163282:R-HSA-163282,R-HSA-2151201:R-HSA-2151201,"
ENSG00000116745,"RPE65, retinoid isomerohydrolase(RPE65)",Homo sapiens,"R-HSA-2453902:R-HSA-2453902,"
ENSG00000103494,RPGRIP1 like(RPGRIP1L),Homo sapiens,"R-HSA-5610787:R-HSA-5610787,R-HSA-5620912:R-HSA-5620912,"
ENSG00000198915,RasGEF domain family member 1A(RASGEF1A),Homo sapiens,"R-HSA-5673001:R-HSA-5673001,"
ENSG00000132677,Rh family B glycoprotein (gene/pseudogene)(RHBG),Homo sapiens,"R-HSA-444411:R-HSA-444411,"
ENSG00000140750,Rho GTPase activating protein 17(ARHGAP17),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000146376,Rho GTPase activating protein 18(ARHGAP18),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000147256,Rho GTPase activating protein 36(ARHGAP36),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000100852,Rho GTPase activating protein 5(ARHGAP5),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000136002,Rho guanine nucleotide exchange factor 4(ARHGEF4),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000102606,Rho guanine nucleotide exchange factor 7(ARHGEF7),Homo sapiens,"R-HSA-182971:R-HSA-182971,R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-3928664:R-HSA-3928664,R-HSA-416482:R-HSA-416482,"
ENSG00000072422,Rho related BTB domain containing 1(RHOBTB1),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000211456,SAC1 suppressor of actin mutations 1-like (yeast)(SACM1L),Homo sapiens,"R-HSA-1483248:R-HSA-1483248,R-HSA-1660514:R-HSA-1660514,"
ENSG00000176476,SAGA complex associated factor 29(SGF29),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000101347,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1(SAMHD1),Homo sapiens,"R-HSA-909733:R-HSA-909733,"
ENSG00000164609,"SLU7 homolog, splicing factor(SLU7)",Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,"
ENSG00000181625,"SLX1 homolog B, structure-specific endonuclease subunit(SLX1B)",Homo sapiens,"R-HSA-5693568:R-HSA-5693568,R-HSA-6783310:R-HSA-6783310,"
ENSG00000100138,"SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)(SNU13)",Homo sapiens,"R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,"
ENSG00000067066,SP100 nuclear antigen(SP100),Homo sapiens,"R-HSA-3108214:R-HSA-3108214,R-HSA-877300:R-HSA-877300,"
ENSG00000143842,SRY-box 13(SOX13),Homo sapiens,"R-HSA-3769402:R-HSA-3769402,"
ENSG00000124766,SRY-box 4(SOX4),Homo sapiens,"R-HSA-3769402:R-HSA-3769402,"
ENSG00000176101,SS nuclear autoantigen 1(SSNA1),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000110080,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4(ST3GAL4)",Homo sapiens,"R-HSA-1912420:R-HSA-1912420,R-HSA-2022854:R-HSA-2022854,R-HSA-4085001:R-HSA-4085001,R-HSA-975577:R-HSA-975577,R-HSA-977068:R-HSA-977068,"
ENSG00000177511,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3(ST8SIA3)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,R-HSA-975577:R-HSA-975577,"
ENSG00000108604,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2(SMARCD2)",Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000204351,Ski2 like RNA helicase(SKIV2L),Homo sapiens,"R-HSA-390471:R-HSA-390471,"
ENSG00000185591,Sp1 transcription factor(SP1),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2173796:R-HSA-2173796,R-HSA-2426168:R-HSA-2426168,R-HSA-2559585:R-HSA-2559585,"
ENSG00000164211,StAR related lipid transfer domain containing 4(STARD4),Homo sapiens,"R-HSA-196108:R-HSA-196108,"
ENSG00000162227,TATA-box binding protein associated factor 6 like(TAF6L),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000133138,TBC1 domain family member 8B(TBC1D8B),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000100324,TGF-beta activated kinase 1 (MAP3K7) binding protein 1(TAB1),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-2871837:R-HSA-2871837,R-HSA-445989:R-HSA-445989,R-HSA-446652:R-HSA-446652,R-HSA-450302:R-HSA-450302,R-HSA-450321:R-HSA-450321,R-HSA-5357956:R-HSA-5357956,R-HSA-5607764:R-HSA-5607764,R-HSA-937042:R-HSA-937042,R-HSA-937072:R-HSA-937072,R-HSA-975163:R-HSA-975163,"
ENSG00000163634,THO complex 7(THOC7),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72187:R-HSA-72187,"
ENSG00000150455,TIR domain containing adaptor protein(TIRAP),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-166016:R-HSA-166016,R-HSA-166058:R-HSA-166058,R-HSA-5602498:R-HSA-5602498,R-HSA-5603041:R-HSA-5603041,"
ENSG00000006327,TNF receptor superfamily member 12A(TNFRSF12A),Homo sapiens,"R-HSA-5668541:R-HSA-5668541,R-HSA-5676594:R-HSA-5676594,"
ENSG00000154310,TRAF2 and NCK interacting kinase(TNIK),Homo sapiens,"R-HSA-2559580:R-HSA-2559580,"
ENSG00000243135,UDP glucuronosyltransferase family 1 member A3(UGT1A3),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000156096,UDP glucuronosyltransferase family 2 member B4(UGT2B4),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000069329,"VPS35, retromer complex component(VPS35)",Homo sapiens,"R-HSA-3238698:R-HSA-3238698,"
ENSG00000115935,WAS/WASL interacting protein family member 1(WIPF1),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-5663213:R-HSA-5663213,"
ENSG00000120688,WW domain binding protein 4(WBP4),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000196584,X-ray repair cross complementing 2(XRCC2),Homo sapiens,"R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,R-HSA-5693616:R-HSA-5693616,"
ENSG00000079246,X-ray repair cross complementing 5(XRCC5),Homo sapiens,"R-HSA-164843:R-HSA-164843,R-HSA-1834949:R-HSA-1834949,R-HSA-3270619:R-HSA-3270619,R-HSA-5693571:R-HSA-5693571,"
ENSG00000120784,ZFP30 zinc finger protein(ZFP30),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000187815,ZFP69 zinc finger protein(ZFP69),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000122952,ZW10 interacting kinetochore protein(ZWINT),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000076555,acetyl-CoA carboxylase beta(ACACB),Homo sapiens,"R-HSA-163765:R-HSA-163765,R-HSA-196780:R-HSA-196780,R-HSA-200425:R-HSA-200425,R-HSA-2426168:R-HSA-2426168,R-HSA-3371599:R-HSA-3371599,"
ENSG00000213199,acid sensing ion channel subunit 3(ASIC3),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000099204,actin binding LIM protein 1(ABLIM1),Homo sapiens,"R-HSA-418885:R-HSA-418885,"
ENSG00000184009,actin gamma 1(ACTG1),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,R-HSA-190873:R-HSA-190873,R-HSA-196025:R-HSA-196025,R-HSA-2029482:R-HSA-2029482,R-HSA-3928662:R-HSA-3928662,R-HSA-3928665:R-HSA-3928665,R-HSA-418990:R-HSA-418990,R-HSA-437239:R-HSA-437239,R-HSA-4420097:R-HSA-4420097,R-HSA-445095:R-HSA-445095,R-HSA-446353:R-HSA-446353,R-HSA-5626467:R-HSA-5626467,R-HSA-5663213:R-HSA-5663213,R-HSA-5663220:R-HSA-5663220,R-HSA-5674135:R-HSA-5674135,"
ENSG00000077080,actin like 6B(ACTL6B),Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000107796,"actin, alpha 2, smooth muscle, aorta(ACTA2)",Homo sapiens,"R-HSA-445355:R-HSA-445355,"
ENSG00000159251,"actin, alpha, cardiac muscle 1(ACTC1)",Homo sapiens,"R-HSA-390522:R-HSA-390522,"
ENSG00000077522,actinin alpha 2(ACTN2),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-373753:R-HSA-373753,R-HSA-390522:R-HSA-390522,R-HSA-438066:R-HSA-438066,R-HSA-442729:R-HSA-442729,R-HSA-442982:R-HSA-442982,R-HSA-5673001:R-HSA-5673001,"
ENSG00000115966,activating transcription factor 2(ATF2),Homo sapiens,"R-HSA-2151201:R-HSA-2151201,R-HSA-3214847:R-HSA-3214847,R-HSA-400253:R-HSA-400253,R-HSA-450341:R-HSA-450341,"
ENSG00000135503,activin A receptor type 1B(ACVR1B),Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1433617:R-HSA-1433617,R-HSA-1502540:R-HSA-1502540,"
ENSG00000117054,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain(ACADM)",Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-77288:R-HSA-77288,R-HSA-77346:R-HSA-77346,R-HSA-77348:R-HSA-77348,"
ENSG00000167107,acyl-CoA synthetase family member 2(ACSF2),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000197142,acyl-CoA synthetase long-chain family member 5(ACSL5),Homo sapiens,"R-HSA-75876:R-HSA-75876,"
ENSG00000166743,acyl-CoA synthetase medium-chain family member 1(ACSM1),Homo sapiens,"R-HSA-177135:R-HSA-177135,R-HSA-177162:R-HSA-177162,"
ENSG00000066813,acyl-CoA synthetase medium-chain family member 2B(ACSM2B),Homo sapiens,"R-HSA-177128:R-HSA-177128,R-HSA-177135:R-HSA-177135,R-HSA-177162:R-HSA-177162,"
ENSG00000112304,acyl-CoA thioesterase 13(ACOT13),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000205794,acyl-CoA thioesterase 7 pseudogene(LOC344967),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000075340,adducin 2(ADD2),Homo sapiens,"R-HSA-5223345:R-HSA-5223345,"
ENSG00000163485,adenosine A1 receptor(ADORA1),Homo sapiens,"R-HSA-417973:R-HSA-417973,R-HSA-418594:R-HSA-418594,"
ENSG00000116337,adenosine monophosphate deaminase 2(AMPD2),Homo sapiens,"R-HSA-74217:R-HSA-74217,"
ENSG00000173175,adenylate cyclase 5(ADCY5),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-381676:R-HSA-381676,R-HSA-400042:R-HSA-400042,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-5610787:R-HSA-5610787,"
ENSG00000085231,adenylate kinase 6(AK6),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000131355,adhesion G protein-coupled receptor E3(ADGRE3),Homo sapiens,"R-HSA-373080:R-HSA-373080,"
ENSG00000169252,adrenoceptor beta 2(ADRB2),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-418555:R-HSA-418555,"
ENSG00000102977,adrenocortical dysplasia homolog(ACD),Homo sapiens,"R-HSA-1221632:R-HSA-1221632,R-HSA-171306:R-HSA-171306,R-HSA-2559586:R-HSA-2559586,"
ENSG00000166825,"alanyl aminopeptidase, membrane(ANPEP)",Homo sapiens,"R-HSA-2022377:R-HSA-2022377,"
ENSG00000196616,"alcohol dehydrogenase 1B (class I), beta polypeptide(ADH1B)",Homo sapiens,"R-HSA-71384:R-HSA-71384,"
ENSG00000159423,aldehyde dehydrogenase 4 family member A1(ALDH4A1),Homo sapiens,"R-HSA-70688:R-HSA-70688,"
ENSG00000143149,aldehyde dehydrogenase 9 family member A1(ALDH9A1),Homo sapiens,"R-HSA-71262:R-HSA-71262,"
ENSG00000198610,aldo-keto reductase family 1 member C4(AKR1C4),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-193775:R-HSA-193775,R-HSA-193807:R-HSA-193807,R-HSA-975634:R-HSA-975634,"
ENSG00000211454,aldo-keto reductase family 7 like (gene/pseudogene)(AKR7L),Homo sapiens,"R-HSA-5423646:R-HSA-5423646,"
ENSG00000053371,aldo-keto reductase family 7 member A2(AKR7A2),Homo sapiens,"R-HSA-5423646:R-HSA-5423646,"
ENSG00000106927,alpha-1-microglobulin/bikunin precursor(AMBP),Homo sapiens,"R-HSA-2168880:R-HSA-2168880,"
ENSG00000160862,"alpha-2-glycoprotein 1, zinc-binding(AZGP1)",Homo sapiens,"R-HSA-5223345:R-HSA-5223345,"
ENSG00000162066,amidohydrolase domain containing 2(AMDHD2),Homo sapiens,"R-HSA-446210:R-HSA-446210,"
ENSG00000148218,aminolevulinate dehydratase(ALAD),Homo sapiens,"R-HSA-189451:R-HSA-189451,"
ENSG00000154188,angiopoietin 1(ANGPT1),Homo sapiens,"R-HSA-210993:R-HSA-210993,R-HSA-5673001:R-HSA-5673001,"
ENSG00000091879,angiopoietin 2(ANGPT2),Homo sapiens,"R-HSA-210993:R-HSA-210993,"
ENSG00000005981,ankyrin repeat and SOCS box containing 4(ASB4),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000183475,ankyrin repeat and SOCS box containing 7(ASB7),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000102048,ankyrin repeat and SOCS box containing 9(ASB9),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000142920,antizyme inhibitor 2(AZIN2),Homo sapiens,"R-HSA-351143:R-HSA-351143,"
ENSG00000111701,apolipoprotein B mRNA editing enzyme catalytic subunit 1(APOBEC1),Homo sapiens,"R-HSA-72200:R-HSA-72200,R-HSA-75094:R-HSA-75094,"
ENSG00000175336,apolipoprotein F(APOF),Homo sapiens,"R-HSA-171052:R-HSA-171052,"
ENSG00000120868,apoptotic peptidase activating factor 1(APAF1),Homo sapiens,"R-HSA-111458:R-HSA-111458,R-HSA-111459:R-HSA-111459,"
ENSG00000240583,aquaporin 1 (Colton blood group)(AQP1),Homo sapiens,"R-HSA-1237044:R-HSA-1237044,R-HSA-1247673:R-HSA-1247673,R-HSA-432040:R-HSA-432040,R-HSA-432047:R-HSA-432047,"
ENSG00000184945,aquaporin 12A(AQP12A),Homo sapiens,"R-HSA-432047:R-HSA-432047,"
ENSG00000103569,aquaporin 9(AQP9),Homo sapiens,"R-HSA-432030:R-HSA-432030,R-HSA-432047:R-HSA-432047,"
ENSG00000198049,arginine vasopressin receptor 1B(AVPR1B),Homo sapiens,"R-HSA-388479:R-HSA-388479,R-HSA-416476:R-HSA-416476,R-HSA-5619099:R-HSA-5619099,"
ENSG00000146282,"arginyl-tRNA synthetase 2, mitochondrial(RARS2)",Homo sapiens,"R-HSA-379726:R-HSA-379726,"
ENSG00000141337,arylsulfatase G(ARSG),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000144648,atypical chemokine receptor 2(ACKR2),Homo sapiens,"R-HSA-380108:R-HSA-380108,"
ENSG00000123395,autophagy related 101(ATG101),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000145782,autophagy related 12(ATG12),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,R-HSA-5205685:R-HSA-5205685,R-HSA-936440:R-HSA-936440,"
ENSG00000197548,autophagy related 7(ATG7),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,R-HSA-983168:R-HSA-983168,"
ENSG00000198925,autophagy related 9A(ATG9A),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000135454,"beta-1,4-N-acetyl-galactosaminyltransferase 1(B4GALNT1)",Homo sapiens,"R-HSA-1660662:R-HSA-1660662,"
ENSG00000158470,"beta-1,4-galactosyltransferase 5(B4GALT5)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-913709:R-HSA-913709,R-HSA-975577:R-HSA-975577,"
ENSG00000118276,"beta-1,4-galactosyltransferase 6(B4GALT6)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-913709:R-HSA-913709,R-HSA-975577:R-HSA-975577,"
ENSG00000136881,bile acid-CoA:amino acid N-acyltransferase(BAAT),Homo sapiens,"R-HSA-159418:R-HSA-159418,R-HSA-193368:R-HSA-193368,"
ENSG00000125378,bone morphogenetic protein 4(BMP4),Homo sapiens,"R-HSA-2129379:R-HSA-2129379,"
ENSG00000110680,calcitonin related polypeptide alpha(CALCA),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-419812:R-HSA-419812,R-HSA-977225:R-HSA-977225,"
ENSG00000102547,calcium binding protein 39 like(CAB39L),Homo sapiens,"R-HSA-380972:R-HSA-380972,"
ENSG00000130433,calcium voltage-gated channel auxiliary subunit gamma 6(CACNG6),Homo sapiens,"R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000102001,calcium voltage-gated channel subunit alpha1 F(CACNA1F),Homo sapiens,"R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000100346,calcium voltage-gated channel subunit alpha1 I(CACNA1I),Homo sapiens,"R-HSA-419037:R-HSA-419037,"
ENSG00000084774,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase(CAD)",Homo sapiens,"R-HSA-500753:R-HSA-500753,"
ENSG00000122863,carbohydrate sulfotransferase 3(CHST3),Homo sapiens,"R-HSA-2022870:R-HSA-2022870,R-HSA-3595172:R-HSA-3595172,"
ENSG00000074410,carbonic anhydrase 12(CA12),Homo sapiens,"R-HSA-1475029:R-HSA-1475029,"
ENSG00000131686,carbonic anhydrase 6(CA6),Homo sapiens,"R-HSA-1475029:R-HSA-1475029,"
ENSG00000172831,carboxylesterase 2(CES2),Homo sapiens,"R-HSA-211945:R-HSA-211945,"
ENSG00000171209,casein kappa(CSN3),Homo sapiens,"R-HSA-5223345:R-HSA-5223345,"
ENSG00000164305,caspase 3(CASP3),Homo sapiens,"R-HSA-111459:R-HSA-111459,R-HSA-111463:R-HSA-111463,R-HSA-111464:R-HSA-111464,R-HSA-111465:R-HSA-111465,R-HSA-1474228:R-HSA-1474228,R-HSA-2028269:R-HSA-2028269,R-HSA-205025:R-HSA-205025,R-HSA-211227:R-HSA-211227,R-HSA-211736:R-HSA-211736,R-HSA-264870:R-HSA-264870,R-HSA-351906:R-HSA-351906,R-HSA-418889:R-HSA-418889,R-HSA-449147:R-HSA-449147,"
ENSG00000165806,caspase 7(CASP7),Homo sapiens,"R-HSA-111459:R-HSA-111459,R-HSA-111463:R-HSA-111463,R-HSA-111464:R-HSA-111464,R-HSA-111465:R-HSA-111465,R-HSA-264870:R-HSA-264870,"
ENSG00000064012,caspase 8(CASP8),Homo sapiens,"R-HSA-111465:R-HSA-111465,R-HSA-140534:R-HSA-140534,R-HSA-168638:R-HSA-168638,R-HSA-2562578:R-HSA-2562578,R-HSA-264870:R-HSA-264870,R-HSA-3371378:R-HSA-3371378,R-HSA-5213460:R-HSA-5213460,R-HSA-5218900:R-HSA-5218900,R-HSA-5357786:R-HSA-5357786,R-HSA-5357905:R-HSA-5357905,R-HSA-5660668:R-HSA-5660668,R-HSA-5675482:R-HSA-5675482,R-HSA-69416:R-HSA-69416,R-HSA-75108:R-HSA-75108,R-HSA-75153:R-HSA-75153,R-HSA-75157:R-HSA-75157,R-HSA-75158:R-HSA-75158,R-HSA-933543:R-HSA-933543,"
ENSG00000132906,caspase 9(CASP9),Homo sapiens,"R-HSA-111458:R-HSA-111458,R-HSA-111459:R-HSA-111459,R-HSA-111463:R-HSA-111463,R-HSA-111464:R-HSA-111464,R-HSA-168638:R-HSA-168638,R-HSA-198323:R-HSA-198323,R-HSA-418889:R-HSA-418889,R-HSA-5674400:R-HSA-5674400,"
ENSG00000093072,"cat eye syndrome chromosome region, candidate 1(CECR1)",Homo sapiens,"R-HSA-5683826:R-HSA-5683826,"
ENSG00000100448,cathepsin G(CTSG),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,R-HSA-1592389:R-HSA-1592389,R-HSA-2022377:R-HSA-2022377,R-HSA-381426:R-HSA-381426,"
ENSG00000188782,cation channel sperm associated 4(CATSPER4),Homo sapiens,"R-HSA-1300642:R-HSA-1300642,"
ENSG00000182533,caveolin 3(CAV3),Homo sapiens,"R-HSA-445355:R-HSA-445355,"
ENSG00000117399,cell division cycle 20(CDC20),Homo sapiens,"R-HSA-141405:R-HSA-141405,R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174113:R-HSA-174113,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176417:R-HSA-176417,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,R-HSA-983168:R-HSA-983168,"
ENSG00000096401,cell division cycle 5 like(CDC5L),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000166426,cellular retinoic acid binding protein 1(CRABP1),Homo sapiens,"R-HSA-5365859:R-HSA-5365859,"
ENSG00000151849,centromere protein J(CENPJ),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000123219,centromere protein K(CENPK),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-606279:R-HSA-606279,R-HSA-68877:R-HSA-68877,"
ENSG00000174799,centrosomal protein 135(CEP135),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000101421,charged multivesicular body protein 4B(CHMP4B),Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-1632852:R-HSA-1632852,R-HSA-917729:R-HSA-917729,"
ENSG00000074201,chloride nucleotide-sensitive channel 1A(CLNS1A),Homo sapiens,"R-HSA-191859:R-HSA-191859,"
ENSG00000188037,chloride voltage-gated channel 1(CLCN1),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000110721,choline kinase alpha(CHKA),Homo sapiens,"R-HSA-1483191:R-HSA-1483191,R-HSA-1483213:R-HSA-1483213,"
ENSG00000160716,cholinergic receptor nicotinic beta 2 subunit(CHRNB2),Homo sapiens,"R-HSA-629587:R-HSA-629587,R-HSA-629594:R-HSA-629594,R-HSA-629597:R-HSA-629597,"
ENSG00000198108,chondroitin sulfate synthase 3(CHSY3),Homo sapiens,"R-HSA-2022870:R-HSA-2022870,"
ENSG00000165376,claudin 2(CLDN2),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000165215,claudin 3(CLDN3),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
ENSG00000189143,claudin 4(CLDN4),Homo sapiens,"R-HSA-420029:R-HSA-420029,"
