ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000006451,RAS like proto-oncogene A(RALA),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,R-HSA-171007:R-HSA-171007,"
ENSG00000145715,RAS p21 protein activator 1(RASA1),Homo sapiens,"R-HSA-186763:R-HSA-186763,R-HSA-3928662:R-HSA-3928662,R-HSA-5218921:R-HSA-5218921,R-HSA-5658442:R-HSA-5658442,"
ENSG00000105808,RAS p21 protein activator 4(RASA4),Homo sapiens,"R-HSA-5658442:R-HSA-5658442,"
ENSG00000009413,"REV3 like, DNA directed polymerase zeta catalytic subunit(REV3L)",Homo sapiens,"R-HSA-110312:R-HSA-110312,R-HSA-5655862:R-HSA-5655862,R-HSA-5656121:R-HSA-5656121,"
ENSG00000134453,RNA binding motif protein 17(RBM17),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000265241,RNA binding motif protein 8A(RBM8A),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,R-HSA-975957:R-HSA-975957,"
ENSG00000068654,RNA polymerase I subunit A(POLR1A),Homo sapiens,"R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73777:R-HSA-73777,R-HSA-73863:R-HSA-73863,"
ENSG00000132664,RNA polymerase III subunit F(POLR3F),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000100401,Ran GTPase activating protein 1(RANGAP1),Homo sapiens,"R-HSA-165054:R-HSA-165054,R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-4615885:R-HSA-4615885,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000071205,Rho GTPase activating protein 10(ARHGAP10),Homo sapiens,"R-HSA-194840:R-HSA-194840,R-HSA-211728:R-HSA-211728,"
ENSG00000165322,Rho GTPase activating protein 12(ARHGAP12),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000137727,Rho GTPase activating protein 20(ARHGAP20),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000275832,Rho GTPase activating protein 23(ARHGAP23),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000138639,Rho GTPase activating protein 24(ARHGAP24),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000134909,Rho GTPase activating protein 32(ARHGAP32),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000110237,Rho guanine nucleotide exchange factor 17(ARHGEF17),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000008853,Rho related BTB domain containing 2(RHOBTB2),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000183207,RuvB like AAA ATPase 2(RUVBL2),Homo sapiens,"R-HSA-171319:R-HSA-171319,R-HSA-3214847:R-HSA-3214847,"
ENSG00000130561,S-antigen visual arrestin(SAG),Homo sapiens,"R-HSA-2485179:R-HSA-2485179,R-HSA-2514859:R-HSA-2514859,"
ENSG00000130489,"SCO2, cytochrome c oxidase assembly protein(SCO2)",Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-611105:R-HSA-611105,"
ENSG00000121542,"SEC22 homolog A, vesicle trafficking protein(SEC22A)",Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000093183,"SEC22 homolog C, vesicle trafficking protein(SEC22C)",Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000187742,SECIS binding protein 2(SECISBP2),Homo sapiens,"R-HSA-2408557:R-HSA-2408557,"
ENSG00000185420,SET and MYND domain containing 3(SMYD3),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000181555,SET domain containing 2(SETD2),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000119335,SET nuclear proto-oncogene(SET),Homo sapiens,"R-HSA-2299718:R-HSA-2299718,R-HSA-450520:R-HSA-450520,"
ENSG00000129946,SHC adaptor protein 2(SHC2),Homo sapiens,"R-HSA-167044:R-HSA-167044,R-HSA-4420097:R-HSA-4420097,R-HSA-5673001:R-HSA-5673001,"
ENSG00000162739,SLAM family member 6(SLAMF6),Homo sapiens,"R-HSA-198933:R-HSA-198933,"
ENSG00000196935,SLIT-ROBO Rho GTPase activating protein 1(SRGAP1),Homo sapiens,"R-HSA-194840:R-HSA-194840,R-HSA-428543:R-HSA-428543,"
ENSG00000266028,SLIT-ROBO Rho GTPase activating protein 2(SRGAP2),Homo sapiens,"R-HSA-194840:R-HSA-194840,R-HSA-428543:R-HSA-428543,R-HSA-5663220:R-HSA-5663220,"
ENSG00000116698,"SMG7, nonsense mediated mRNA decay factor(SMG7)",Homo sapiens,"R-HSA-975957:R-HSA-975957,"
ENSG00000213246,"SPT4 homolog, DSIF elongation factor subunit(SUPT4H1)",Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-674695:R-HSA-674695,R-HSA-75955:R-HSA-75955,"
ENSG00000197122,"SRC proto-oncogene, non-receptor tyrosine kinase(SRC)",Homo sapiens,"R-HSA-1227986:R-HSA-1227986,R-HSA-1295596:R-HSA-1295596,R-HSA-1433557:R-HSA-1433557,R-HSA-1433559:R-HSA-1433559,R-HSA-171007:R-HSA-171007,R-HSA-177929:R-HSA-177929,R-HSA-180292:R-HSA-180292,R-HSA-186763:R-HSA-186763,R-HSA-191647:R-HSA-191647,R-HSA-2029481:R-HSA-2029481,R-HSA-210990:R-HSA-210990,R-HSA-2682334:R-HSA-2682334,R-HSA-354192:R-HSA-354192,R-HSA-354194:R-HSA-354194,R-HSA-372708:R-HSA-372708,R-HSA-375165:R-HSA-375165,R-HSA-389356:R-HSA-389356,R-HSA-389513:R-HSA-389513,R-HSA-391160:R-HSA-391160,R-HSA-3928662:R-HSA-3928662,R-HSA-3928663:R-HSA-3928663,R-HSA-3928664:R-HSA-3928664,R-HSA-3928665:R-HSA-3928665,R-HSA-418592:R-HSA-418592,R-HSA-418885:R-HSA-418885,R-HSA-418886:R-HSA-418886,R-HSA-430116:R-HSA-430116,R-HSA-437239:R-HSA-437239,R-HSA-4420097:R-HSA-4420097,R-HSA-456926:R-HSA-456926,R-HSA-5218921:R-HSA-5218921,R-HSA-5607764:R-HSA-5607764,R-HSA-5663220:R-HSA-5663220,R-HSA-5673000:R-HSA-5673000,R-HSA-5674135:R-HSA-5674135,"
ENSG00000164736,SRY-box 17(SOX17),Homo sapiens,"R-HSA-3769402:R-HSA-3769402,"
ENSG00000157350,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2(ST3GAL2)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-4085001:R-HSA-4085001,R-HSA-977068:R-HSA-977068,"
ENSG00000127616,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4(SMARCA4)",Homo sapiens,"R-HSA-1266695:R-HSA-1266695,R-HSA-201722:R-HSA-201722,R-HSA-3214858:R-HSA-3214858,R-HSA-3247509:R-HSA-3247509,"
ENSG00000100934,"Sec23 homolog A, coat complex II component(SEC23A)",Homo sapiens,"R-HSA-1655829:R-HSA-1655829,R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-5694530:R-HSA-5694530,R-HSA-983170:R-HSA-983170,"
ENSG00000136715,Sin3A associated protein 130(SAP130),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,R-HSA-427413:R-HSA-427413,"
ENSG00000089225,T-box 5(TBX5),Homo sapiens,"R-HSA-2032785:R-HSA-2032785,R-HSA-5578768:R-HSA-5578768,"
ENSG00000156299,T-cell lymphoma invasion and metastasis 1(TIAM1),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-3928662:R-HSA-3928662,R-HSA-3928665:R-HSA-3928665,R-HSA-416482:R-HSA-416482,"
ENSG00000273841,TATA-box binding protein associated factor 9(TAF9),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-3214847:R-HSA-3214847,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000125875,TBC1 domain family member 20(TBC1D20),Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000157625,TGF-beta activated kinase 1/MAP3K7 binding protein 3(TAB3),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-2871837:R-HSA-2871837,R-HSA-445989:R-HSA-445989,R-HSA-446652:R-HSA-446652,R-HSA-450302:R-HSA-450302,R-HSA-450321:R-HSA-450321,R-HSA-5357956:R-HSA-5357956,R-HSA-5607764:R-HSA-5607764,R-HSA-937042:R-HSA-937042,R-HSA-937072:R-HSA-937072,R-HSA-975163:R-HSA-975163,"
ENSG00000215788,TNF receptor superfamily member 25(TNFRSF25),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000186827,TNF receptor superfamily member 4(TNFRSF4),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000152760,Tctex1 domain containing 1(TCTEX1D1),Homo sapiens,"R-HSA-5620924:R-HSA-5620924,"
ENSG00000241635,UDP glucuronosyltransferase family 1 member A1(UGT1A1),Homo sapiens,"R-HSA-156588:R-HSA-156588,R-HSA-189483:R-HSA-189483,R-HSA-5579002:R-HSA-5579002,"
ENSG00000240224,UDP glucuronosyltransferase family 1 member A5(UGT1A5),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000173610,UDP glucuronosyltransferase family 2 member A1 complex locus(UGT2A1),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000170340,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2(B3GNT2)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-913709:R-HSA-913709,"
ENSG00000176597,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5(B3GNT5)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000125351,UPF3 regulator of nonsense transcripts homolog B (yeast)(UPF3B),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,R-HSA-975957:R-HSA-975957,"
ENSG00000163945,UV stimulated scaffold protein A(UVSSA),Homo sapiens,"R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,"
ENSG00000101558,VAMP associated protein A(VAPA),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000062650,WAPL cohesin release factor(WAPL),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2468052:R-HSA-2468052,R-HSA-2470946:R-HSA-2470946,R-HSA-2500257:R-HSA-2500257,"
ENSG00000119333,WD repeat domain 34(WDR34),Homo sapiens,"R-HSA-5620924:R-HSA-5620924,"
ENSG00000196363,WD repeat domain 5(WDR5),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,R-HSA-3214847:R-HSA-3214847,R-HSA-3214858:R-HSA-3214858,R-HSA-5617472:R-HSA-5617472,"
ENSG00000070540,"WD repeat domain, phosphoinositide interacting 1(WIPI1)",Homo sapiens,"R-HSA-1632852:R-HSA-1632852,R-HSA-381038:R-HSA-381038,"
ENSG00000185274,Williams-Beuren syndrome chromosome region 17(WBSCR17),Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000135925,Wnt family member 10A(WNT10A),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000169884,Wnt family member 10B(WNT10B),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-381340:R-HSA-381340,"
ENSG00000173578,X-C motif chemokine receptor 1(XCR1),Homo sapiens,"R-HSA-380108:R-HSA-380108,R-HSA-416476:R-HSA-416476,"
ENSG00000126215,X-ray repair cross complementing 3(XRCC3),Homo sapiens,"R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,"
ENSG00000152422,X-ray repair cross complementing 4(XRCC4),Homo sapiens,"R-HSA-164843:R-HSA-164843,R-HSA-3108214:R-HSA-3108214,R-HSA-5693571:R-HSA-5693571,"
ENSG00000132530,XIAP associated factor 1(XAF1),Homo sapiens,"R-HSA-909733:R-HSA-909733,"
ENSG00000163872,YEATS domain containing 2(YEATS2),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000136754,abl interactor 1(ABI1),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-4420097:R-HSA-4420097,R-HSA-5663213:R-HSA-5663213,"
ENSG00000163568,absent in melanoma 2(AIM2),Homo sapiens,"R-HSA-844615:R-HSA-844615,"
ENSG00000108684,acid sensing ion channel subunit 2(ASIC2),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000123268,activating transcription factor 1(ATF1),Homo sapiens,"R-HSA-199920:R-HSA-199920,"
ENSG00000072778,"acyl-CoA dehydrogenase, very long chain(ACADVL)",Homo sapiens,"R-HSA-381038:R-HSA-381038,R-HSA-77305:R-HSA-77305,"
ENSG00000123983,acyl-CoA synthetase long-chain family member 3(ACSL3),Homo sapiens,"R-HSA-75876:R-HSA-75876,"
ENSG00000154930,acyl-CoA synthetase short-chain family member 1(ACSS1),Homo sapiens,"R-HSA-71384:R-HSA-71384,"
ENSG00000177465,acyl-CoA thioesterase 4(ACOT4),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000164062,acylaminoacyl-peptide hydrolase(APEH),Homo sapiens,"R-HSA-72764:R-HSA-72764,"
ENSG00000148700,adducin 3(ADD3),Homo sapiens,"R-HSA-5223345:R-HSA-5223345,"
ENSG00000168803,adenosine deaminase like(ADAL),Homo sapiens,"R-HSA-2161541:R-HSA-2161541,R-HSA-74217:R-HSA-74217,"
ENSG00000197381,"adenosine deaminase, RNA specific B1(ADARB1)",Homo sapiens,"R-HSA-75102:R-HSA-75102,R-HSA-77042:R-HSA-77042,"
ENSG00000156110,adenosine kinase(ADK),Homo sapiens,"R-HSA-74217:R-HSA-74217,"
ENSG00000116748,adenosine monophosphate deaminase 1(AMPD1),Homo sapiens,"R-HSA-74217:R-HSA-74217,"
ENSG00000147853,adenylate kinase 3(AK3),Homo sapiens,"R-HSA-983231:R-HSA-983231,"
ENSG00000035687,adenylosuccinate synthase(ADSS),Homo sapiens,"R-HSA-73817:R-HSA-73817,"
ENSG00000188778,adrenoceptor beta 3(ADRB3),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-418555:R-HSA-418555,"
ENSG00000204305,advanced glycosylation end-product specific receptor(AGER),Homo sapiens,"R-HSA-1810476:R-HSA-1810476,R-HSA-3134963:R-HSA-3134963,R-HSA-445989:R-HSA-445989,R-HSA-879415:R-HSA-879415,R-HSA-933542:R-HSA-933542,"
ENSG00000128918,aldehyde dehydrogenase 1 family member A2(ALDH1A2),Homo sapiens,"R-HSA-5365859:R-HSA-5365859,"
ENSG00000132746,aldehyde dehydrogenase 3 family member B2(ALDH3B2),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000119711,aldehyde dehydrogenase 6 family member A1(ALDH6A1),Homo sapiens,"R-HSA-70895:R-HSA-70895,"
ENSG00000164904,aldehyde dehydrogenase 7 family member A1(ALDH7A1),Homo sapiens,"R-HSA-71064:R-HSA-71064,"
ENSG00000085662,aldo-keto reductase family 1 member B(AKR1B1),Homo sapiens,"R-HSA-196108:R-HSA-196108,R-HSA-5652227:R-HSA-5652227,"
ENSG00000167769,alkaline ceramidase 1(ACER1),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000175899,alpha-2-macroglobulin(A2M),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-140837:R-HSA-140837,R-HSA-1474228:R-HSA-1474228,R-HSA-194223:R-HSA-194223,R-HSA-194840:R-HSA-194840,"
ENSG00000139344,amidohydrolase domain containing 1(AMDHD1),Homo sapiens,"R-HSA-70921:R-HSA-70921,"
ENSG00000002726,"amine oxidase, copper containing 1(AOC1)",Homo sapiens,"R-HSA-211945:R-HSA-211945,"
ENSG00000104964,amino-terminal enhancer of split(AES),Homo sapiens,"R-HSA-4641265:R-HSA-4641265,"
ENSG00000166295,anaphase promoting complex subunit 16(ANAPC16),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,"
ENSG00000053900,anaphase promoting complex subunit 4(ANAPC4),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000169083,androgen receptor(AR),Homo sapiens,"R-HSA-383280:R-HSA-383280,R-HSA-5625886:R-HSA-5625886,"
ENSG00000166025,angiomotin like 1(AMOTL1),Homo sapiens,"R-HSA-2028269:R-HSA-2028269,"
ENSG00000114019,angiomotin like 2(AMOTL2),Homo sapiens,"R-HSA-2028269:R-HSA-2028269,"
ENSG00000144891,angiotensin II receptor type 1(AGTR1),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,"
ENSG00000146926,ankyrin repeat and SOCS box containing 10(ASB10),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000131620,anoctamin 1(ANO1),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000134817,apelin receptor(APLNR),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-418594:R-HSA-418594,"
ENSG00000239713,apolipoprotein B mRNA editing enzyme catalytic subunit 3G(APOBEC3G),Homo sapiens,"R-HSA-180585:R-HSA-180585,R-HSA-180689:R-HSA-180689,"
ENSG00000224916,apolipoprotein C2(APOC2),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-194223:R-HSA-194223,R-HSA-975634:R-HSA-975634,"
ENSG00000130203,apolipoprotein E(APOE),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-194223:R-HSA-194223,R-HSA-3000480:R-HSA-3000480,R-HSA-975634:R-HSA-975634,"
ENSG00000143595,aquaporin 10(AQP10),Homo sapiens,"R-HSA-432047:R-HSA-432047,"
ENSG00000161798,aquaporin 5(AQP5),Homo sapiens,"R-HSA-432047:R-HSA-432047,"
ENSG00000103375,aquaporin 8(AQP8),Homo sapiens,"R-HSA-3299685:R-HSA-3299685,R-HSA-432047:R-HSA-432047,"
ENSG00000021776,aquarius intron-binding spliceosomal factor(AQR),Homo sapiens,"R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72163:R-HSA-72163,"
ENSG00000179477,"arachidonate 12-lipoxygenase, 12R type(ALOX12B)",Homo sapiens,"R-HSA-2142712:R-HSA-2142712,"
ENSG00000012779,arachidonate 5-lipoxygenase(ALOX5),Homo sapiens,"R-HSA-2142688:R-HSA-2142688,R-HSA-2142691:R-HSA-2142691,R-HSA-2142700:R-HSA-2142700,"
ENSG00000081181,arginase 2(ARG2),Homo sapiens,"R-HSA-70635:R-HSA-70635,"
ENSG00000126522,argininosuccinate lyase(ASL),Homo sapiens,"R-HSA-70635:R-HSA-70635,"
ENSG00000130707,argininosuccinate synthase 1(ASS1),Homo sapiens,"R-HSA-70635:R-HSA-70635,"
ENSG00000006756,arylsulfatase D(ARSD),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000180801,arylsulfatase family member J(ARSJ),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000161944,asialoglycoprotein receptor 2(ASGR2),Homo sapiens,"R-HSA-446203:R-HSA-446203,"
ENSG00000213088,atypical chemokine receptor 1 (Duffy blood group)(ACKR1),Homo sapiens,"R-HSA-375276:R-HSA-375276,"
ENSG00000126775,autophagy related 14(ATG14),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000112309,"beta-1,3-glucuronyltransferase 2(B3GAT2)",Homo sapiens,"R-HSA-1971475:R-HSA-1971475,"
ENSG00000166710,beta-2-microglobulin(B2M),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-1236977:R-HSA-1236977,R-HSA-164940:R-HSA-164940,R-HSA-198933:R-HSA-198933,R-HSA-2172127:R-HSA-2172127,R-HSA-2424491:R-HSA-2424491,R-HSA-877300:R-HSA-877300,R-HSA-977225:R-HSA-977225,R-HSA-983170:R-HSA-983170,"
ENSG00000135441,biogenesis of lysosomal organelles complex 1 subunit 1(BLOC1S1),Homo sapiens,"R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000166681,brain expressed X-linked 3(BEX3),Homo sapiens,"R-HSA-205025:R-HSA-205025,"
ENSG00000156983,bromodomain and PHD finger containing 1(BRPF1),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000096070,bromodomain and PHD finger containing 3(BRPF3),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-3214847:R-HSA-3214847,"
ENSG00000113100,cadherin 9(CDH9),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000081248,calcium voltage-gated channel subunit alpha1 S(CACNA1S),Homo sapiens,"R-HSA-419037:R-HSA-419037,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000148660,calcium/calmodulin dependent protein kinase II gamma(CAMK2G),Homo sapiens,"R-HSA-3371571:R-HSA-3371571,R-HSA-399719:R-HSA-399719,R-HSA-438066:R-HSA-438066,R-HSA-442729:R-HSA-442729,R-HSA-442742:R-HSA-442742,R-HSA-442982:R-HSA-442982,R-HSA-5576892:R-HSA-5576892,R-HSA-5578775:R-HSA-5578775,R-HSA-5673001:R-HSA-5673001,R-HSA-877300:R-HSA-877300,R-HSA-936837:R-HSA-936837,"
ENSG00000160014,calmodulin 3(CALM3),Homo sapiens,"R-HSA-111932:R-HSA-111932,R-HSA-111933:R-HSA-111933,R-HSA-111957:R-HSA-111957,R-HSA-111997:R-HSA-111997,R-HSA-114608:R-HSA-114608,R-HSA-1445148:R-HSA-1445148,R-HSA-1474151:R-HSA-1474151,R-HSA-180024:R-HSA-180024,R-HSA-1855204:R-HSA-1855204,R-HSA-203615:R-HSA-203615,R-HSA-2514859:R-HSA-2514859,R-HSA-2672351:R-HSA-2672351,R-HSA-2871809:R-HSA-2871809,R-HSA-4086398:R-HSA-4086398,R-HSA-418359:R-HSA-418359,R-HSA-425561:R-HSA-425561,R-HSA-442717:R-HSA-442717,R-HSA-442729:R-HSA-442729,R-HSA-442745:R-HSA-442745,R-HSA-442982:R-HSA-442982,R-HSA-445355:R-HSA-445355,R-HSA-451308:R-HSA-451308,R-HSA-5218920:R-HSA-5218920,R-HSA-5218921:R-HSA-5218921,R-HSA-5576892:R-HSA-5576892,R-HSA-5578775:R-HSA-5578775,R-HSA-5607763:R-HSA-5607763,R-HSA-5626467:R-HSA-5626467,R-HSA-5627123:R-HSA-5627123,R-HSA-5673001:R-HSA-5673001,R-HSA-70221:R-HSA-70221,R-HSA-936837:R-HSA-936837,R-HSA-983695:R-HSA-983695,"
ENSG00000116489,capping actin protein of muscle Z-line alpha subunit 1(CAPZA1),Homo sapiens,"R-HSA-879415:R-HSA-879415,R-HSA-983231:R-HSA-983231,"
ENSG00000077549,capping actin protein of muscle Z-line beta subunit(CAPZB),Homo sapiens,"R-HSA-983231:R-HSA-983231,"
ENSG00000124302,carbohydrate sulfotransferase 8(CHST8),Homo sapiens,"R-HSA-975578:R-HSA-975578,"
ENSG00000154080,carbohydrate sulfotransferase 9(CHST9),Homo sapiens,"R-HSA-2022870:R-HSA-2022870,"
ENSG00000168748,carbonic anhydrase 7(CA7),Homo sapiens,"R-HSA-1475029:R-HSA-1475029,"
ENSG00000159228,carbonyl reductase 1(CBR1),Homo sapiens,"R-HSA-2162123:R-HSA-2162123,"
ENSG00000150281,cardiotrophin 1(CTF1),Homo sapiens,"R-HSA-6788467:R-HSA-6788467,"
ENSG00000110090,carnitine palmitoyltransferase 1A(CPT1A),Homo sapiens,"R-HSA-1368082:R-HSA-1368082,R-HSA-1989781:R-HSA-1989781,R-HSA-200425:R-HSA-200425,R-HSA-5362517:R-HSA-5362517,"
ENSG00000126545,casein alpha s1(CSN1S1),Homo sapiens,"R-HSA-5223345:R-HSA-5223345,"
ENSG00000137752,caspase 1(CASP1),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-448706:R-HSA-448706,R-HSA-844456:R-HSA-844456,R-HSA-844615:R-HSA-844615,R-HSA-844623:R-HSA-844623,"
ENSG00000106144,caspase 2(CASP2),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-205025:R-HSA-205025,"
ENSG00000105974,caveolin 1(CAV1),Homo sapiens,"R-HSA-163560:R-HSA-163560,R-HSA-203615:R-HSA-203615,R-HSA-203641:R-HSA-203641,R-HSA-210991:R-HSA-210991,R-HSA-4641262:R-HSA-4641262,R-HSA-5218920:R-HSA-5218920,"
ENSG00000162706,cell adhesion molecule 3(CADM3),Homo sapiens,"R-HSA-418990:R-HSA-418990,R-HSA-420597:R-HSA-420597,"
ENSG00000134121,cell adhesion molecule L1 like(CHL1),Homo sapiens,"R-HSA-447041:R-HSA-447041,"
