ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000116473,"RAP1A, member of RAS oncogene family(RAP1A)",Homo sapiens,"R-HSA-170968:R-HSA-170968,R-HSA-170984:R-HSA-170984,R-HSA-354192:R-HSA-354192,R-HSA-354194:R-HSA-354194,R-HSA-372708:R-HSA-372708,R-HSA-381676:R-HSA-381676,R-HSA-392517:R-HSA-392517,R-HSA-5674135:R-HSA-5674135,"
ENSG00000023287,RB1 inducible coiled-coil 1(RB1CC1),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000100918,REC8 meiotic recombination protein(REC8),Homo sapiens,"R-HSA-1221632:R-HSA-1221632,"
ENSG00000135945,"REV1, DNA directed polymerase(REV1)",Homo sapiens,"R-HSA-110312:R-HSA-110312,R-HSA-5655862:R-HSA-5655862,R-HSA-5656121:R-HSA-5656121,R-HSA-5656169:R-HSA-5656169,"
ENSG00000163933,RFT1 homolog(RFT1),Homo sapiens,"R-HSA-446193:R-HSA-446193,R-HSA-4570571:R-HSA-4570571,"
ENSG00000125630,RNA polymerase I subunit B(POLR1B),Homo sapiens,"R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73777:R-HSA-73777,R-HSA-73863:R-HSA-73863,"
ENSG00000147669,RNA polymerase II subunit K(POLR2K),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-1834949:R-HSA-1834949,R-HSA-203927:R-HSA-203927,R-HSA-427413:R-HSA-427413,R-HSA-452723:R-HSA-452723,R-HSA-5250924:R-HSA-5250924,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73776:R-HSA-73776,R-HSA-73777:R-HSA-73777,R-HSA-73779:R-HSA-73779,R-HSA-73780:R-HSA-73780,R-HSA-73863:R-HSA-73863,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,R-HSA-77075:R-HSA-77075,"
ENSG00000013503,RNA polymerase III subunit B(POLR3B),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000186141,RNA polymerase III subunit C(POLR3C),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000129675,Rac/Cdc42 guanine nucleotide exchange factor 6(ARHGEF6),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,R-HSA-446388:R-HSA-446388,"
ENSG00000163219,Rho GTPase activating protein 25(ARHGAP25),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000137962,Rho GTPase activating protein 29(ARHGAP29),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000180448,Rho GTPase activating protein 45(ARHGAP45),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000172602,Rho family GTPase 1(RND1),Homo sapiens,"R-HSA-399955:R-HSA-399955,R-HSA-416550:R-HSA-416550,R-HSA-416572:R-HSA-416572,"
ENSG00000196914,Rho guanine nucleotide exchange factor 12(ARHGEF12),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,R-HSA-416572:R-HSA-416572,"
ENSG00000268861,Rho/Rac guanine nucleotide exchange factor 18(ARHGEF18),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-2173791:R-HSA-2173791,R-HSA-416482:R-HSA-416482,"
ENSG00000133028,"SCO1, cytochrome c oxidase assembly protein(SCO1)",Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-611105:R-HSA-611105,"
ENSG00000139718,SET domain containing 1B(SETD1B),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000165416,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone(SUGT1)",Homo sapiens,"R-HSA-844456:R-HSA-844456,"
ENSG00000154447,SH3 domain containing ring finger 1(SH3RF1),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000141646,SMAD family member 4(SMAD4),Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1502540:R-HSA-1502540,R-HSA-201451:R-HSA-201451,R-HSA-2173789:R-HSA-2173789,R-HSA-2173795:R-HSA-2173795,R-HSA-2173796:R-HSA-2173796,R-HSA-3311021:R-HSA-3311021,R-HSA-3315487:R-HSA-3315487,R-HSA-452723:R-HSA-452723,"
ENSG00000113658,SMAD family member 5(SMAD5),Homo sapiens,"R-HSA-201451:R-HSA-201451,"
ENSG00000196104,"SPARC/osteonectin, cwcv and kazal like domains proteoglycan 3(SPOCK3)",Homo sapiens,"R-HSA-1592389:R-HSA-1592389,"
ENSG00000115525,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5(ST3GAL5)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000140557,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2(ST8SIA2)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,R-HSA-419037:R-HSA-419037,R-HSA-975577:R-HSA-975577,"
ENSG00000113532,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4(ST8SIA4)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,R-HSA-419037:R-HSA-419037,"
ENSG00000101638,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5(ST8SIA5)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000134910,"STT3A, catalytic subunit of the oligosaccharyltransferase complex(STT3A)",Homo sapiens,"R-HSA-446203:R-HSA-446203,"
ENSG00000107882,SUFU negative regulator of hedgehog signaling(SUFU),Homo sapiens,"R-HSA-5610780:R-HSA-5610780,R-HSA-5610783:R-HSA-5610783,R-HSA-5610785:R-HSA-5610785,R-HSA-5610787:R-HSA-5610787,R-HSA-5632684:R-HSA-5632684,"
ENSG00000148290,"SURF1, cytochrome c oxidase assembly factor(SURF1)",Homo sapiens,"R-HSA-5628897:R-HSA-5628897,R-HSA-611105:R-HSA-611105,"
ENSG00000164828,Sad1 and UNC84 domain containing 1(SUN1),Homo sapiens,"R-HSA-1221632:R-HSA-1221632,"
ENSG00000163519,T cell receptor associated transmembrane adaptor 1(TRAT1),Homo sapiens,"R-HSA-1257604:R-HSA-1257604,R-HSA-202424:R-HSA-202424,R-HSA-2219530:R-HSA-2219530,"
ENSG00000164691,T-cell activation RhoGTPase activating protein(TAGAP),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000135801,TATA-box binding protein associated factor 5 like(TAF5L),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000074219,TEA domain transcription factor 2(TEAD2),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2032785:R-HSA-2032785,"
ENSG00000055208,TGF-beta activated kinase 1/MAP3K7 binding protein 2(TAB2),Homo sapiens,"R-HSA-1251985:R-HSA-1251985,R-HSA-168638:R-HSA-168638,R-HSA-202424:R-HSA-202424,R-HSA-2871837:R-HSA-2871837,R-HSA-445989:R-HSA-445989,R-HSA-446652:R-HSA-446652,R-HSA-450302:R-HSA-450302,R-HSA-450321:R-HSA-450321,R-HSA-5357956:R-HSA-5357956,R-HSA-5607764:R-HSA-5607764,R-HSA-937042:R-HSA-937042,R-HSA-937072:R-HSA-937072,R-HSA-975163:R-HSA-975163,"
ENSG00000125676,THO complex 2(THOC2),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72187:R-HSA-72187,"
ENSG00000104689,TNF receptor superfamily member 10a(TNFRSF10A),Homo sapiens,"R-HSA-140534:R-HSA-140534,R-HSA-3371378:R-HSA-3371378,R-HSA-5213460:R-HSA-5213460,R-HSA-5218900:R-HSA-5218900,R-HSA-69416:R-HSA-69416,R-HSA-75158:R-HSA-75158,"
ENSG00000164761,TNF receptor superfamily member 11b(TNFRSF11B),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000183763,TRAF interacting protein(TRAIP),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000074966,TXK tyrosine kinase(TXK),Homo sapiens,"R-HSA-2871809:R-HSA-2871809,"
ENSG00000123297,"Ts translation elongation factor, mitochondrial(TSFM)",Homo sapiens,"R-HSA-5389840:R-HSA-5389840,"
ENSG00000135226,UDP glucuronosyltransferase family 2 member B28(UGT2B28),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000171234,UDP glucuronosyltransferase family 2 member B7(UGT2B7),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000174607,UDP glycosyltransferase 8(UGT8),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,"
ENSG00000156966,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7(B3GNT7)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-913709:R-HSA-913709,"
ENSG00000237172,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9(B3GNT9)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000198382,UV radiation resistance associated(UVRAG),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000176428,"VPS37D, ESCRT-I subunit(VPS37D)",Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-174490:R-HSA-174490,R-HSA-917729:R-HSA-917729,"
ENSG00000122574,WAS/WASL interacting protein family member 3(WIPF3),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-5663213:R-HSA-5663213,"
ENSG00000060237,WNK lysine deficient protein kinase 1(WNK1),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000186153,WW domain containing oxidoreductase(WWOX),Homo sapiens,"R-HSA-1251985:R-HSA-1251985,"
ENSG00000105989,Wnt family member 2(WNT2),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000100219,X-box binding protein 1(XBP1),Homo sapiens,"R-HSA-381038:R-HSA-381038,R-HSA-381070:R-HSA-381070,R-HSA-381183:R-HSA-381183,"
ENSG00000142065,ZFP14 zinc finger protein(ZFP14),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000198939,ZFP2 zinc finger protein(ZFP2),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000173210,actin binding LIM protein family member 3(ABLIM3),Homo sapiens,"R-HSA-418885:R-HSA-418885,"
ENSG00000072110,actinin alpha 1(ACTN1),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-3000170:R-HSA-3000170,R-HSA-373753:R-HSA-373753,R-HSA-446388:R-HSA-446388,"
ENSG00000151726,acyl-CoA synthetase long-chain family member 1(ACSL1),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2046105:R-HSA-2046105,R-HSA-2046106:R-HSA-2046106,R-HSA-75876:R-HSA-75876,"
ENSG00000097021,acyl-CoA thioesterase 7(ACOT7),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000147160,acyl-CoA wax alcohol acyltransferase 2(AWAT2),Homo sapiens,"R-HSA-1482883:R-HSA-1482883,R-HSA-535734:R-HSA-535734,"
ENSG00000196961,adaptor related protein complex 2 alpha 1 subunit(AP2A1),Homo sapiens,"R-HSA-167590:R-HSA-167590,R-HSA-171052:R-HSA-171052,R-HSA-177504:R-HSA-177504,R-HSA-182218:R-HSA-182218,R-HSA-2132295:R-HSA-2132295,R-HSA-3928665:R-HSA-3928665,R-HSA-416993:R-HSA-416993,R-HSA-437239:R-HSA-437239,R-HSA-5099900:R-HSA-5099900,"
ENSG00000185009,adaptor related protein complex 3 mu 1 subunit(AP3M1),Homo sapiens,"R-HSA-390471:R-HSA-390471,"
ENSG00000128271,adenosine A2a receptor(ADORA2A),Homo sapiens,"R-HSA-187024:R-HSA-187024,R-HSA-417973:R-HSA-417973,R-HSA-418555:R-HSA-418555,R-HSA-5683826:R-HSA-5683826,"
ENSG00000189007,"adenosine deaminase, tRNA specific 2(ADAT2)",Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000004455,adenylate kinase 2(AK2),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000185100,adenylosuccinate synthase like 1(ADSSL1),Homo sapiens,"R-HSA-73817:R-HSA-73817,"
ENSG00000159346,adiponectin receptor 1(ADIPOR1),Homo sapiens,"R-HSA-163680:R-HSA-163680,"
ENSG00000170214,adrenoceptor alpha 1B(ADRA1B),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-416476:R-HSA-416476,R-HSA-416482:R-HSA-416482,"
ENSG00000188157,agrin(AGRN),Homo sapiens,"R-HSA-1971475:R-HSA-1971475,R-HSA-2022928:R-HSA-2022928,R-HSA-2024096:R-HSA-2024096,R-HSA-216083:R-HSA-216083,R-HSA-3000171:R-HSA-3000171,R-HSA-3000178:R-HSA-3000178,R-HSA-3560783:R-HSA-3560783,R-HSA-3560801:R-HSA-3560801,R-HSA-3656237:R-HSA-3656237,R-HSA-3656253:R-HSA-3656253,R-HSA-419037:R-HSA-419037,R-HSA-4420332:R-HSA-4420332,R-HSA-975634:R-HSA-975634,"
ENSG00000129474,ajuba LIM protein(AJUBA),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-5617472:R-HSA-5617472,"
ENSG00000197894,"alcohol dehydrogenase 5 (class III), chi polypeptide(ADH5)",Homo sapiens,"R-HSA-71384:R-HSA-71384,"
ENSG00000136872,"aldolase, fructose-bisphosphate B(ALDOB)",Homo sapiens,"R-HSA-5657560:R-HSA-5657560,R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,R-HSA-70350:R-HSA-70350,"
ENSG00000242110,alpha-methylacyl-CoA racemase(AMACR),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-193775:R-HSA-193775,R-HSA-389887:R-HSA-389887,"
ENSG00000141279,aminopeptidase puromycin sensitive(NPEPPS),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000174876,"amylase, alpha 1B (salivary)(AMY1B)",Homo sapiens,"R-HSA-189085:R-HSA-189085,"
ENSG00000240038,"amylase, alpha 2B (pancreatic)(AMY2B)",Homo sapiens,"R-HSA-189085:R-HSA-189085,"
ENSG00000110200,anaphase promoting complex subunit 15(ANAPC15),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,"
ENSG00000089053,anaphase promoting complex subunit 5(ANAPC5),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000165192,ankyrin repeat and SOCS box containing 11(ASB11),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000161664,ankyrin repeat and SOCS box containing 16(ASB16),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000182177,ankyrin repeat and SOCS box containing 18(ASB18),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000182718,annexin A2(ANXA2),Homo sapiens,"R-HSA-445355:R-HSA-445355,R-HSA-75205:R-HSA-75205,"
ENSG00000011201,anosmin 1(ANOS1),Homo sapiens,"R-HSA-190373:R-HSA-190373,R-HSA-5654726:R-HSA-5654726,"
ENSG00000110243,apolipoprotein A5(APOA5),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-1989781:R-HSA-1989781,"
ENSG00000234906,apolipoprotein C2(APOC2),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-194223:R-HSA-194223,R-HSA-975634:R-HSA-975634,"
ENSG00000100813,apoptotic chromatin condensation inducer 1(ACIN1),Homo sapiens,"R-HSA-111465:R-HSA-111465,"
ENSG00000086159,aquaporin 6(AQP6),Homo sapiens,"R-HSA-432047:R-HSA-432047,"
ENSG00000161905,arachidonate 15-lipoxygenase(ALOX15),Homo sapiens,"R-HSA-2142691:R-HSA-2142691,R-HSA-2142712:R-HSA-2142712,R-HSA-2142770:R-HSA-2142770,"
ENSG00000179593,"arachidonate 15-lipoxygenase, type B(ALOX15B)",Homo sapiens,"R-HSA-2142770:R-HSA-2142770,"
ENSG00000129673,aralkylamine N-acetyltransferase(AANAT),Homo sapiens,"R-HSA-209931:R-HSA-209931,"
ENSG00000166148,arginine vasopressin receptor 1A(AVPR1A),Homo sapiens,"R-HSA-388479:R-HSA-388479,R-HSA-416476:R-HSA-416476,R-HSA-5619099:R-HSA-5619099,"
ENSG00000126070,"argonaute 3, RISC catalytic component(AGO3)",Homo sapiens,"R-HSA-1257604:R-HSA-1257604,R-HSA-1912408:R-HSA-1912408,R-HSA-203927:R-HSA-203927,R-HSA-2559580:R-HSA-2559580,R-HSA-2559585:R-HSA-2559585,R-HSA-4086398:R-HSA-4086398,R-HSA-426486:R-HSA-426486,R-HSA-426496:R-HSA-426496,R-HSA-5628897:R-HSA-5628897,R-HSA-5687128:R-HSA-5687128,"
ENSG00000117407,artemin(ARTN),Homo sapiens,"R-HSA-419037:R-HSA-419037,R-HSA-5673001:R-HSA-5673001,"
ENSG00000205667,arylsulfatase family member H(ARSH),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000070669,asparagine synthetase (glutamine-hydrolyzing)(ASNS),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-70614:R-HSA-70614,"
ENSG00000134440,asparaginyl-tRNA synthetase(NARS),Homo sapiens,"R-HSA-379716:R-HSA-379716,"
ENSG00000130734,autophagy related 4D cysteine peptidase(ATG4D),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000181652,autophagy related 9B(ATG9B),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000103126,axin 1(AXIN1),Homo sapiens,"R-HSA-195253:R-HSA-195253,R-HSA-196299:R-HSA-196299,R-HSA-201681:R-HSA-201681,R-HSA-4641257:R-HSA-4641257,R-HSA-4641262:R-HSA-4641262,R-HSA-5339716:R-HSA-5339716,R-HSA-5358747:R-HSA-5358747,R-HSA-5358749:R-HSA-5358749,R-HSA-5358751:R-HSA-5358751,R-HSA-5358752:R-HSA-5358752,R-HSA-5467337:R-HSA-5467337,R-HSA-5467340:R-HSA-5467340,R-HSA-5467348:R-HSA-5467348,"
ENSG00000162399,barttin CLCNK type accessory beta subunit(BSND),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000039987,bestrophin 2(BEST2),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000127325,bestrophin 3(BEST3),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000174684,"beta-1,4-glucuronyltransferase 1(B4GAT1)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,"
ENSG00000100024,beta-ureidopropionase 1(UPB1),Homo sapiens,"R-HSA-73621:R-HSA-73621,"
ENSG00000174808,betacellulin(BTC),Homo sapiens,"R-HSA-1227986:R-HSA-1227986,R-HSA-1236394:R-HSA-1236394,R-HSA-1250196:R-HSA-1250196,R-HSA-1250342:R-HSA-1250342,R-HSA-1250347:R-HSA-1250347,R-HSA-1251985:R-HSA-1251985,R-HSA-1257604:R-HSA-1257604,R-HSA-1963640:R-HSA-1963640,R-HSA-1963642:R-HSA-1963642,R-HSA-2219530:R-HSA-2219530,R-HSA-5673001:R-HSA-5673001,"
ENSG00000136122,"bora, aurora kinase A activator(BORA)",Homo sapiens,"R-HSA-2565942:R-HSA-2565942,"
ENSG00000100739,bradykinin receptor B1(BDKRB1),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,R-HSA-418594:R-HSA-418594,"
ENSG00000158019,brain and reproductive organ-expressed (TNFRSF1A modulator)(BRE),Homo sapiens,"R-HSA-5693565:R-HSA-5693565,R-HSA-5693571:R-HSA-5693571,R-HSA-5693607:R-HSA-5693607,R-HSA-69473:R-HSA-69473,"
ENSG00000248098,"branched chain keto acid dehydrogenase E1, alpha polypeptide(BCKDHA)",Homo sapiens,"R-HSA-389661:R-HSA-389661,R-HSA-70895:R-HSA-70895,"
ENSG00000174744,breast cancer metastasis suppressor 1(BRMS1),Homo sapiens,"R-HSA-3214815:R-HSA-3214815,"
ENSG00000128989,cAMP regulated phosphoprotein 19(ARPP19),Homo sapiens,"R-HSA-2465910:R-HSA-2465910,"
ENSG00000139880,cadherin 24(CDH24),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000179242,cadherin 4(CDH4),Homo sapiens,"R-HSA-375170:R-HSA-375170,R-HSA-418990:R-HSA-418990,"
ENSG00000036828,calcium sensing receptor(CASR),Homo sapiens,"R-HSA-416476:R-HSA-416476,R-HSA-418594:R-HSA-418594,R-HSA-420499:R-HSA-420499,"
ENSG00000167535,calcium voltage-gated channel auxiliary subunit beta 3(CACNB3),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-400042:R-HSA-400042,R-HSA-419037:R-HSA-419037,R-HSA-422356:R-HSA-422356,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000077274,calpain 6(CAPN6),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000126247,calpain small subunit 1(CAPNS1),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000179218,calreticulin(CALR),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-168316:R-HSA-168316,R-HSA-3000480:R-HSA-3000480,R-HSA-3000484:R-HSA-3000484,R-HSA-381183:R-HSA-381183,R-HSA-901042:R-HSA-901042,R-HSA-983170:R-HSA-983170,"
ENSG00000143318,calsequestrin 1(CASQ1),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,R-HSA-5578775:R-HSA-5578775,"
ENSG00000188822,cannabinoid receptor 2(CNR2),Homo sapiens,"R-HSA-373076:R-HSA-373076,R-HSA-418594:R-HSA-418594,"
ENSG00000198898,capping actin protein of muscle Z-line alpha subunit 2(CAPZA2),Homo sapiens,"R-HSA-879415:R-HSA-879415,R-HSA-983231:R-HSA-983231,"
ENSG00000079691,capping protein regulator and myosin 1 linker 1(CARMIL1),Homo sapiens,"R-HSA-983231:R-HSA-983231,"
ENSG00000115526,carbohydrate sulfotransferase 10(CHST10),Homo sapiens,"R-HSA-975578:R-HSA-975578,"
ENSG00000107159,carbonic anhydrase 9(CA9),Homo sapiens,"R-HSA-1234158:R-HSA-1234158,R-HSA-1475029:R-HSA-1475029,"
ENSG00000164237,carboxymethylenebutenolidase homolog(CMBL),Homo sapiens,"R-HSA-211945:R-HSA-211945,"
ENSG00000178585,catenin beta interacting protein 1(CTNNBIP1),Homo sapiens,"R-HSA-3769402:R-HSA-3769402,"
ENSG00000117984,cathepsin D(CTSD),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-2022377:R-HSA-2022377,R-HSA-2132295:R-HSA-2132295,"
ENSG00000163131,cathepsin S(CTSS),Homo sapiens,"R-HSA-1236977:R-HSA-1236977,R-HSA-1474228:R-HSA-1474228,R-HSA-1679131:R-HSA-1679131,R-HSA-2022090:R-HSA-2022090,R-HSA-2132295:R-HSA-2132295,"
ENSG00000172543,cathepsin W(CTSW),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000152705,cation channel sperm associated 3(CATSPER3),Homo sapiens,"R-HSA-1300642:R-HSA-1300642,"
ENSG00000174898,cation channel sperm associated auxiliary subunit delta(CATSPERD),Homo sapiens,"R-HSA-1300642:R-HSA-1300642,"
ENSG00000165556,caudal type homeobox 2(CDX2),Homo sapiens,"R-HSA-381771:R-HSA-381771,"
ENSG00000081377,cell division cycle 14B(CDC14B),Homo sapiens,"R-HSA-5687128:R-HSA-5687128,"
ENSG00000158402,cell division cycle 25C(CDC25C),Homo sapiens,"R-HSA-156711:R-HSA-156711,R-HSA-157881:R-HSA-157881,R-HSA-176187:R-HSA-176187,R-HSA-5625740:R-HSA-5625740,R-HSA-69273:R-HSA-69273,R-HSA-75035:R-HSA-75035,"
ENSG00000176386,cell division cycle 26(CDC26),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000097046,cell division cycle 7(CDC7),Homo sapiens,"R-HSA-176187:R-HSA-176187,R-HSA-68962:R-HSA-68962,"
ENSG00000169689,centromere protein X(CENPX),Homo sapiens,"R-HSA-606279:R-HSA-606279,R-HSA-6783310:R-HSA-6783310,"
ENSG00000112877,centrosomal protein 72(CEP72),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
