ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000109390,NADH:ubiquinone oxidoreductase subunit C1(NDUFC1),Homo sapiens,"R-HSA-611105:R-HSA-611105,R-HSA-6799198:R-HSA-6799198,"
ENSG00000007952,NADPH oxidase 1(NOX1),Homo sapiens,"R-HSA-5668599:R-HSA-5668599,"
ENSG00000080986,"NDC80, kinetochore complex component(NDC80)",Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000196865,NHL repeat containing 2(NHLRC2),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000167984,NLR family CARD domain containing 3(NLRC3),Homo sapiens,"R-HSA-3270619:R-HSA-3270619,"
ENSG00000243678,NME/NM23 nucleoside diphosphate kinase 2(NME2),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000037474,NOP2/Sun RNA methyltransferase family member 2(NSUN2),Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000046651,"OFD1, centriole and centriolar satellite protein(OFD1)",Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5610787:R-HSA-5610787,R-HSA-5620912:R-HSA-5620912,"
ENSG00000128699,ORMDL sphingolipid biosynthesis regulator 1(ORMDL1),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000123353,ORMDL sphingolipid biosynthesis regulator 2(ORMDL2),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000167272,"POP5 homolog, ribonuclease P/MRP subunit(POP5)",Homo sapiens,"R-HSA-6784531:R-HSA-6784531,"
ENSG00000169218,R-spondin 1(RSPO1),Homo sapiens,"R-HSA-4641263:R-HSA-4641263,"
ENSG00000147655,R-spondin 2(RSPO2),Homo sapiens,"R-HSA-4641263:R-HSA-4641263,"
ENSG00000105649,"RAB3A, member RAS oncogene family(RAB3A)",Homo sapiens,"R-HSA-181429:R-HSA-181429,R-HSA-181430:R-HSA-181430,R-HSA-210500:R-HSA-210500,R-HSA-212676:R-HSA-212676,R-HSA-264642:R-HSA-264642,R-HSA-888590:R-HSA-888590,"
ENSG00000113456,RAD1 checkpoint DNA exonuclease(RAD1),Homo sapiens,"R-HSA-176187:R-HSA-176187,R-HSA-5685938:R-HSA-5685938,R-HSA-5693607:R-HSA-5693607,R-HSA-5693616:R-HSA-5693616,R-HSA-69473:R-HSA-69473,"
ENSG00000127314,"RAP1B, member of RAS oncogene family(RAP1B)",Homo sapiens,"R-HSA-354192:R-HSA-354192,R-HSA-354194:R-HSA-354194,R-HSA-372708:R-HSA-372708,R-HSA-392517:R-HSA-392517,R-HSA-5674135:R-HSA-5674135,"
ENSG00000075391,RAS protein activator like 2(RASAL2),Homo sapiens,"R-HSA-5658442:R-HSA-5658442,"
ENSG00000084093,RE1 silencing transcription factor(REST),Homo sapiens,"R-HSA-3214815:R-HSA-3214815,"
ENSG00000111880,RNA guanylyltransferase and 5'-phosphatase(RNGTT),Homo sapiens,"R-HSA-167160:R-HSA-167160,R-HSA-72086:R-HSA-72086,R-HSA-77075:R-HSA-77075,"
ENSG00000100142,RNA polymerase II subunit F(POLR2F),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-1834949:R-HSA-1834949,R-HSA-203927:R-HSA-203927,R-HSA-427413:R-HSA-427413,R-HSA-452723:R-HSA-452723,R-HSA-5250924:R-HSA-5250924,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73776:R-HSA-73776,R-HSA-73777:R-HSA-73777,R-HSA-73779:R-HSA-73779,R-HSA-73780:R-HSA-73780,R-HSA-73863:R-HSA-73863,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,R-HSA-77075:R-HSA-77075,"
ENSG00000100413,RNA polymerase III subunit H(POLR3H),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000132155,"Raf-1 proto-oncogene, serine/threonine kinase(RAF1)",Homo sapiens,"R-HSA-2672351:R-HSA-2672351,R-HSA-392517:R-HSA-392517,R-HSA-430116:R-HSA-430116,R-HSA-442742:R-HSA-442742,R-HSA-5621575:R-HSA-5621575,R-HSA-5673000:R-HSA-5673000,R-HSA-5674135:R-HSA-5674135,R-HSA-5674499:R-HSA-5674499,R-HSA-5675221:R-HSA-5675221,"
ENSG00000170471,Ral GTPase activating protein non-catalytic beta subunit(RALGAPB),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,"
ENSG00000091428,Rap guanine nucleotide exchange factor 4(RAPGEF4),Homo sapiens,"R-HSA-354192:R-HSA-354192,R-HSA-381676:R-HSA-381676,R-HSA-392517:R-HSA-392517,R-HSA-422356:R-HSA-422356,"
ENSG00000113319,Ras protein specific guanine nucleotide releasing factor 2(RASGRF2),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,R-HSA-442982:R-HSA-442982,R-HSA-5673001:R-HSA-5673001,"
ENSG00000047648,Rho GTPase activating protein 6(ARHGAP6),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000214944,Rho guanine nucleotide exchange factor 28(ARHGEF28),Homo sapiens,"R-HSA-3928662:R-HSA-3928662,"
ENSG00000111707,"SDS3 homolog, SIN3A corepressor complex component(SUDS3)",Homo sapiens,"R-HSA-3214815:R-HSA-3214815,R-HSA-427413:R-HSA-427413,"
ENSG00000166562,"SEC11 homolog C, signal peptidase complex subunit(SEC11C)",Homo sapiens,"R-HSA-1799339:R-HSA-1799339,R-HSA-381771:R-HSA-381771,R-HSA-400511:R-HSA-400511,R-HSA-422085:R-HSA-422085,"
ENSG00000138802,"SEC24 homolog B, COPII coat complex component(SEC24B)",Homo sapiens,"R-HSA-1655829:R-HSA-1655829,R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-5694530:R-HSA-5694530,R-HSA-983170:R-HSA-983170,"
ENSG00000143499,SET and MYND domain containing 2(SMYD2),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000198089,SFI1 centrin binding protein(SFI1),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000109686,SH3 domain containing 19(SH3D19),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000157933,SKI proto-oncogene(SKI),Homo sapiens,"R-HSA-201451:R-HSA-201451,R-HSA-2173795:R-HSA-2173795,"
ENSG00000161888,"SPC24, NDC80 kinetochore complex component(SPC24)",Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000144867,SRP receptor beta subunit(SRPRB),Homo sapiens,"R-HSA-1799339:R-HSA-1799339,R-HSA-381038:R-HSA-381038,"
ENSG00000008513,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1(ST3GAL1)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-4085001:R-HSA-4085001,R-HSA-977068:R-HSA-977068,"
ENSG00000099956,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1(SMARCB1)",Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000100242,Sad1 and UNC84 domain containing 2(SUN2),Homo sapiens,"R-HSA-1221632:R-HSA-1221632,"
ENSG00000058262,Sec61 translocon alpha 1 subunit(SEC61A1),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-1799339:R-HSA-1799339,R-HSA-381038:R-HSA-381038,"
ENSG00000065665,Sec61 translocon alpha 2 subunit(SEC61A2),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-1799339:R-HSA-1799339,R-HSA-381038:R-HSA-381038,"
ENSG00000039123,Ski2 like RNA helicase 2(SKIV2L2),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000103168,"TATA-box binding protein associated factor, RNA polymerase I subunit C(TAF1C)",Homo sapiens,"R-HSA-427359:R-HSA-427359,R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73777:R-HSA-73777,R-HSA-73863:R-HSA-73863,"
ENSG00000100296,THO complex 5(THOC5),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72187:R-HSA-72187,"
ENSG00000035862,TIMP metallopeptidase inhibitor 2(TIMP2),Homo sapiens,"R-HSA-1592389:R-HSA-1592389,"
ENSG00000124208,TMEM189-UBE2V1 readthrough(TMEM189-UBE2V1),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-202424:R-HSA-202424,R-HSA-2871837:R-HSA-2871837,R-HSA-446652:R-HSA-446652,R-HSA-5607764:R-HSA-5607764,R-HSA-937039:R-HSA-937039,R-HSA-937041:R-HSA-937041,R-HSA-975110:R-HSA-975110,R-HSA-975144:R-HSA-975144,R-HSA-983168:R-HSA-983168,"
ENSG00000175104,TNF receptor associated factor 6(TRAF6),Homo sapiens,"R-HSA-166058:R-HSA-166058,R-HSA-168638:R-HSA-168638,R-HSA-193692:R-HSA-193692,R-HSA-202424:R-HSA-202424,R-HSA-205043:R-HSA-205043,R-HSA-209543:R-HSA-209543,R-HSA-209560:R-HSA-209560,R-HSA-2871837:R-HSA-2871837,R-HSA-445989:R-HSA-445989,R-HSA-446652:R-HSA-446652,R-HSA-450302:R-HSA-450302,R-HSA-450321:R-HSA-450321,R-HSA-5607764:R-HSA-5607764,R-HSA-933541:R-HSA-933541,R-HSA-933542:R-HSA-933542,R-HSA-937039:R-HSA-937039,R-HSA-937041:R-HSA-937041,R-HSA-937042:R-HSA-937042,R-HSA-937072:R-HSA-937072,R-HSA-975110:R-HSA-975110,R-HSA-975138:R-HSA-975138,R-HSA-975144:R-HSA-975144,R-HSA-975155:R-HSA-975155,R-HSA-975163:R-HSA-975163,R-HSA-975871:R-HSA-975871,"
ENSG00000131653,TNF receptor associated factor 7(TRAF7),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000240505,TNF receptor superfamily member 13B(TNFRSF13B),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000114354,TRK-fused gene(TFG),Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000213123,Tctex1 domain containing 2(TCTEX1D2),Homo sapiens,"R-HSA-5620924:R-HSA-5620924,"
ENSG00000163714,U2 snRNP associated SURP domain containing(U2SURP),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000271271,UDP glucuronosyltransferase family 2 member A2(UGT2A2),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000198488,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6(B3GNT6)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000117143,UDP-N-acetylglucosamine pyrophosphorylase 1(UAP1),Homo sapiens,"R-HSA-446210:R-HSA-446210,"
ENSG00000148154,UDP-glucose ceramide glucosyltransferase(UGCG),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,"
ENSG00000102595,UDP-glucose glycoprotein glucosyltransferase 2(UGGT2),Homo sapiens,"R-HSA-901032:R-HSA-901032,"
ENSG00000157796,WD repeat domain 19(WDR19),Homo sapiens,"R-HSA-5610787:R-HSA-5610787,R-HSA-5620924:R-HSA-5620924,"
ENSG00000196998,WD repeat domain 45(WDR45),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000157954,"WD repeat domain, phosphoinositide interacting 2(WIPI2)",Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000134245,Wnt family member 2B(WNT2B),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000111186,Wnt family member 5B(WNT5B),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-4086400:R-HSA-4086400,"
ENSG00000158955,Wnt family member 9B(WNT9B),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000101966,X-linked inhibitor of apoptosis(XIAP),Homo sapiens,"R-HSA-111463:R-HSA-111463,R-HSA-111464:R-HSA-111464,R-HSA-3769402:R-HSA-3769402,R-HSA-5213460:R-HSA-5213460,R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-5675482:R-HSA-5675482,"
ENSG00000073050,X-ray repair cross complementing 1(XRCC1),Homo sapiens,"R-HSA-110381:R-HSA-110381,R-HSA-5649702:R-HSA-5649702,R-HSA-5685939:R-HSA-5685939,R-HSA-5696397:R-HSA-5696397,R-HSA-6782210:R-HSA-6782210,"
ENSG00000196419,X-ray repair cross complementing 6(XRCC6),Homo sapiens,"R-HSA-164843:R-HSA-164843,R-HSA-1834949:R-HSA-1834949,R-HSA-3270619:R-HSA-3270619,R-HSA-5693571:R-HSA-5693571,"
ENSG00000136936,"XPA, DNA damage recognition and repair factor(XPA)",Homo sapiens,"R-HSA-5696395:R-HSA-5696395,R-HSA-5696400:R-HSA-5696400,R-HSA-6781823:R-HSA-6781823,R-HSA-6782135:R-HSA-6782135,"
ENSG00000156925,Zic family member 3(ZIC3),Homo sapiens,"R-HSA-2892247:R-HSA-2892247,R-HSA-452723:R-HSA-452723,"
ENSG00000081760,acetoacetyl-CoA synthetase(AACS),Homo sapiens,"R-HSA-77111:R-HSA-77111,"
ENSG00000075239,acetyl-CoA acetyltransferase 1(ACAT1),Homo sapiens,"R-HSA-70895:R-HSA-70895,R-HSA-77108:R-HSA-77108,R-HSA-77111:R-HSA-77111,"
ENSG00000256394,acid sensing ion channel subunit family member 5(ASIC5),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000136518,actin like 6A(ACTL6A),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,R-HSA-3214858:R-HSA-3214858,R-HSA-5696394:R-HSA-5696394,"
ENSG00000130429,actin related protein 2/3 complex subunit 1B(ARPC1B),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-3928662:R-HSA-3928662,R-HSA-5663213:R-HSA-5663213,"
ENSG00000162704,actin related protein 2/3 complex subunit 5(ARPC5),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-3928662:R-HSA-3928662,R-HSA-5663213:R-HSA-5663213,"
ENSG00000143632,"actin, alpha 1, skeletal muscle(ACTA1)",Homo sapiens,"R-HSA-390522:R-HSA-390522,"
ENSG00000130402,actinin alpha 4(ACTN4),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-373753:R-HSA-373753,"
ENSG00000177646,acyl-CoA dehydrogenase family member 9(ACAD9),Homo sapiens,"R-HSA-6799198:R-HSA-6799198,"
ENSG00000087008,"acyl-CoA oxidase 3, pristanoyl(ACOX3)",Homo sapiens,"R-HSA-389887:R-HSA-389887,"
ENSG00000183549,acyl-CoA synthetase medium-chain family member 5(ACSM5),Homo sapiens,"R-HSA-177128:R-HSA-177128,"
ENSG00000152056,adaptor related protein complex 1 sigma 3 subunit(AP1S3),Homo sapiens,"R-HSA-164940:R-HSA-164940,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000221838,adaptor related protein complex 4 mu 1 subunit(AP4M1),Homo sapiens,"R-HSA-432720:R-HSA-432720,"
ENSG00000168710,adenosylhomocysteinase like 1(AHCYL1),Homo sapiens,"R-HSA-112043:R-HSA-112043,R-HSA-1489509:R-HSA-1489509,R-HSA-2029485:R-HSA-2029485,R-HSA-2871809:R-HSA-2871809,R-HSA-422356:R-HSA-422356,R-HSA-5218921:R-HSA-5218921,R-HSA-5578775:R-HSA-5578775,R-HSA-5607763:R-HSA-5607763,R-HSA-983695:R-HSA-983695,"
ENSG00000123505,adenosylmethionine decarboxylase 1(AMD1),Homo sapiens,"R-HSA-351202:R-HSA-351202,"
ENSG00000129467,adenylate cyclase 4(ADCY4),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-5610787:R-HSA-5610787,"
ENSG00000174233,adenylate cyclase 6(ADCY6),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-381676:R-HSA-381676,R-HSA-400042:R-HSA-400042,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-5610787:R-HSA-5610787,"
ENSG00000155897,adenylate cyclase 8(ADCY8),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-381676:R-HSA-381676,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-442720:R-HSA-442720,R-HSA-5610787:R-HSA-5610787,"
ENSG00000162433,adenylate kinase 4(AK4),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000239900,adenylosuccinate lyase(ADSL),Homo sapiens,"R-HSA-73817:R-HSA-73817,"
ENSG00000124608,"alanyl-tRNA synthetase 2, mitochondrial(AARS2)",Homo sapiens,"R-HSA-379726:R-HSA-379726,"
ENSG00000187758,"alcohol dehydrogenase 1A (class I), alpha polypeptide(ADH1A)",Homo sapiens,"R-HSA-2161541:R-HSA-2161541,R-HSA-5365859:R-HSA-5365859,R-HSA-71384:R-HSA-71384,"
ENSG00000165092,aldehyde dehydrogenase 1 family member A1(ALDH1A1),Homo sapiens,"R-HSA-5365859:R-HSA-5365859,R-HSA-70350:R-HSA-70350,R-HSA-71384:R-HSA-71384,"
ENSG00000137124,aldehyde dehydrogenase 1 family member B1(ALDH1B1),Homo sapiens,"R-HSA-71384:R-HSA-71384,"
ENSG00000111275,aldehyde dehydrogenase 2 family (mitochondrial)(ALDH2),Homo sapiens,"R-HSA-380612:R-HSA-380612,R-HSA-71384:R-HSA-71384,"
ENSG00000072210,aldehyde dehydrogenase 3 family member A2(ALDH3A2),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,R-HSA-389599:R-HSA-389599,"
ENSG00000118514,aldehyde dehydrogenase 8 family member A1(ALDH8A1),Homo sapiens,"R-HSA-5365859:R-HSA-5365859,"
ENSG00000122787,aldo-keto reductase family 1 member D1(AKR1D1),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-193775:R-HSA-193775,R-HSA-193807:R-HSA-193807,"
ENSG00000162482,aldo-keto reductase family 7 member A3(AKR7A3),Homo sapiens,"R-HSA-5423646:R-HSA-5423646,"
ENSG00000166199,"alkB homolog 3, alpha-ketoglutaratedependent dioxygenase(ALKBH3)",Homo sapiens,"R-HSA-112126:R-HSA-112126,"
ENSG00000187733,"amylase, alpha 1C (salivary)(AMY1C)",Homo sapiens,"R-HSA-189085:R-HSA-189085,"
ENSG00000243480,"amylase, alpha 2A (pancreatic)(AMY2A)",Homo sapiens,"R-HSA-189085:R-HSA-189085,"
ENSG00000107282,amyloid beta precursor protein binding family A member 1(APBA1),Homo sapiens,"R-HSA-212676:R-HSA-212676,"
ENSG00000166313,amyloid beta precursor protein binding family B member 1(APBB1),Homo sapiens,"R-HSA-5693565:R-HSA-5693565,"
ENSG00000167772,angiopoietin like 4(ANGPTL4),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-1989781:R-HSA-1989781,R-HSA-381340:R-HSA-381340,"
ENSG00000115239,ankyrin repeat and SOCS box containing 3(ASB3),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000177981,ankyrin repeat and SOCS box containing 8(ASB8),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000165272,aquaporin 3 (Gill blood group)(AQP3),Homo sapiens,"R-HSA-432040:R-HSA-432040,R-HSA-432047:R-HSA-432047,"
ENSG00000171885,aquaporin 4(AQP4),Homo sapiens,"R-HSA-432040:R-HSA-432040,R-HSA-432047:R-HSA-432047,"
ENSG00000070495,arginine demethylase and lysine hydroxylase(JMJD6),Homo sapiens,"R-HSA-3214842:R-HSA-3214842,"
ENSG00000123908,"argonaute 2, RISC catalytic component(AGO2)",Homo sapiens,"R-HSA-1257604:R-HSA-1257604,R-HSA-1912408:R-HSA-1912408,R-HSA-203927:R-HSA-203927,R-HSA-4086398:R-HSA-4086398,R-HSA-426486:R-HSA-426486,R-HSA-426496:R-HSA-426496,R-HSA-5578749:R-HSA-5578749,R-HSA-5628897:R-HSA-5628897,R-HSA-5687128:R-HSA-5687128,"
ENSG00000029153,aryl hydrocarbon receptor nuclear translocator like 2(ARNTL2),Homo sapiens,"R-HSA-1368108:R-HSA-1368108,"
ENSG00000114771,arylacetamide deacetylase(AADAC),Homo sapiens,"R-HSA-211945:R-HSA-211945,"
ENSG00000162174,asparaginase like 1(ASRGL1),Homo sapiens,"R-HSA-71182:R-HSA-71182,"
ENSG00000108381,aspartoacylase(ASPA),Homo sapiens,"R-HSA-70614:R-HSA-70614,"
ENSG00000129048,atypical chemokine receptor 4(ACKR4),Homo sapiens,"R-HSA-380108:R-HSA-380108,"
ENSG00000175756,aurora kinase A interacting protein 1(AURKAIP1),Homo sapiens,"R-HSA-5368286:R-HSA-5368286,R-HSA-5389840:R-HSA-5389840,R-HSA-5419276:R-HSA-5419276,"
ENSG00000152348,autophagy related 10(ATG10),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000085978,autophagy related 16 like 1(ATG16L1),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000168397,autophagy related 4B cysteine peptidase(ATG4B),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000187676,beta 3-glucosyltransferase(B3GLCT),Homo sapiens,"R-HSA-5173214:R-HSA-5173214,"
ENSG00000176022,"beta-1,3-galactosyltransferase 6(B3GALT6)",Homo sapiens,"R-HSA-1971475:R-HSA-1971475,R-HSA-4420332:R-HSA-4420332,"
ENSG00000106605,biliverdin reductase A(BLVRA),Homo sapiens,"R-HSA-189483:R-HSA-189483,"
ENSG00000102239,bombesin receptor subtype 3(BRS3),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,"
ENSG00000114200,butyrylcholinesterase(BCHE),Homo sapiens,"R-HSA-112311:R-HSA-112311,R-HSA-1483191:R-HSA-1483191,R-HSA-422085:R-HSA-422085,"
ENSG00000179776,cadherin 5(CDH5),Homo sapiens,"R-HSA-418990:R-HSA-418990,R-HSA-5218920:R-HSA-5218920,"
ENSG00000165995,calcium voltage-gated channel auxiliary subunit beta 2(CACNB2),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-400042:R-HSA-400042,R-HSA-419037:R-HSA-419037,R-HSA-422356:R-HSA-422356,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000148408,calcium voltage-gated channel subunit alpha1 B(CACNA1B),Homo sapiens,"R-HSA-112308:R-HSA-112308,"
ENSG00000196557,calcium voltage-gated channel subunit alpha1 H(CACNA1H),Homo sapiens,"R-HSA-419037:R-HSA-419037,"
ENSG00000143933,calmodulin 2(CALM2),Homo sapiens,"R-HSA-111932:R-HSA-111932,R-HSA-111933:R-HSA-111933,R-HSA-111957:R-HSA-111957,R-HSA-111997:R-HSA-111997,R-HSA-114608:R-HSA-114608,R-HSA-1445148:R-HSA-1445148,R-HSA-1474151:R-HSA-1474151,R-HSA-180024:R-HSA-180024,R-HSA-1855204:R-HSA-1855204,R-HSA-203615:R-HSA-203615,R-HSA-2514859:R-HSA-2514859,R-HSA-2672351:R-HSA-2672351,R-HSA-2871809:R-HSA-2871809,R-HSA-4086398:R-HSA-4086398,R-HSA-418359:R-HSA-418359,R-HSA-425561:R-HSA-425561,R-HSA-442717:R-HSA-442717,R-HSA-442729:R-HSA-442729,R-HSA-442745:R-HSA-442745,R-HSA-442982:R-HSA-442982,R-HSA-445355:R-HSA-445355,R-HSA-451308:R-HSA-451308,R-HSA-5218920:R-HSA-5218920,R-HSA-5218921:R-HSA-5218921,R-HSA-5576892:R-HSA-5576892,R-HSA-5578775:R-HSA-5578775,R-HSA-5607763:R-HSA-5607763,R-HSA-5626467:R-HSA-5626467,R-HSA-5627123:R-HSA-5627123,R-HSA-5673001:R-HSA-5673001,R-HSA-70221:R-HSA-70221,R-HSA-936837:R-HSA-936837,R-HSA-983695:R-HSA-983695,"
ENSG00000182472,calpain 12(CAPN12),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000162909,calpain 2(CAPN2),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000149260,calpain 5(CAPN5),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000135773,calpain 9(CAPN9),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000175040,carbohydrate sulfotransferase 2(CHST2),Homo sapiens,"R-HSA-2022854:R-HSA-2022854,"
ENSG00000135702,carbohydrate sulfotransferase 5(CHST5),Homo sapiens,"R-HSA-2022854:R-HSA-2022854,"
ENSG00000147119,carbohydrate sulfotransferase 7(CHST7),Homo sapiens,"R-HSA-2022870:R-HSA-2022870,"
ENSG00000164879,carbonic anhydrase 3(CA3),Homo sapiens,"R-HSA-1475029:R-HSA-1475029,"
ENSG00000169239,carbonic anhydrase 5B(CA5B),Homo sapiens,"R-HSA-1475029:R-HSA-1475029,"
ENSG00000108582,carboxypeptidase D(CPD),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
