ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000089820,Rho GTPase activating protein 4(ARHGAP4),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000006740,Rho GTPase activating protein 44(ARHGAP44),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000205323,SAP domain containing ribonucleoprotein(SARNP),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72187:R-HSA-72187,"
ENSG00000085415,SEH1 like nucleoporin(SEH1L),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,R-HSA-159236:R-HSA-159236,R-HSA-165054:R-HSA-165054,R-HSA-168276:R-HSA-168276,R-HSA-168325:R-HSA-168325,R-HSA-170822:R-HSA-170822,R-HSA-180746:R-HSA-180746,R-HSA-180910:R-HSA-180910,R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-3108214:R-HSA-3108214,R-HSA-3301854:R-HSA-3301854,R-HSA-3371453:R-HSA-3371453,R-HSA-4570464:R-HSA-4570464,R-HSA-4615885:R-HSA-4615885,R-HSA-5578749:R-HSA-5578749,R-HSA-5663220:R-HSA-5663220,R-HSA-6784531:R-HSA-6784531,R-HSA-68877:R-HSA-68877,"
ENSG00000111252,SH2B adaptor protein 3(SH2B3),Homo sapiens,"R-HSA-1433559:R-HSA-1433559,R-HSA-983231:R-HSA-983231,"
ENSG00000179526,SHANK associated RH domain interactor(SHARPIN),Homo sapiens,"R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,"
ENSG00000160691,SHC adaptor protein 1(SHC1),Homo sapiens,"R-HSA-114604:R-HSA-114604,R-HSA-1236382:R-HSA-1236382,R-HSA-1250196:R-HSA-1250196,R-HSA-1250347:R-HSA-1250347,R-HSA-167044:R-HSA-167044,R-HSA-180336:R-HSA-180336,R-HSA-210993:R-HSA-210993,R-HSA-2424491:R-HSA-2424491,R-HSA-2428933:R-HSA-2428933,R-HSA-2730905:R-HSA-2730905,R-HSA-2871796:R-HSA-2871796,R-HSA-2871809:R-HSA-2871809,R-HSA-354192:R-HSA-354192,R-HSA-381038:R-HSA-381038,R-HSA-392451:R-HSA-392451,R-HSA-451927:R-HSA-451927,R-HSA-512988:R-HSA-512988,R-HSA-5637810:R-HSA-5637810,R-HSA-5654688:R-HSA-5654688,R-HSA-5654699:R-HSA-5654699,R-HSA-5654704:R-HSA-5654704,R-HSA-5654719:R-HSA-5654719,R-HSA-5673001:R-HSA-5673001,R-HSA-74749:R-HSA-74749,R-HSA-74751:R-HSA-74751,R-HSA-912526:R-HSA-912526,R-HSA-983695:R-HSA-983695,"
ENSG00000169375,SIN3 transcription regulator family member A(SIN3A),Homo sapiens,"R-HSA-400206:R-HSA-400206,R-HSA-427413:R-HSA-427413,R-HSA-983231:R-HSA-983231,"
ENSG00000196220,SLIT-ROBO Rho GTPase activating protein 3(SRGAP3),Homo sapiens,"R-HSA-194840:R-HSA-194840,R-HSA-428543:R-HSA-428543,"
ENSG00000170365,SMAD family member 1(SMAD1),Homo sapiens,"R-HSA-201451:R-HSA-201451,"
ENSG00000105771,"SMG9, nonsense mediated mRNA decay factor(SMG9)",Homo sapiens,"R-HSA-975957:R-HSA-975957,"
ENSG00000102710,"SPT20 homolog, SAGA complex component(SUPT20H)",Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000171056,SRY-box 7(SOX7),Homo sapiens,"R-HSA-3769402:R-HSA-3769402,"
ENSG00000126091,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3(ST3GAL3)",Homo sapiens,"R-HSA-1912420:R-HSA-1912420,R-HSA-2022854:R-HSA-2022854,R-HSA-3656243:R-HSA-3656243,R-HSA-4085001:R-HSA-4085001,R-HSA-977068:R-HSA-977068,"
ENSG00000144057,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2(ST6GAL2)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000266173,STE20-related kinase adaptor alpha(STRADA),Homo sapiens,"R-HSA-380972:R-HSA-380972,"
ENSG00000142230,SUMO1 activating enzyme subunit 1(SAE1),Homo sapiens,"R-HSA-3065676:R-HSA-3065676,R-HSA-3065678:R-HSA-3065678,"
ENSG00000117614,SYF2 pre-mRNA splicing factor(SYF2),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000147133,TATA-box binding protein associated factor 1(TAF1),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000178913,TATA-box binding protein associated factor 7(TAF7),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000143498,"TATA-box binding protein associated factor, RNA polymerase I subunit A(TAF1A)",Homo sapiens,"R-HSA-427359:R-HSA-427359,R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73777:R-HSA-73777,R-HSA-73863:R-HSA-73863,"
ENSG00000187079,TEA domain transcription factor 1(TEAD1),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2032785:R-HSA-2032785,"
ENSG00000120156,TEK receptor tyrosine kinase(TEK),Homo sapiens,"R-HSA-210993:R-HSA-210993,R-HSA-5673001:R-HSA-5673001,"
ENSG00000131323,TNF receptor associated factor 3(TRAF3),Homo sapiens,"R-HSA-5602571:R-HSA-5602571,R-HSA-5668541:R-HSA-5668541,R-HSA-5676594:R-HSA-5676594,R-HSA-918233:R-HSA-918233,R-HSA-936440:R-HSA-936440,R-HSA-936964:R-HSA-936964,"
ENSG00000186891,TNF receptor superfamily member 18(TNFRSF18),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000204104,TRAF3 interacting protein 1(TRAF3IP1),Homo sapiens,"R-HSA-5620924:R-HSA-5620924,"
ENSG00000105849,TWIST neighbor(TWISTNB),Homo sapiens,"R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73777:R-HSA-73777,R-HSA-73863:R-HSA-73863,"
ENSG00000242366,UDP glucuronosyltransferase family 1 member A8(UGT1A8),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000177191,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8(B3GNT8)",Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000120942,UbiA prenyltransferase domain containing 1(UBIAD1),Homo sapiens,"R-HSA-6806664:R-HSA-6806664,"
ENSG00000162738,VANGL planar cell polarity protein 2(VANGL2),Homo sapiens,"R-HSA-4086400:R-HSA-4086400,R-HSA-4608870:R-HSA-4608870,"
ENSG00000139722,"VPS37B, ESCRT-I subunit(VPS37B)",Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-174490:R-HSA-174490,R-HSA-917729:R-HSA-917729,"
ENSG00000171475,WAS/WASL interacting protein family member 2(WIPF2),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-5663213:R-HSA-5663213,"
ENSG00000141499,WD repeat containing antisense to TP53(WRAP53),Homo sapiens,"R-HSA-171319:R-HSA-171319,R-HSA-390471:R-HSA-390471,"
ENSG00000071127,WD repeat domain 1(WDR1),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000160193,WD repeat domain 4(WDR4),Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000123154,WD repeat domain 83(WDR83),Homo sapiens,"R-HSA-5674135:R-HSA-5674135,"
ENSG00000114251,Wnt family member 5A(WNT5A),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-3772470:R-HSA-3772470,R-HSA-4086398:R-HSA-4086398,R-HSA-4086400:R-HSA-4086400,R-HSA-4608870:R-HSA-4608870,R-HSA-5099900:R-HSA-5099900,R-HSA-5140745:R-HSA-5140745,"
ENSG00000115596,Wnt family member 6(WNT6),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000188064,Wnt family member 7B(WNT7B),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000061492,Wnt family member 8A(WNT8A),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-4641262:R-HSA-4641262,"
ENSG00000075290,Wnt family member 8B(WNT8B),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-4641262:R-HSA-4641262,"
ENSG00000143185,X-C motif chemokine ligand 2(XCL2),Homo sapiens,"R-HSA-380108:R-HSA-380108,R-HSA-416476:R-HSA-416476,"
ENSG00000137693,Yes associated protein 1(YAP1),Homo sapiens,"R-HSA-1251985:R-HSA-1251985,R-HSA-1989781:R-HSA-1989781,R-HSA-2028269:R-HSA-2028269,R-HSA-2032785:R-HSA-2032785,"
ENSG00000184517,ZFP1 zinc finger protein(ZFP1),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000128016,ZFP36 ring finger protein(ZFP36),Homo sapiens,"R-HSA-450513:R-HSA-450513,"
ENSG00000187801,ZFP69 zinc finger protein B(ZFP69B),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000158201,abhydrolase domain containing 3(ABHD3),Homo sapiens,"R-HSA-1483191:R-HSA-1483191,"
ENSG00000100439,abhydrolase domain containing 4(ABHD4),Homo sapiens,"R-HSA-1482839:R-HSA-1482839,"
ENSG00000138443,abl interactor 2(ABI2),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-4420097:R-HSA-4420097,R-HSA-5663213:R-HSA-5663213,"
ENSG00000120437,acetyl-CoA acetyltransferase 2(ACAT2),Homo sapiens,"R-HSA-191273:R-HSA-191273,"
ENSG00000060971,acetyl-CoA acyltransferase 1(ACAA1),Homo sapiens,"R-HSA-2046106:R-HSA-2046106,R-HSA-390247:R-HSA-390247,"
ENSG00000241553,actin related protein 2/3 complex subunit 4(ARPC4),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-3928662:R-HSA-3928662,R-HSA-5663213:R-HSA-5663213,"
ENSG00000162772,activating transcription factor 3(ATF3),Homo sapiens,"R-HSA-380994:R-HSA-380994,"
ENSG00000115361,"acyl-CoA dehydrogenase, long chain(ACADL)",Homo sapiens,"R-HSA-77285:R-HSA-77285,R-HSA-77310:R-HSA-77310,"
ENSG00000176715,acyl-CoA synthetase family member 3(ACSF3),Homo sapiens,"R-HSA-75876:R-HSA-75876,"
ENSG00000172497,acyl-CoA thioesterase 12(ACOT12),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000100280,adaptor related protein complex 1 beta 1 subunit(AP1B1),Homo sapiens,"R-HSA-164940:R-HSA-164940,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000072958,adaptor related protein complex 1 mu 1 subunit(AP1M1),Homo sapiens,"R-HSA-164940:R-HSA-164940,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000182287,adaptor related protein complex 1 sigma 2 subunit(AP1S2),Homo sapiens,"R-HSA-164940:R-HSA-164940,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000183020,adaptor related protein complex 2 alpha 2 subunit(AP2A2),Homo sapiens,"R-HSA-167590:R-HSA-167590,R-HSA-171052:R-HSA-171052,R-HSA-177504:R-HSA-177504,R-HSA-182218:R-HSA-182218,R-HSA-2132295:R-HSA-2132295,R-HSA-3928665:R-HSA-3928665,R-HSA-416993:R-HSA-416993,R-HSA-437239:R-HSA-437239,R-HSA-5099900:R-HSA-5099900,"
ENSG00000161203,adaptor related protein complex 2 mu 1 subunit(AP2M1),Homo sapiens,"R-HSA-164939:R-HSA-164939,R-HSA-167590:R-HSA-167590,R-HSA-171052:R-HSA-171052,R-HSA-177504:R-HSA-177504,R-HSA-182218:R-HSA-182218,R-HSA-190873:R-HSA-190873,R-HSA-196025:R-HSA-196025,R-HSA-2132295:R-HSA-2132295,R-HSA-3928665:R-HSA-3928665,R-HSA-416993:R-HSA-416993,R-HSA-437239:R-HSA-437239,R-HSA-5099900:R-HSA-5099900,"
ENSG00000177879,adaptor related protein complex 3 sigma 1 subunit(AP3S1),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000164742,adenylate cyclase 1(ADCY1),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-442720:R-HSA-442720,R-HSA-5610787:R-HSA-5610787,"
ENSG00000131236,adenylate cyclase associated protein 1(CAP1),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-428890:R-HSA-428890,"
ENSG00000174837,adhesion G protein-coupled receptor E1(ADGRE1),Homo sapiens,"R-HSA-373080:R-HSA-373080,"
ENSG00000127507,adhesion G protein-coupled receptor E2(ADGRE2),Homo sapiens,"R-HSA-373080:R-HSA-373080,"
ENSG00000123146,adhesion G protein-coupled receptor E5(ADGRE5),Homo sapiens,"R-HSA-373080:R-HSA-373080,"
ENSG00000069122,adhesion G protein-coupled receptor F5(ADGRF5),Homo sapiens,"R-HSA-5683826:R-HSA-5683826,"
ENSG00000128165,adrenomedullin 2(ADM2),Homo sapiens,"R-HSA-418555:R-HSA-418555,R-HSA-419812:R-HSA-419812,"
ENSG00000196344,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide(ADH7)",Homo sapiens,"R-HSA-71384:R-HSA-71384,"
ENSG00000147576,"alcohol dehydrogenase, iron containing 1(ADHFE1)",Homo sapiens,"R-HSA-880009:R-HSA-880009,"
ENSG00000109107,"aldolase, fructose-bisphosphate C(ALDOC)",Homo sapiens,"R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,"
ENSG00000121410,alpha-1-B glycoprotein(A1BG),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000164022,aminoacyl tRNA synthetase complex interacting multifunctional protein 1(AIMP1),Homo sapiens,"R-HSA-2408517:R-HSA-2408517,R-HSA-379716:R-HSA-379716,"
ENSG00000243989,aminoacylase 1(ACY1),Homo sapiens,"R-HSA-5423646:R-HSA-5423646,R-HSA-5579007:R-HSA-5579007,"
ENSG00000109576,aminoadipate aminotransferase(AADAT),Homo sapiens,"R-HSA-71064:R-HSA-71064,R-HSA-71240:R-HSA-71240,"
ENSG00000084234,amyloid beta precursor like protein 2(APLP2),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000077420,amyloid beta precursor protein binding family B member 1 interacting protein(APBB1IP),Homo sapiens,"R-HSA-354192:R-HSA-354192,R-HSA-354194:R-HSA-354194,R-HSA-372708:R-HSA-372708,R-HSA-5674135:R-HSA-5674135,"
ENSG00000151150,ankyrin 3(ANK3),Homo sapiens,"R-HSA-445095:R-HSA-445095,R-HSA-6807878:R-HSA-6807878,"
ENSG00000198881,ankyrin repeat and SOCS box containing 12(ASB12),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000164111,annexin A5(ANXA5),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000171388,apelin(APLN),Homo sapiens,"R-HSA-375276:R-HSA-375276,R-HSA-418594:R-HSA-418594,"
ENSG00000110245,apolipoprotein C3(APOC3),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-194223:R-HSA-194223,R-HSA-975634:R-HSA-975634,"
ENSG00000189058,apolipoprotein D(APOD),Homo sapiens,"R-HSA-804914:R-HSA-804914,"
ENSG00000113643,arginyl-tRNA synthetase(RARS),Homo sapiens,"R-HSA-2408517:R-HSA-2408517,R-HSA-379716:R-HSA-379716,"
ENSG00000166233,ariadne RBR E3 ubiquitin protein ligase 1(ARIH1),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,"
ENSG00000198356,"arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)(ASNA1)",Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000175224,autophagy related 13(ATG13),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000057663,autophagy related 5(ATG5),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,R-HSA-5205685:R-HSA-5205685,R-HSA-936440:R-HSA-936440,"
ENSG00000089685,baculoviral IAP repeat containing 5(BIRC5),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-4615885:R-HSA-4615885,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000167080,"beta-1,4-N-acetyl-galactosaminyltransferase 2(B4GALNT2)",Homo sapiens,"R-HSA-446203:R-HSA-446203,"
ENSG00000158850,"beta-1,4-galactosyltransferase 3(B4GALT3)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-975577:R-HSA-975577,"
ENSG00000166167,beta-transducin repeat containing E3 ubiquitin protein ligase(BTRC),Homo sapiens,"R-HSA-1169091:R-HSA-1169091,R-HSA-1170546:R-HSA-1170546,R-HSA-174113:R-HSA-174113,R-HSA-180534:R-HSA-180534,R-HSA-195253:R-HSA-195253,R-HSA-202424:R-HSA-202424,R-HSA-2565942:R-HSA-2565942,R-HSA-2871837:R-HSA-2871837,R-HSA-3769402:R-HSA-3769402,R-HSA-400253:R-HSA-400253,R-HSA-5607761:R-HSA-5607761,R-HSA-5607764:R-HSA-5607764,R-HSA-5610780:R-HSA-5610780,R-HSA-5610783:R-HSA-5610783,R-HSA-5610785:R-HSA-5610785,R-HSA-5676590:R-HSA-5676590,R-HSA-5684264:R-HSA-5684264,R-HSA-983168:R-HSA-983168,"
ENSG00000104164,biogenesis of lysosomal organelles complex 1 subunit 6(BLOC1S6),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000137274,biphenyl hydrolase like(BPHL),Homo sapiens,"R-HSA-110362:R-HSA-110362,R-HSA-211945:R-HSA-211945,"
ENSG00000242252,bone gamma-carboxyglutamate protein(BGLAP),Homo sapiens,"R-HSA-159740:R-HSA-159740,R-HSA-159763:R-HSA-159763,R-HSA-159782:R-HSA-159782,"
ENSG00000107779,bone morphogenetic protein receptor type 1A(BMPR1A),Homo sapiens,"R-HSA-201451:R-HSA-201451,"
ENSG00000138696,bone morphogenetic protein receptor type 1B(BMPR1B),Homo sapiens,"R-HSA-201451:R-HSA-201451,"
ENSG00000204217,bone morphogenetic protein receptor type 2(BMPR2),Homo sapiens,"R-HSA-201451:R-HSA-201451,"
ENSG00000060982,branched chain amino acid transaminase 1(BCAT1),Homo sapiens,"R-HSA-70895:R-HSA-70895,"
ENSG00000105552,branched chain amino acid transaminase 2(BCAT2),Homo sapiens,"R-HSA-70895:R-HSA-70895,"
ENSG00000083123,branched chain keto acid dehydrogenase E1 subunit beta(BCKDHB),Homo sapiens,"R-HSA-389661:R-HSA-389661,R-HSA-70895:R-HSA-70895,"
ENSG00000116752,breast carcinoma amplified sequence 2(BCAS2),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000132692,brevican(BCAN),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,R-HSA-1971475:R-HSA-1971475,R-HSA-2022870:R-HSA-2022870,R-HSA-2022923:R-HSA-2022923,R-HSA-2024101:R-HSA-2024101,R-HSA-3000178:R-HSA-3000178,R-HSA-3560783:R-HSA-3560783,R-HSA-3560801:R-HSA-3560801,R-HSA-3595172:R-HSA-3595172,R-HSA-3595174:R-HSA-3595174,R-HSA-3595177:R-HSA-3595177,R-HSA-4420332:R-HSA-4420332,"
ENSG00000076108,bromodomain adjacent to zinc finger domain 2A(BAZ2A),Homo sapiens,"R-HSA-427413:R-HSA-427413,"
ENSG00000103653,c-src tyrosine kinase(CSK),Homo sapiens,"R-HSA-180292:R-HSA-180292,R-HSA-202427:R-HSA-202427,R-HSA-354192:R-HSA-354192,R-HSA-389948:R-HSA-389948,R-HSA-5674135:R-HSA-5674135,"
ENSG00000129910,cadherin 15(CDH15),Homo sapiens,"R-HSA-375170:R-HSA-375170,R-HSA-418990:R-HSA-418990,"
ENSG00000170558,cadherin 2(CDH2),Homo sapiens,"R-HSA-375170:R-HSA-375170,R-HSA-418990:R-HSA-418990,"
ENSG00000150394,cadherin 8(CDH8),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000187446,calcineurin like EF-hand protein 1(CHP1),Homo sapiens,"R-HSA-2160916:R-HSA-2160916,"
ENSG00000075429,calcium voltage-gated channel auxiliary subunit gamma 5(CACNG5),Homo sapiens,"R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000141837,calcium voltage-gated channel subunit alpha1 A(CACNA1A),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-422356:R-HSA-422356,"
ENSG00000151067,calcium voltage-gated channel subunit alpha1 C(CACNA1C),Homo sapiens,"R-HSA-400042:R-HSA-400042,R-HSA-419037:R-HSA-419037,R-HSA-422356:R-HSA-422356,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000157388,calcium voltage-gated channel subunit alpha1 D(CACNA1D),Homo sapiens,"R-HSA-400042:R-HSA-400042,R-HSA-419037:R-HSA-419037,R-HSA-422356:R-HSA-422356,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000058404,calcium/calmodulin dependent protein kinase II beta(CAMK2B),Homo sapiens,"R-HSA-3371571:R-HSA-3371571,R-HSA-399719:R-HSA-399719,R-HSA-438066:R-HSA-438066,R-HSA-442729:R-HSA-442729,R-HSA-442742:R-HSA-442742,R-HSA-442982:R-HSA-442982,R-HSA-5576892:R-HSA-5576892,R-HSA-5578775:R-HSA-5578775,R-HSA-5673001:R-HSA-5673001,R-HSA-877300:R-HSA-877300,R-HSA-936837:R-HSA-936837,"
ENSG00000122786,caldesmon 1(CALD1),Homo sapiens,"R-HSA-445355:R-HSA-445355,"
ENSG00000143919,calmodulin-lysine N-methyltransferase(CAMKMT),Homo sapiens,"R-HSA-2514859:R-HSA-2514859,"
ENSG00000153113,calpastatin(CAST),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,"
ENSG00000104267,carbonic anhydrase 2(CA2),Homo sapiens,"R-HSA-1237044:R-HSA-1237044,R-HSA-1247673:R-HSA-1247673,R-HSA-1475029:R-HSA-1475029,"
ENSG00000145439,carbonyl reductase 4(CBR4),Homo sapiens,"R-HSA-535734:R-HSA-535734,"
ENSG00000170835,carboxyl ester lipase(CEL),Homo sapiens,"R-HSA-192456:R-HSA-192456,"
ENSG00000163751,carboxypeptidase A3(CPA3),Homo sapiens,"R-HSA-2022377:R-HSA-2022377,"
ENSG00000120054,carboxypeptidase N subunit 1(CPN1),Homo sapiens,"R-HSA-264876:R-HSA-264876,"
ENSG00000079385,carcinoembryonic antigen related cell adhesion molecule 1(CEACAM1),Homo sapiens,"R-HSA-1566977:R-HSA-1566977,R-HSA-202733:R-HSA-202733,"
ENSG00000175505,cardiotrophin-like cytokine factor 1(CLCF1),Homo sapiens,"R-HSA-6788467:R-HSA-6788467,"
ENSG00000172508,carnosine synthase 1(CARNS1),Homo sapiens,"R-HSA-70921:R-HSA-70921,"
ENSG00000113712,casein kinase 1 alpha 1(CSNK1A1),Homo sapiens,"R-HSA-195253:R-HSA-195253,R-HSA-196299:R-HSA-196299,R-HSA-4641262:R-HSA-4641262,R-HSA-5339716:R-HSA-5339716,R-HSA-5358747:R-HSA-5358747,R-HSA-5358749:R-HSA-5358749,R-HSA-5358751:R-HSA-5358751,R-HSA-5358752:R-HSA-5358752,R-HSA-5467337:R-HSA-5467337,R-HSA-5467340:R-HSA-5467340,R-HSA-5467348:R-HSA-5467348,R-HSA-5610783:R-HSA-5610783,R-HSA-5610785:R-HSA-5610785,R-HSA-5635838:R-HSA-5635838,"
ENSG00000133275,casein kinase 1 gamma 2(CSNK1G2),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,R-HSA-4641262:R-HSA-4641262,"
ENSG00000187796,caspase recruitment domain family member 9(CARD9),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-5607764:R-HSA-5607764,"
ENSG00000168036,catenin beta 1(CTNNB1),Homo sapiens,"R-HSA-195253:R-HSA-195253,R-HSA-196299:R-HSA-196299,R-HSA-201681:R-HSA-201681,R-HSA-201722:R-HSA-201722,R-HSA-3134973:R-HSA-3134973,R-HSA-351906:R-HSA-351906,R-HSA-375170:R-HSA-375170,R-HSA-3769402:R-HSA-3769402,R-HSA-381771:R-HSA-381771,R-HSA-4086398:R-HSA-4086398,R-HSA-418990:R-HSA-418990,R-HSA-4411364:R-HSA-4411364,R-HSA-4641262:R-HSA-4641262,R-HSA-4641265:R-HSA-4641265,R-HSA-5218920:R-HSA-5218920,R-HSA-5339716:R-HSA-5339716,R-HSA-5358747:R-HSA-5358747,R-HSA-5358749:R-HSA-5358749,R-HSA-5358751:R-HSA-5358751,R-HSA-5358752:R-HSA-5358752,R-HSA-5626467:R-HSA-5626467,"
ENSG00000132792,catenin beta like 1(CTNNBL1),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000143387,cathepsin K(CTSK),Homo sapiens,"R-HSA-1442490:R-HSA-1442490,R-HSA-1474228:R-HSA-1474228,R-HSA-1592389:R-HSA-1592389,R-HSA-1679131:R-HSA-1679131,R-HSA-2132295:R-HSA-2132295,"
ENSG00000166762,cation channel sperm associated 2(CATSPER2),Homo sapiens,"R-HSA-1300642:R-HSA-1300642,"
ENSG00000176194,cell death-inducing DFFA-like effector a(CIDEA),Homo sapiens,"R-HSA-73923:R-HSA-73923,"
ENSG00000100162,centromere protein M(CENPM),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-606279:R-HSA-606279,R-HSA-68877:R-HSA-68877,"
ENSG00000148019,centrosomal protein 78(CEP78),Homo sapiens,"R-HSA-2565942:R-HSA-2565942,R-HSA-380259:R-HSA-380259,R-HSA-380270:R-HSA-380270,R-HSA-5620912:R-HSA-5620912,"
ENSG00000121289,centrosomal protein 89(CEP89),Homo sapiens,"R-HSA-5620912:R-HSA-5620912,"
ENSG00000083937,charged multivesicular body protein 2B(CHMP2B),Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-1632852:R-HSA-1632852,R-HSA-917729:R-HSA-917729,"
