ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000157212,PAX interacting protein 1(PAXIP1),Homo sapiens,"R-HSA-5617472:R-HSA-5617472,R-HSA-5693571:R-HSA-5693571,"
ENSG00000160199,PBX/knotted 1 homeobox 1(PKNOX1),Homo sapiens,"R-HSA-5617472:R-HSA-5617472,"
ENSG00000025293,PHD finger protein 20(PHF20),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000272391,POM121 transmembrane nucleoporin C(POM121C),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,R-HSA-159236:R-HSA-159236,R-HSA-165054:R-HSA-165054,R-HSA-168276:R-HSA-168276,R-HSA-168325:R-HSA-168325,R-HSA-170822:R-HSA-170822,R-HSA-180746:R-HSA-180746,R-HSA-180910:R-HSA-180910,R-HSA-3108214:R-HSA-3108214,R-HSA-3301854:R-HSA-3301854,R-HSA-3371453:R-HSA-3371453,R-HSA-4570464:R-HSA-4570464,R-HSA-4615885:R-HSA-4615885,R-HSA-5578749:R-HSA-5578749,R-HSA-6784531:R-HSA-6784531,"
ENSG00000155846,PPARG coactivator 1 beta(PPARGC1B),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2151201:R-HSA-2151201,"
ENSG00000103769,"RAB11A, member RAS oncogene family(RAB11A)",Homo sapiens,"R-HSA-1445148:R-HSA-1445148,R-HSA-432040:R-HSA-432040,R-HSA-5620912:R-HSA-5620912,R-HSA-5620916:R-HSA-5620916,"
ENSG00000144566,"RAB5A, member RAS oncogene family(RAB5A)",Homo sapiens,"R-HSA-983231:R-HSA-983231,"
ENSG00000119318,"RAD23 homolog B, nucleotide excision repair protein(RAD23B)",Homo sapiens,"R-HSA-532668:R-HSA-532668,R-HSA-5696394:R-HSA-5696394,R-HSA-5696395:R-HSA-5696395,"
ENSG00000125826,RANBP2-type and C3HC4-type zinc finger containing 1(RBCK1),Homo sapiens,"R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-983168:R-HSA-983168,"
ENSG00000198963,RAR related orphan receptor B(RORB),Homo sapiens,"R-HSA-383280:R-HSA-383280,"
ENSG00000172575,RAS guanyl releasing protein 1(RASGRP1),Homo sapiens,"R-HSA-114508:R-HSA-114508,R-HSA-1169092:R-HSA-1169092,R-HSA-2871837:R-HSA-2871837,R-HSA-354192:R-HSA-354192,R-HSA-392517:R-HSA-392517,R-HSA-5673001:R-HSA-5673001,"
ENSG00000155903,RAS p21 protein activator 2(RASA2),Homo sapiens,"R-HSA-5658442:R-HSA-5658442,"
ENSG00000105122,RAS protein activator like 3(RASAL3),Homo sapiens,"R-HSA-5658442:R-HSA-5658442,"
ENSG00000080839,RB transcriptional corepressor like 1(RBL1),Homo sapiens,"R-HSA-1538133:R-HSA-1538133,R-HSA-2173796:R-HSA-2173796,R-HSA-69231:R-HSA-69231,"
ENSG00000103479,RB transcriptional corepressor like 2(RBL2),Homo sapiens,"R-HSA-1538133:R-HSA-1538133,R-HSA-69231:R-HSA-69231,"
ENSG00000003756,RNA binding motif protein 5(RBM5),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000205937,RNA binding protein with serine rich domain 1(RNPS1),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,R-HSA-975957:R-HSA-975957,"
ENSG00000168002,RNA polymerase II subunit G(POLR2G),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-203927:R-HSA-203927,R-HSA-452723:R-HSA-452723,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-77075:R-HSA-77075,"
ENSG00000111348,Rho GDP dissociation inhibitor beta(ARHGDIB),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000213390,Rho GTPase activating protein 19(ARHGAP19),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000241484,Rho GTPase activating protein 8(ARHGAP8),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000132694,Rho guanine nucleotide exchange factor 11(ARHGEF11),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,R-HSA-416572:R-HSA-416572,"
ENSG00000160307,S100 calcium binding protein B(S100B),Homo sapiens,"R-HSA-1251985:R-HSA-1251985,R-HSA-1810476:R-HSA-1810476,R-HSA-3134963:R-HSA-3134963,R-HSA-445989:R-HSA-445989,R-HSA-879415:R-HSA-879415,R-HSA-933542:R-HSA-933542,"
ENSG00000161526,SAP30 binding protein(SAP30BP),Homo sapiens,"R-HSA-427413:R-HSA-427413,"
ENSG00000197558,SCO-spondin(SSPO),Homo sapiens,"R-HSA-5173214:R-HSA-5173214,"
ENSG00000265808,"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)(SEC22B)",Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-204005:R-HSA-204005,R-HSA-5694530:R-HSA-5694530,"
ENSG00000113615,"SEC24 homolog A, COPII coat complex component(SEC24A)",Homo sapiens,"R-HSA-1655829:R-HSA-1655829,R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-5694530:R-HSA-5694530,R-HSA-983170:R-HSA-983170,"
ENSG00000176986,"SEC24 homolog C, COPII coat complex component(SEC24C)",Homo sapiens,"R-HSA-1655829:R-HSA-1655829,R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-5694530:R-HSA-5694530,R-HSA-983170:R-HSA-983170,"
ENSG00000150961,"SEC24 homolog D, COPII coat complex component(SEC24D)",Homo sapiens,"R-HSA-1655829:R-HSA-1655829,R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-5694530:R-HSA-5694530,R-HSA-983170:R-HSA-983170,"
ENSG00000138674,"SEC31 homolog A, COPII coat complex component(SEC31A)",Homo sapiens,"R-HSA-204005:R-HSA-204005,R-HSA-2132295:R-HSA-2132295,R-HSA-381038:R-HSA-381038,R-HSA-983170:R-HSA-983170,"
ENSG00000026751,SLAM family member 7(SLAMF7),Homo sapiens,"R-HSA-198933:R-HSA-198933,"
ENSG00000132207,"SLX1 homolog A, structure-specific endonuclease subunit(SLX1A)",Homo sapiens,"R-HSA-5693568:R-HSA-5693568,R-HSA-6783310:R-HSA-6783310,"
ENSG00000198742,SMAD specific E3 ubiquitin protein ligase 1(SMURF1),Homo sapiens,"R-HSA-201451:R-HSA-201451,R-HSA-2173788:R-HSA-2173788,R-HSA-2173791:R-HSA-2173791,R-HSA-4608870:R-HSA-4608870,R-HSA-5632684:R-HSA-5632684,R-HSA-983168:R-HSA-983168,"
ENSG00000159210,"SNF8, ESCRT-II complex subunit(SNF8)",Homo sapiens,"R-HSA-917729:R-HSA-917729,"
ENSG00000214265,SNRPN upstream reading frame(SNURF),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000100485,SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,R-HSA-428540:R-HSA-428540,"
ENSG00000152253,"SPC25, NDC80 kinetochore complex component(SPC25)",Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
ENSG00000054796,"SPO11, initiator of meiotic double stranded breaks(SPO11)",Homo sapiens,"R-HSA-912446:R-HSA-912446,"
ENSG00000092201,"SPT16 homolog, facilitates chromatin remodeling subunit(SUPT16H)",Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-167152:R-HSA-167152,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-674695:R-HSA-674695,R-HSA-75955:R-HSA-75955,"
ENSG00000196284,"SPT3 homolog, SAGA and STAGA complex component(SUPT3H)",Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000134595,SRY-box 3(SOX3),Homo sapiens,"R-HSA-3769402:R-HSA-3769402,"
ENSG00000070731,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2(ST6GALNAC2)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,R-HSA-977068:R-HSA-977068,"
ENSG00000117069,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5(ST6GALNAC5)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000163904,SUMO1/sentrin/SMT3 specific peptidase 2(SENP2),Homo sapiens,"R-HSA-3065679:R-HSA-3065679,"
ENSG00000106803,Sec61 translocon beta subunit(SEC61B),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-1799339:R-HSA-1799339,R-HSA-381038:R-HSA-381038,"
ENSG00000138385,Sjogren syndrome antigen B(SSB),Homo sapiens,"R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,"
ENSG00000172845,Sp3 transcription factor(SP3),Homo sapiens,"R-HSA-3232118:R-HSA-3232118,"
ENSG00000133121,StAR related lipid transfer domain containing 13(STARD13),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000174448,StAR related lipid transfer domain containing 6(STARD6),Homo sapiens,"R-HSA-196108:R-HSA-196108,"
ENSG00000146426,T-cell lymphoma invasion and metastasis 2(TIAM2),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-1989781:R-HSA-1989781,R-HSA-416482:R-HSA-416482,"
ENSG00000139546,"TARBP2, RISC loading complex RNA binding subunit(TARBP2)",Homo sapiens,"R-HSA-203927:R-HSA-203927,R-HSA-426486:R-HSA-426486,"
ENSG00000120656,TATA-box binding protein associated factor 12(TAF12),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-3214847:R-HSA-3214847,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000064313,TATA-box binding protein associated factor 2(TAF2),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000136111,TBC1 domain family member 4(TBC1D4),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,"
ENSG00000228408,TGF-beta activated kinase 1/MAP3K7 binding protein 2(TAB2),Homo sapiens,"R-HSA-1251985:R-HSA-1251985,R-HSA-168638:R-HSA-168638,R-HSA-202424:R-HSA-202424,R-HSA-2871837:R-HSA-2871837,R-HSA-445989:R-HSA-445989,R-HSA-446652:R-HSA-446652,R-HSA-450302:R-HSA-450302,R-HSA-450321:R-HSA-450321,R-HSA-5357956:R-HSA-5357956,R-HSA-5607764:R-HSA-5607764,R-HSA-937042:R-HSA-937042,R-HSA-937072:R-HSA-937072,R-HSA-975163:R-HSA-975163,"
ENSG00000177426,TGFB induced factor homeobox 1(TGIF1),Homo sapiens,"R-HSA-2173795:R-HSA-2173795,R-HSA-2173796:R-HSA-2173796,"
ENSG00000051596,THO complex 3(THOC3),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72187:R-HSA-72187,"
ENSG00000127191,TNF receptor associated factor 2(TRAF2),Homo sapiens,"R-HSA-140534:R-HSA-140534,R-HSA-3371378:R-HSA-3371378,R-HSA-5213460:R-HSA-5213460,R-HSA-5218900:R-HSA-5218900,R-HSA-5357786:R-HSA-5357786,R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-5668541:R-HSA-5668541,R-HSA-5675482:R-HSA-5675482,R-HSA-5676594:R-HSA-5676594,R-HSA-69416:R-HSA-69416,R-HSA-75893:R-HSA-75893,R-HSA-933541:R-HSA-933541,R-HSA-933542:R-HSA-933542,"
ENSG00000102871,TNFRSF1A associated via death domain(TRADD),Homo sapiens,"R-HSA-140534:R-HSA-140534,R-HSA-3371378:R-HSA-3371378,R-HSA-5213460:R-HSA-5213460,R-HSA-5218900:R-HSA-5218900,R-HSA-5357786:R-HSA-5357786,R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-5675482:R-HSA-5675482,R-HSA-69416:R-HSA-69416,R-HSA-75893:R-HSA-75893,"
ENSG00000184205,TSPY like 2(TSPYL2),Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000011600,TYRO protein tyrosine kinase binding protein(TYROBP),Homo sapiens,"R-HSA-198933:R-HSA-198933,R-HSA-2172127:R-HSA-2172127,R-HSA-2424491:R-HSA-2424491,R-HSA-391160:R-HSA-391160,R-HSA-416700:R-HSA-416700,"
ENSG00000106052,Tax1 binding protein 1(TAX1BP1),Homo sapiens,"R-HSA-5357905:R-HSA-5357905,R-HSA-936440:R-HSA-936440,"
ENSG00000244474,UDP glucuronosyltransferase family 1 member A4(UGT1A4),Homo sapiens,"R-HSA-156588:R-HSA-156588,R-HSA-189483:R-HSA-189483,R-HSA-5579016:R-HSA-5579016,"
ENSG00000167165,UDP glucuronosyltransferase family 1 member A6(UGT1A6),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000213759,UDP glucuronosyltransferase family 2 member B11(UGT2B11),Homo sapiens,"R-HSA-156588:R-HSA-156588,"
ENSG00000155959,VHL binding protein 1(VBP1),Homo sapiens,"R-HSA-389957:R-HSA-389957,"
ENSG00000132970,WAS protein family member 3(WASF3),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-4420097:R-HSA-4420097,R-HSA-5663213:R-HSA-5663213,"
ENSG00000141580,WD repeat domain 45B(WDR45B),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000018408,WW domain containing transcription regulator 1(WWTR1),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2028269:R-HSA-2028269,R-HSA-2032785:R-HSA-2032785,R-HSA-2173796:R-HSA-2173796,R-HSA-5578768:R-HSA-5578768,"
ENSG00000146457,Wilms tumor 1 associated protein(WTAP),Homo sapiens,"R-HSA-72203:R-HSA-72203,"
ENSG00000154342,Wnt family member 3A(WNT3A),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-3772470:R-HSA-3772470,R-HSA-4641262:R-HSA-4641262,R-HSA-4641263:R-HSA-4641263,R-HSA-5340588:R-HSA-5340588,"
ENSG00000143816,Wnt family member 9A(WNT9A),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-3772470:R-HSA-3772470,"
ENSG00000065978,Y-box binding protein 1(YBX1),Homo sapiens,"R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,"
ENSG00000184939,ZFP90 zinc finger protein(ZFP90),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000278540,acetyl-CoA carboxylase alpha(ACACA),Homo sapiens,"R-HSA-163765:R-HSA-163765,R-HSA-196780:R-HSA-196780,R-HSA-200425:R-HSA-200425,R-HSA-2426168:R-HSA-2426168,R-HSA-3371599:R-HSA-3371599,R-HSA-75105:R-HSA-75105,"
ENSG00000138303,activating signal cointegrator 1 complex subunit 1(ASCC1),Homo sapiens,"R-HSA-112126:R-HSA-112126,"
ENSG00000112249,activating signal cointegrator 1 complex subunit 3(ASCC3),Homo sapiens,"R-HSA-112126:R-HSA-112126,"
ENSG00000118217,activating transcription factor 6(ATF6),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-381033:R-HSA-381033,R-HSA-381183:R-HSA-381183,"
ENSG00000107897,acyl-CoA binding domain containing 5(ACBD5),Homo sapiens,"R-HSA-390918:R-HSA-390918,"
ENSG00000176244,acyl-CoA binding domain containing 7(ACBD7),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000111271,acyl-CoA dehydrogenase family member 10(ACAD10),Homo sapiens,"R-HSA-77289:R-HSA-77289,"
ENSG00000196177,"acyl-CoA dehydrogenase, short/branched chain(ACADSB)",Homo sapiens,"R-HSA-70895:R-HSA-70895,"
ENSG00000130377,acyl-CoA synthetase bubblegum family member 2(ACSBG2),Homo sapiens,"R-HSA-75876:R-HSA-75876,"
ENSG00000164398,acyl-CoA synthetase long-chain family member 6(ACSL6),Homo sapiens,"R-HSA-75876:R-HSA-75876,"
ENSG00000215009,acyl-CoA synthetase medium-chain family member 4(ACSM4),Homo sapiens,"R-HSA-177128:R-HSA-177128,"
ENSG00000166747,adaptor related protein complex 1 gamma 1 subunit(AP1G1),Homo sapiens,"R-HSA-164940:R-HSA-164940,R-HSA-2132295:R-HSA-2132295,R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000213983,adaptor related protein complex 1 gamma 2 subunit(AP1G2),Homo sapiens,"R-HSA-432720:R-HSA-432720,"
ENSG00000132842,adaptor related protein complex 3 beta 1 subunit(AP3B1),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000143199,"adenylate cyclase 10, soluble(ADCY10)",Homo sapiens,"R-HSA-5610787:R-HSA-5610787,"
ENSG00000140057,adenylate kinase 7(AK7),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000165695,adenylate kinase 8(AK8),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000155085,adenylate kinase 9(AK9),Homo sapiens,"R-HSA-499943:R-HSA-499943,"
ENSG00000181092,"adiponectin, C1Q and collagen domain containing(ADIPOQ)",Homo sapiens,"R-HSA-163680:R-HSA-163680,R-HSA-381340:R-HSA-381340,"
ENSG00000130396,"afadin, adherens junction formation factor(AFDN)",Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000136010,aldehyde dehydrogenase 1 family member L2(ALDH1L2),Homo sapiens,"R-HSA-196757:R-HSA-196757,"
ENSG00000059573,aldehyde dehydrogenase 18 family member A1(ALDH18A1),Homo sapiens,"R-HSA-70614:R-HSA-70614,"
ENSG00000006534,aldehyde dehydrogenase 3 family member B1(ALDH3B1),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000112294,aldehyde dehydrogenase 5 family member A1(ALDH5A1),Homo sapiens,"R-HSA-916853:R-HSA-916853,"
ENSG00000117448,aldo-keto reductase family 1 member A1(AKR1A1),Homo sapiens,"R-HSA-156590:R-HSA-156590,R-HSA-5661270:R-HSA-5661270,"
ENSG00000018510,alkylglycerone phosphate synthase(AGPS),Homo sapiens,"R-HSA-75896:R-HSA-75896,"
ENSG00000164162,anaphase promoting complex subunit 10(ANAPC10),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000130234,angiotensin I converting enzyme 2(ACE2),Homo sapiens,"R-HSA-2022377:R-HSA-2022377,"
ENSG00000159640,angiotensin I converting enzyme(ACE),Homo sapiens,"R-HSA-2022377:R-HSA-2022377,"
ENSG00000135744,angiotensinogen(AGT),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2022377:R-HSA-2022377,R-HSA-375276:R-HSA-375276,R-HSA-416476:R-HSA-416476,R-HSA-418594:R-HSA-418594,"
ENSG00000145362,ankyrin 2(ANK2),Homo sapiens,"R-HSA-445095:R-HSA-445095,R-HSA-6807878:R-HSA-6807878,"
ENSG00000148331,ankyrin repeat and SOCS box containing 6(ASB6),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000047617,anoctamin 2(ANO2),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000155096,antizyme inhibitor 1(AZIN1),Homo sapiens,"R-HSA-350562:R-HSA-350562,"
ENSG00000091583,apolipoprotein H(APOH),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000100342,apolipoprotein L1(APOL1),Homo sapiens,"R-HSA-2168880:R-HSA-2168880,"
ENSG00000100823,apurinic/apyrimidinic endodeoxyribonuclease 1(APEX1),Homo sapiens,"R-HSA-110357:R-HSA-110357,R-HSA-110362:R-HSA-110362,R-HSA-110373:R-HSA-110373,R-HSA-5651801:R-HSA-5651801,R-HSA-73930:R-HSA-73930,R-HSA-73933:R-HSA-73933,"
ENSG00000165269,aquaporin 7(AQP7),Homo sapiens,"R-HSA-432030:R-HSA-432030,R-HSA-432047:R-HSA-432047,"
ENSG00000132965,arachidonate 5-lipoxygenase activating protein(ALOX5AP),Homo sapiens,"R-HSA-2142688:R-HSA-2142688,R-HSA-2142691:R-HSA-2142691,R-HSA-2142700:R-HSA-2142700,"
ENSG00000095139,archain 1(ARCN1),Homo sapiens,"R-HSA-6807878:R-HSA-6807878,"
ENSG00000177479,ariadne RBR E3 ubiquitin protein ligase 2(ARIH2),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000141480,arrestin beta 2(ARRB2),Homo sapiens,"R-HSA-2122948:R-HSA-2122948,R-HSA-418555:R-HSA-418555,R-HSA-456926:R-HSA-456926,R-HSA-5099900:R-HSA-5099900,R-HSA-5635838:R-HSA-5635838,R-HSA-5674135:R-HSA-5674135,"
ENSG00000143437,aryl hydrocarbon receptor nuclear translocator(ARNT),Homo sapiens,"R-HSA-1234158:R-HSA-1234158,"
ENSG00000166183,asparaginase(ASPG),Homo sapiens,"R-HSA-70614:R-HSA-70614,"
ENSG00000137513,"asparaginyl-tRNA synthetase 2, mitochondrial (putative)(NARS2)",Homo sapiens,"R-HSA-379726:R-HSA-379726,"
ENSG00000117593,"aspartyl-tRNA synthetase 2, mitochondrial(DARS2)",Homo sapiens,"R-HSA-379726:R-HSA-379726,"
ENSG00000144476,atypical chemokine receptor 3(ACKR3),Homo sapiens,"R-HSA-380108:R-HSA-380108,R-HSA-418594:R-HSA-418594,"
ENSG00000144848,autophagy related 3(ATG3),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000125703,autophagy related 4C cysteine peptidase(ATG4C),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000172270,basigin (Ok blood group)(BSG),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,R-HSA-210991:R-HSA-210991,R-HSA-216083:R-HSA-216083,R-HSA-433692:R-HSA-433692,R-HSA-70268:R-HSA-70268,"
ENSG00000086062,"beta-1,4-galactosyltransferase 1(B4GALT1)",Homo sapiens,"R-HSA-1300644:R-HSA-1300644,R-HSA-1912420:R-HSA-1912420,R-HSA-2022854:R-HSA-2022854,R-HSA-3656244:R-HSA-3656244,R-HSA-4793953:R-HSA-4793953,R-HSA-5653890:R-HSA-5653890,R-HSA-975577:R-HSA-975577,"
ENSG00000132840,betaine--homocysteine S-methyltransferase 2(BHMT2),Homo sapiens,"R-HSA-1614635:R-HSA-1614635,"
ENSG00000189114,biogenesis of lysosomal organelles complex 1 subunit 3(BLOC1S3),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000108578,bleomycin hydrolase(BLMH),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000130303,bone marrow stromal cell antigen 2(BST2),Homo sapiens,"R-HSA-909733:R-HSA-909733,"
ENSG00000125845,bone morphogenetic protein 2(BMP2),Homo sapiens,"R-HSA-201451:R-HSA-201451,R-HSA-2129379:R-HSA-2129379,"
ENSG00000103507,branched chain ketoacid dehydrogenase kinase(BCKDK),Homo sapiens,"R-HSA-70895:R-HSA-70895,"
ENSG00000040731,cadherin 10(CDH10),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000154162,cadherin 12(CDH12),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000140945,cadherin 13(CDH13),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000135932,calcium binding protein 39(CAB39),Homo sapiens,"R-HSA-380972:R-HSA-380972,"
ENSG00000067191,calcium voltage-gated channel auxiliary subunit beta 1(CACNB1),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-419037:R-HSA-419037,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000180767,carbohydrate sulfotransferase 13(CHST13),Homo sapiens,"R-HSA-2022870:R-HSA-2022870,"
ENSG00000185015,carbonic anhydrase 13(CA13),Homo sapiens,"R-HSA-1475029:R-HSA-1475029,"
ENSG00000153002,carboxypeptidase B1(CPB1),Homo sapiens,"R-HSA-2022377:R-HSA-2022377,"
ENSG00000138794,caspase 6(CASP6),Homo sapiens,"R-HSA-111465:R-HSA-111465,R-HSA-264870:R-HSA-264870,R-HSA-352238:R-HSA-352238,"
ENSG00000256043,cathepsin O(CTSO),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,"
ENSG00000099338,cation channel sperm associated auxiliary subunit gamma(CATSPERG),Homo sapiens,"R-HSA-1300642:R-HSA-1300642,"
ENSG00000158941,cell cycle and apoptosis regulator 2(CCAR2),Homo sapiens,"R-HSA-3371453:R-HSA-3371453,"
ENSG00000099804,cell division cycle 34(CDC34),Homo sapiens,"R-HSA-202424:R-HSA-202424,R-HSA-2871837:R-HSA-2871837,R-HSA-5607764:R-HSA-5607764,R-HSA-983168:R-HSA-983168,"
ENSG00000134690,cell division cycle associated 8(CDCA8),Homo sapiens,"R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-4615885:R-HSA-4615885,R-HSA-5663220:R-HSA-5663220,R-HSA-68877:R-HSA-68877,"
